,Epoch,Loss,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.6209476590156555,43.0,54,2,9,15,0.8828722361521474,0.8490643654070074,0.8625,0.8823529411764706,0.625,0.7317073170731708,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
1,0,0.6209476590156555,59.0,17,13,2,21,0.7574285340362809,0.8490643654070074,0.7169811320754716,0.6176470588235294,0.9130434782608695,0.7368421052631579,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
2,0,0.6209476590156555,115.0,40,13,11,17,0.6433382651229558,0.8490643654070074,0.7037037037037037,0.5666666666666667,0.6071428571428571,0.5862068965517241,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
3,0,0.6209476590156555,52.0,114,12,7,11,0.5956260013562216,0.8490643654070074,0.8680555555555556,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
4,0,0.6209476590156555,109.0,69,9,20,21,0.6826761881893907,0.8490643654070074,0.7563025210084033,0.7,0.5121951219512195,0.5915492957746479,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
5,0,0.6209476590156555,80.0,7,33,6,254,0.9584273190488896,0.8490643654070074,0.87,0.8850174216027874,0.9769230769230769,0.9287020109689214,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
6,0,0.6209476590156555,107.0,38,28,12,88,0.8960464304712115,0.8490643654070074,0.7590361445783133,0.7586206896551724,0.88,0.8148148148148148,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
7,0,0.6209476590156555,120.0,67,8,8,8,0.44551026029735025,0.8490643654070074,0.8241758241758241,0.5,0.5,0.5,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
8,0,0.6209476590156555,92.0,16,35,6,96,0.8776758465588517,0.8490643654070074,0.7320261437908496,0.732824427480916,0.9411764705882353,0.8240343347639484,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
9,0,0.6209476590156555,64.0,32,34,9,23,0.5719663847605785,0.8490643654070074,0.5612244897959183,0.40350877192982454,0.71875,0.5168539325842696,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
10,0,0.6209476590156555,96.0,100,13,22,17,0.5674839895281409,0.8490643654070074,0.7697368421052632,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
11,0,0.6209476590156555,48.0,33,11,6,13,0.47185766396302187,0.8490643654070074,0.7301587301587301,0.5416666666666666,0.6842105263157895,0.6046511627906976,0.7806666666666666,0.7345911949685534,0.8319088319088319,0.7802271209084837
12,1,0.6169662475585938,43.0,47,9,9,15,0.8030278623586404,0.8227397735687205,0.775,0.625,0.625,0.625,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
13,1,0.6169662475585938,59.0,8,22,1,22,0.7757707045248304,0.8227397735687205,0.5660377358490566,0.5,0.9565217391304348,0.6567164179104478,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
14,1,0.6169662475585938,115.0,25,28,8,20,0.6294726439969548,0.8227397735687205,0.5555555555555556,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
15,1,0.6169662475585938,52.0,78,48,4,14,0.6407862819059931,0.8227397735687205,0.6388888888888888,0.22580645161290322,0.7777777777777778,0.35000000000000003,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
16,1,0.6169662475585938,109.0,64,14,18,23,0.7302627671156823,0.8227397735687205,0.7310924369747899,0.6216216216216216,0.5609756097560976,0.5897435897435899,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
17,1,0.6169662475585938,80.0,2,38,2,258,0.9486096088890619,0.8227397735687205,0.8666666666666667,0.8716216216216216,0.9923076923076923,0.9280575539568345,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
18,1,0.6169662475585938,107.0,18,48,6,94,0.8342515452336257,0.8227397735687205,0.6746987951807228,0.6619718309859155,0.94,0.7768595041322315,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
19,1,0.6169662475585938,120.0,36,39,3,13,0.40016666408004004,0.8227397735687205,0.5384615384615384,0.25,0.8125,0.38235294117647056,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
20,1,0.6169662475585938,92.0,1,50,0,102,0.9036979001141525,0.8227397735687205,0.673202614379085,0.6710526315789473,1.0,0.8031496062992126,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
21,1,0.6169662475585938,64.0,28,38,8,24,0.526497569703825,0.8227397735687205,0.5306122448979592,0.3870967741935484,0.75,0.5106382978723403,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
22,1,0.6169662475585938,96.0,85,28,12,27,0.6476840487468284,0.8227397735687205,0.7368421052631579,0.4909090909090909,0.6923076923076923,0.5744680851063829,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
23,1,0.6169662475585938,48.0,11,33,3,16,0.4184755932526578,0.8227397735687205,0.42857142857142855,0.32653061224489793,0.8421052631578947,0.4705882352941176,0.6873333333333334,0.613880742913001,0.8945868945868946,0.7281159420289856
