,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_109_accuracy,subject_109_auc,subject_109_false_negatives,subject_109_false_positives,subject_109_loss,subject_109_precision,subject_109_recall,subject_109_true_negatives,subject_109_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_48_accuracy,subject_48_auc,subject_48_false_negatives,subject_48_false_positives,subject_48_loss,subject_48_precision,subject_48_recall,subject_48_true_negatives,subject_48_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_59_accuracy,subject_59_auc,subject_59_false_negatives,subject_59_false_positives,subject_59_loss,subject_59_precision,subject_59_recall,subject_59_true_negatives,subject_59_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,subject_96_accuracy,subject_96_auc,subject_96_false_negatives,subject_96_false_positives,subject_96_loss,subject_96_precision,subject_96_recall,subject_96_true_negatives,subject_96_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
2,0.823437511920929,0.9071541428565979,241.0,324.0,0.44270972937345504,0.8074866533279419,0.8493750095367432,0.9611111283302307,0.0,0.0,35.0,0.4930529626210531,0.0,0.0,865.0,0.0,0.523809552192688,0.8084103465080261,600.0,0.0,0.6811305679972209,0.0,0.0,660.0,0.0,0.9118497371673584,0.0,0.0,61.0,0.5464204456764838,0.0,0.0,631.0,0.0,1.0,0.0,0.0,0.0,0.4456939697265625,0.0,0.0,1168.0,0.0,0.9968944191932678,0.0,0.0,2.0,0.5129756746084794,0.0,0.0,642.0,0.0,0.31609195470809937,0.5403001308441162,26.0,450.0,0.7601261310193731,0.21328671276569366,0.8243243098258972,98.0,122.0,0.9969696998596191,0.0,0.0,2.0,0.42294008948586204,0.0,0.0,658.0,0.0,0.641983687877655,0.5705726742744446,415.0,112.0,0.66063726466635,0.5109170079231262,0.21992480754852295,828.0,117.0,0.9210097789764404,0.5393242835998535,64.0,33.0,0.5097237029370734,0.0,0.0,1131.0,0.0,0.625,0.7198235988616943,317.0,43.0,0.6645854830741882,0.8358778357505798,0.40858209133148193,381.0,219.0,0.796954333782196,0.6070168018341064,98.0,62.0,0.6309237800878922,0.9060605764389038,0.8591954112052917,30.0,598.0,0.7488889098167419,0.0,0.0,226.0,0.618953222963545,0.0,0.0,674.0,0.0,1276.0,1359.0,0.7760379910469055,0.7238655090332031,1520.0,1026.0,0.5832017010823679,0.5072045922279358,0.40993788838386536,7766.0,1056.0
3,0.859375,0.9326003789901733,186.0,264.0,0.39828509226441383,0.8426698446273804,0.8837500214576721,0.9844444394111633,0.0,0.0,14.0,0.35932694541083443,0.0,0.0,886.0,0.0,0.523809552192688,0.8022197484970093,600.0,0.0,0.6925094897784884,0.0,0.0,660.0,0.0,0.8887283205986023,0.0,0.0,77.0,0.4837850401167236,0.0,0.0,615.0,0.0,1.0,0.0,0.0,0.0,0.34776826835658453,0.0,0.0,1168.0,0.0,1.0,0.0,0.0,0.0,0.3530488926801622,0.0,0.0,644.0,0.0,0.39080458879470825,0.5653790235519409,38.0,386.0,0.763110744542089,0.22177419066429138,0.7432432174682617,162.0,110.0,0.9984848499298096,0.0,0.0,1.0,0.2985797257134409,0.0,0.0,659.0,0.0,0.6677989363670349,0.5959966778755188,417.0,72.0,0.648637848055881,0.614973247051239,0.21616540849208832,868.0,115.0,0.9405537247657776,0.5782592296600342,64.0,9.0,0.4323868868017041,0.0,0.0,1155.0,0.0,0.606249988079071,0.7501187920570374,341.0,37.0,0.6627410968144735,0.8405172228813171,0.36380597949028015,387.0,195.0,0.8007614016532898,0.6139664053916931,95.0,62.0,0.6087488057044557,0.9064856767654419,0.8635057210922241,30.0,601.0,0.7088888883590698,0.0,0.0,262.0,0.6079144575860765,0.0,0.0,638.0,0.0,1336.0,1414.0,0.78228360414505,0.7454872131347656,1555.0,920.0,0.5314298482699599,0.5260174870491028,0.3963509202003479,7872.0,1021.0
4,0.8671875,0.9427090287208557,171.0,254.0,0.3697118350863457,0.8490790128707886,0.8931249976158142,0.9677777886390686,0.0,0.0,29.0,0.31303267068333096,0.0,0.0,871.0,0.0,0.5523809790611267,0.7976085543632507,564.0,0.0,0.6558918059818328,1.0,0.05999999865889549,660.0,36.0,0.7037572264671326,0.0,0.0,205.0,0.56222891049578,0.0,0.0,487.0,0.0,0.9982876777648926,0.0,0.0,2.0,0.34222187979580604,0.0,0.0,1166.0,0.0,1.0,0.0,0.0,0.0,0.23502628162780903,0.0,0.0,644.0,0.0,0.5071839094161987,0.5548617243766785,60.0,283.0,0.7326779934181564,0.23719675838947296,0.5945945978164673,265.0,88.0,0.9863636493682861,0.0,0.0,9.0,0.283533955523462,0.0,0.0,651.0,0.0,0.648097813129425,0.6089415550231934,324.0,194.0,0.6486837527026301,0.5174129605293274,0.3909774422645569,746.0,208.0,0.8868077993392944,0.557808518409729,63.0,76.0,0.45344012927154764,0.012987012974917889,0.015625,1088.0,1.0,0.628125011920929,0.7580127120018005,317.0,40.0,0.651127552986145,0.84555983543396,0.40858209133148193,384.0,219.0,0.5482233762741089,0.6539308428764343,322.0,34.0,0.6965992190511093,0.9166666865348816,0.5373563170433044,58.0,374.0,0.371111124753952,0.0,0.0,566.0,0.8057024778260125,0.0,0.0,334.0,0.0,1346.0,1429.0,0.7283602952957153,0.7177128791809082,1650.0,1438.0,0.5415363910750215,0.39170897006988525,0.35947203636169434,7354.0,926.0
5,0.8821874856948853,0.9532369375228882,146.0,231.0,0.34326166823506354,0.8629080057144165,0.9087499976158142,0.996666669845581,0.0,0.0,3.0,0.13632346630096437,0.0,0.0,897.0,0.0,0.523809552192688,0.8124898672103882,600.0,0.0,0.8338424531240312,0.0,0.0,660.0,0.0,0.884393036365509,0.0,0.0,80.0,0.3434010377164521,0.0,0.0,612.0,0.0,1.0,0.0,0.0,0.0,0.17607756489760254,0.0,0.0,1168.0,0.0,1.0,0.0,0.0,0.0,0.086516772344801,0.0,0.0,644.0,0.0,0.6379310488700867,0.5787137150764465,91.0,161.0,0.6268997117020618,0.26146790385246277,0.38513514399528503,387.0,57.0,0.9984848499298096,0.0,0.0,1.0,0.09756853621114384,0.0,0.0,659.0,0.0,0.6759510636329651,0.624625027179718,466.0,11.0,0.6559635821891867,0.8571428656578064,0.12406015396118164,929.0,66.0,0.9405537247657776,0.5740039944648743,64.0,9.0,0.308876987097706,0.0,0.0,1155.0,0.0,0.5364583134651184,0.7482223510742188,425.0,20.0,0.8279674847920736,0.847328245639801,0.20708955824375153,404.0,111.0,0.33375635743141174,0.6848138570785522,513.0,12.0,0.8596139807386447,0.9384615421295166,0.26293104887008667,80.0,183.0,0.6377778053283691,0.0,0.0,326.0,0.6390412640571594,0.0,0.0,574.0,0.0,1369.0,1454.0,0.7552779912948608,0.7192162275314331,2159.0,623.0,0.4895584137401138,0.4009615480899811,0.16187888383865356,8169.0,417.0
6,0.8928124904632568,0.9609552025794983,117.0,226.0,0.32181206554174424,0.8677589297294617,0.9268749952316284,1.0,0.0,0.0,0.0,0.060736634052462046,0.0,0.0,900.0,0.0,0.523809552192688,0.8281451463699341,600.0,0.0,0.8927322546641032,0.0,0.0,660.0,0.0,0.9566473960876465,0.0,0.0,30.0,0.24002554271951576,0.0,0.0,662.0,0.0,1.0,0.0,0.0,0.0,0.08876209012041353,0.0,0.0,1168.0,0.0,1.0,0.0,0.0,0.0,0.04856740401028106,0.0,0.0,644.0,0.0,0.7844827771186829,0.593700647354126,137.0,13.0,0.5214609490043816,0.4583333432674408,0.07432432472705841,535.0,11.0,0.9984848499298096,0.0,0.0,1.0,0.054688092998482964,0.0,0.0,659.0,0.0,0.670516312122345,0.6317799091339111,479.0,6.0,0.7001928343721058,0.8983050584793091,0.09962406009435654,934.0,53.0,0.9470683932304382,0.5676143169403076,64.0,1.0,0.2688663534407507,0.0,0.0,1163.0,0.0,0.5104166865348816,0.789729118347168,460.0,10.0,0.9883250574270884,0.8837209343910217,0.14179104566574097,414.0,76.0,0.1332487314939499,0.6476449370384216,683.0,0.0,1.432874329804164,1.0,0.01867816038429737,92.0,13.0,0.698888897895813,0.0,0.0,271.0,0.5826758404572805,0.0,0.0,629.0,0.0,1374.0,1483.0,0.7576530575752258,0.718515932559967,2423.0,332.0,0.5139640031944774,0.31546393036842346,0.059394411742687225,8460.0,153.0
7,0.903124988079071,0.967502772808075,125.0,185.0,0.3005907510221004,0.8885542154312134,0.921875,0.9933333396911621,0.0,0.0,6.0,0.11954839116997189,0.0,0.0,894.0,0.0,0.541269838809967,0.825188159942627,578.0,0.0,0.7436187138633122,1.0,0.036666665226221085,660.0,22.0,0.7384393215179443,0.0,0.0,181.0,0.47664043875787987,0.0,0.0,511.0,0.0,0.9991438388824463,0.0,0.0,1.0,0.15909585479187638,0.0,0.0,1167.0,0.0,1.0,0.0,0.0,0.0,0.08974731935662512,0.0,0.0,644.0,0.0,0.5431034564971924,0.5908278226852417,69.0,249.0,0.724605956981922,0.24085365235805511,0.5337837934494019,299.0,79.0,0.9954545497894287,0.0,0.0,3.0,0.09210190718824213,0.0,0.0,657.0,0.0,0.67527174949646,0.6457076072692871,303.0,175.0,0.6387091933385186,0.5668317079544067,0.4304511249065399,765.0,229.0,0.8599348664283752,0.5655539035797119,54.0,118.0,0.3911802796859306,0.078125,0.15625,1046.0,10.0,0.6510416865348816,0.7516302466392517,296.0,39.0,0.7514901598294575,0.8602150678634644,0.447761207818985,385.0,240.0,0.710659921169281,0.6646755337715149,180.0,48.0,0.5884843780304575,0.914893627166748,0.7413793206214905,44.0,516.0,0.38999998569488525,0.0,0.0,549.0,0.954473287264506,0.0,0.0,351.0,0.0,1415.0,1475.0,0.7493842244148254,0.7486181855201721,1480.0,1369.0,0.496820378689427,0.44462475180625916,0.425465852022171,7423.0,1096.0
8,0.9006249904632568,0.9675052762031555,115.0,203.0,0.2909375809133053,0.8797393441200256,0.9281250238418579,0.992222249507904,0.0,0.0,7.0,0.1001264852616522,0.0,0.0,893.0,0.0,0.5404762029647827,0.8109166622161865,579.0,0.0,0.7719100605873834,1.0,0.03500000014901161,660.0,21.0,0.8092485666275024,0.0,0.0,132.0,0.39327422197843565,0.0,0.0,560.0,0.0,1.0,0.0,0.0,0.0,0.12290423353240915,0.0,0.0,1168.0,0.0,1.0,0.0,0.0,0.0,0.059952461154934786,0.0,0.0,644.0,0.0,0.5330459475517273,0.6093287467956543,55.0,270.0,0.763789742157377,0.25619834661483765,0.6283783912658691,278.0,93.0,0.9984848499298096,0.0,0.0,1.0,0.07678206662336985,0.0,0.0,659.0,0.0,0.6773098111152649,0.6534954309463501,306.0,169.0,0.6355341167553611,0.5721518993377686,0.4248120188713074,771.0,226.0,0.9136807918548584,0.5895887017250061,63.0,43.0,0.336925918582208,0.022727273404598236,0.015625,1121.0,1.0,0.6072916388511658,0.785942792892456,337.0,40.0,0.7307374060153962,0.8326359987258911,0.3712686598300934,384.0,199.0,0.6725888252258301,0.6467781662940979,219.0,39.0,0.5997022322289229,0.9244186282157898,0.6853448152542114,53.0,477.0,0.4655555486679077,0.0,0.0,481.0,0.8794386657079061,0.0,0.0,419.0,0.0,1397.0,1485.0,0.758884608745575,0.7671544551849365,1559.0,1182.0,0.47625975766960454,0.4624829590320587,0.3947981297969818,7610.0,1017.0
9,0.9121875166893005,0.9729755520820618,103.0,178.0,0.27349871546030047,0.8937313556671143,0.9356250166893005,1.0,0.0,0.0,0.0,0.04402775325708919,0.0,0.0,900.0,0.0,0.5285714268684387,0.8192765116691589,594.0,0.0,0.9298588917368934,1.0,0.009999999776482582,660.0,6.0,0.9147399067878723,0.0,0.0,59.0,0.2501910528695652,0.0,0.0,633.0,0.0,1.0,0.0,0.0,0.0,0.06897412567106012,0.0,0.0,1168.0,0.0,1.0,0.0,0.0,0.0,0.034782679693669265,0.0,0.0,644.0,0.0,0.7126436829566956,0.6060921549797058,117.0,83.0,0.55036369685469,0.2719298303127289,0.20945945382118225,465.0,31.0,0.9984848499298096,0.0,0.0,1.0,0.042492910700313975,0.0,0.0,659.0,0.0,0.6834239363670349,0.6394457221031189,450.0,16.0,0.7006133645772934,0.8367347121238708,0.1541353315114975,924.0,82.0,0.9226384162902832,0.5792257189750671,63.0,32.0,0.29562158625366636,0.03030303120613098,0.015625,1132.0,1.0,0.5270833373069763,0.7948113083839417,432.0,22.0,1.016832067569097,0.8253968358039856,0.19402985274791718,402.0,104.0,0.20685279369354248,0.6733118295669556,622.0,3.0,1.1394234405556305,0.9610389471054077,0.10632184147834778,89.0,74.0,0.6166666746139526,0.0,0.0,345.0,0.7193338267008463,0.0,0.0,555.0,0.0,1422.0,1497.0,0.7502638697624207,0.7369146943092346,2278.0,561.0,0.5114523884404469,0.34691500663757324,0.11568322777748108,8231.0,298.0
10,0.9206249713897705,0.9765008091926575,99.0,155.0,0.2578513613343239,0.9064009785652161,0.9381250143051147,0.9755555391311646,0.0,0.0,22.0,0.15652507881323496,0.0,0.0,878.0,0.0,0.553174614906311,0.816727340221405,562.0,1.0,0.7650988815322755,0.9743589758872986,0.06333333253860474,659.0,38.0,0.7138728499412537,0.0,0.0,198.0,0.5076585932274085,0.0,0.0,494.0,0.0,0.9991438388824463,0.0,0.0,1.0,0.14932089023394127,0.0,0.0,1167.0,0.0,1.0,0.0,0.0,0.0,0.09429270644550738,0.0,0.0,644.0,0.0,0.3405172526836395,0.593959629535675,20.0,439.0,1.102387528309877,0.22574955224990845,0.8648648858070374,109.0,128.0,0.9924242496490479,0.0,0.0,5.0,0.09090605563286579,0.0,0.0,655.0,0.0,0.6433423757553101,0.6568729281425476,237.0,288.0,0.6559007938789285,0.5060034394264221,0.5545112490653992,652.0,295.0,0.7931596040725708,0.6035357713699341,48.0,206.0,0.4635541786588364,0.07207207381725311,0.25,958.0,16.0,0.7093750238418579,0.8003336191177368,221.0,58.0,0.6112585455179215,0.8445039987564087,0.5876865386962891,366.0,315.0,0.8769035339355469,0.7076539993286133,10.0,87.0,0.3559833884541758,0.8874514698982239,0.9856321811676025,5.0,686.0,0.3777777850627899,0.0,0.0,560.0,1.0410347440507677,0.0,0.0,340.0,0.0,1445.0,1501.0,0.7393561005592346,0.7739537954330444,1098.0,1865.0,0.5152685453487399,0.4421178698539734,0.5737577676773071,6927.0,1478.0
11,0.9259374737739563,0.9808533191680908,84.0,153.0,0.24441797137260438,0.9083283543586731,0.9474999904632568,1.0,0.0,0.0,0.0,0.03665534135368135,0.0,0.0,900.0,0.0,0.5285714268684387,0.828381359577179,594.0,0.0,0.941878981060452,1.0,0.009999999776482582,660.0,6.0,0.8786126971244812,0.0,0.0,84.0,0.2825335203912217,0.0,0.0,608.0,0.0,1.0,0.0,0.0,0.0,0.06401266474021625,0.0,0.0,1168.0,0.0,1.0,0.0,0.0,0.0,0.026006929541689268,0.0,0.0,644.0,0.0,0.6982758641242981,0.6182432770729065,101.0,109.0,0.5709311523656736,0.30128204822540283,0.3175675570964813,439.0,47.0,0.9984848499298096,0.0,0.0,1.0,0.03785564046014439,0.0,0.0,659.0,0.0,0.67798912525177,0.646918535232544,415.0,59.0,0.6954607866380526,0.6647727489471436,0.21992480754852295,881.0,117.0,0.9397394061088562,0.5896759629249573,64.0,10.0,0.272164563839521,0.0,0.0,1154.0,0.0,0.5510416626930237,0.8133910894393921,412.0,19.0,0.9785096128781636,0.867132842540741,0.23134328424930573,405.0,124.0,0.3946700394153595,0.7083801627159119,463.0,14.0,0.9102827428561177,0.9433198571205139,0.3347701132297516,78.0,233.0,0.5577777624130249,0.0,0.0,398.0,0.823424473338657,0.0,0.0,502.0,0.0,1447.0,1516.0,0.758708655834198,0.7507754564285278,2049.0,694.0,0.5000729251713253,0.4316134452819824,0.20458073914051056,8098.0,527.0
