,Aggregate Accuracy,Aggregate Avg. Precision,Aggregate F1_Score,Aggregate Precision,Aggregate Recall,Epoch,FN,FP,Individual Accuracy,Individual Avg. Precision,Individual F1-Score,Individual Precision,Individual Recall,Loss,Person,Session,TN,TP
0,0.8125,0.8442615730795722,0.7692307692307693,0.6521739130434783,0.9375,0,2,16,0.8125,0.8442615730795722,0.7692307692307693,0.6521739130434783,0.9375,0.499996542930603,43.0,0,48,30
1,0.9166666666666666,,,0.0,,0,0,8,0.9166666666666666,,,0.0,,0.40521439909935,48.0,0,88,0
2,0.9602272727272727,0.9552977587579665,0.7083333333333333,0.5483870967741935,1.0,0,0,14,0.9602272727272727,0.9552977587579665,0.7083333333333333,0.5483870967741935,1.0,0.1078193262219429,52.0,0,321,17
3,0.2786458333333333,,,0.0,,0,0,277,0.2786458333333333,,,0.0,,2.500715494155884,59.0,0,107,0
4,0.9401041666666666,0.9069877094636356,0.816,0.796875,0.8360655737704918,0,10,13,0.9401041666666666,0.9069877094636356,0.816,0.796875,0.8360655737704918,0.17954866588115692,64.0,0,310,51
5,0.9131944444444444,0.9879500321291089,0.9494949494949495,0.91796875,0.9832635983263598,0,4,21,0.9131944444444444,0.9879500321291089,0.9494949494949495,0.91796875,0.9832635983263598,0.2139531970024109,80.0,0,28,235
6,0.5892857142857143,0.37230437184219395,0.5445544554455446,0.3741496598639456,1.0,0,0,184,0.5892857142857143,0.37230437184219395,0.5445544554455446,0.3741496598639456,1.0,1.7177962064743042,92.0,0,154,110
7,0.7366071428571429,,,0.0,,0,0,59,0.7366071428571429,,,0.0,,0.4636518955230713,96.0,0,165,0
8,0.53125,0.6648538961038961,0.13223140495867766,0.07079646017699115,1.0,0,0,105,0.53125,0.6648538961038961,0.13223140495867766,0.07079646017699115,1.0,0.7616075277328491,107.0,0,111,8
9,0.8705357142857143,,,0.0,,0,0,29,0.8705357142857143,,,0.0,,0.34301987290382385,109.0,0,195,0
10,0.7604166666666666,0.7079967111492962,0.22033898305084745,0.12380952380952381,1.0,0,0,92,0.7604166666666666,0.7079967111492962,0.22033898305084745,0.12380952380952381,1.0,0.5061877369880676,115.0,0,279,13
11,0.9232954545454546,0.9781219580685849,0.6493506493506493,0.4807692307692308,1.0,0,0,27,0.9232954545454546,0.9781219580685849,0.6493506493506493,0.4807692307692308,1.0,0.230753093957901,120.0,0,300,25
12,1.0,,,,,0,0,0,1.0,,,,,0.04185805469751358,43.0,1,160,0
13,0.75625,0.8555462729501504,0.6422018348623852,0.47297297297297297,1.0,0,0,39,0.75625,0.8555462729501504,0.6422018348623852,0.47297297297297297,1.0,0.6782770156860352,48.0,1,86,35
14,1.0,,,,,0,0,0,1.0,,,,,0.014126136898994446,52.0,1,160,0
15,0.9289772727272727,0.9868613186088643,0.9090909090909092,0.8389261744966443,0.9920634920634921,0,1,24,0.9289772727272727,0.9868613186088643,0.9090909090909092,0.8389261744966443,0.9920634920634921,0.21414481103420258,59.0,1,202,125
16,0.4652777777777778,0.20367598802233983,0.1348314606741573,0.07272727272727272,0.9230769230769231,0,1,153,0.4652777777777778,0.20367598802233983,0.1348314606741573,0.07272727272727272,0.9230769230769231,1.0613336563110352,64.0,1,122,12
17,0.39732142857142855,0.46944599985208424,0.5686900958466454,0.4734042553191489,0.712,0,36,99,0.39732142857142855,0.46944599985208424,0.5686900958466454,0.4734042553191489,0.712,1.5588274002075195,80.0,1,0,89
18,0.9375,0.9667545091199901,0.9659090909090909,0.9340659340659341,1.0,0,0,12,0.9375,0.9667545091199901,0.9659090909090909,0.9340659340659341,1.0,0.24622108042240143,92.0,1,10,170
19,0.9955357142857143,,,0.0,,0,0,1,0.9955357142857143,,,0.0,,0.05776454880833626,96.0,1,223,0
20,0.2544642857142857,,,0.0,,0,0,167,0.2544642857142857,,,0.0,,1.121832251548767,107.0,1,57,0
21,0.6875,0.9804239321216967,0.7527472527472527,0.6088888888888889,0.9856115107913669,0,2,88,0.6875,0.9804239321216967,0.7527472527472527,0.6088888888888889,0.9856115107913669,0.5084034204483032,109.0,1,61,137
22,0.75,,,0.0,,0,0,40,0.75,,,0.0,,0.5435302257537842,115.0,1,120,0
23,0.9965277777777778,,,0.0,,0,0,1,0.9965277777777778,,,0.0,,0.09981697052717209,120.0,1,287,0
24,1.0,,,,,0,0,0,1.0,,,,,0.0362296923995018,43.0,2,160,0
25,0.8125,,,0.0,,0,0,6,0.8125,,,0.0,,0.46124982833862305,48.0,2,26,0
