,Aggregate Accuracy,Aggregate Avg. Precision,Aggregate F1_Score,Aggregate Precision,Aggregate Recall,Epoch,FN,FP,Individual Accuracy,Individual Avg. Precision,Individual F1-Score,Individual Precision,Individual Recall,Loss,Person,Session,TN,TP
0,0.8645833333333334,0.8877772573551655,0.8,0.7878787878787878,0.8125,0,6,7,0.8645833333333334,0.8877772573551655,0.8,0.7878787878787878,0.8125,0.29969167709350586,43.0,0,57,26
1,1.0,,,,,0,0,0,1.0,,,,,0.1253105252981186,48.0,0,96,0
2,0.9545454545454546,0.932478966046741,0.6799999999999999,0.5151515151515151,1.0,0,0,16,0.9545454545454546,0.932478966046741,0.6799999999999999,0.5151515151515151,1.0,0.16347971558570862,52.0,0,319,17
3,0.4453125,,,0.0,,0,0,213,0.4453125,,,0.0,,1.9581462144851685,59.0,0,171,0
4,0.9010416666666666,0.9135711298141336,0.7466666666666667,0.6292134831460674,0.9180327868852459,0,5,33,0.9010416666666666,0.9135711298141336,0.7466666666666667,0.6292134831460674,0.9180327868852459,0.2871563136577606,64.0,0,290,56
5,0.90625,0.9898906998768566,0.9433962264150944,0.9297520661157025,0.9574468085106383,0,10,17,0.90625,0.9898906998768566,0.9433962264150944,0.9297520661157025,0.9574468085106383,0.2103816121816635,80.0,0,36,225
6,0.6160714285714286,0.3946126939444946,0.558974358974359,0.3892857142857143,0.990909090909091,0,1,171,0.6160714285714286,0.3946126939444946,0.558974358974359,0.3892857142857143,0.990909090909091,1.1680573225021362,92.0,0,167,109
7,0.8080357142857143,,,0.0,,0,0,43,0.8080357142857143,,,0.0,,0.3894703686237335,96.0,0,181,0
8,0.8303571428571429,0.617594955857151,0.26923076923076916,0.1590909090909091,0.875,0,1,37,0.8303571428571429,0.617594955857151,0.26923076923076916,0.1590909090909091,0.875,0.4090800881385803,107.0,0,179,7
9,1.0,,,,,0,0,0,1.0,,,,,0.2590574622154236,109.0,0,224,0
10,0.6536458333333334,0.8242681064379971,0.17391304347826084,0.09523809523809523,1.0,0,0,133,0.6536458333333334,0.8242681064379971,0.17391304347826084,0.09523809523809523,1.0,0.7090162634849548,115.0,0,237,14
11,0.9119318181818182,0.924976793548094,0.6265060240963854,0.45614035087719296,1.0,0,0,31,0.9119318181818182,0.924976793548094,0.6265060240963854,0.45614035087719296,1.0,0.2594643533229828,120.0,0,295,26
12,1.0,,,,,0,0,0,1.0,,,,,0.006044863723218441,43.0,1,160,0
13,0.73125,0.8971376991838875,0.5981308411214953,0.4266666666666667,1.0,0,0,43,0.73125,0.8971376991838875,0.5981308411214953,0.4266666666666667,1.0,0.6406763792037964,48.0,1,85,32
14,1.0,,,,,0,0,0,1.0,,,,,0.011262686923146248,52.0,1,160,0
15,0.9147727272727273,0.9750715973835202,0.8897058823529412,0.8402777777777778,0.9453125,0,7,23,0.9147727272727273,0.9750715973835202,0.8897058823529412,0.8402777777777778,0.9453125,0.21402592957019806,59.0,1,201,121
16,0.4236111111111111,0.20423460844762384,0.13541666666666666,0.07303370786516854,0.9285714285714286,0,1,165,0.4236111111111111,0.20423460844762384,0.13541666666666666,0.07303370786516854,0.9285714285714286,0.9977735877037048,64.0,1,109,13
17,0.46875,0.4563003318451596,0.6148867313915858,0.5191256830601093,0.753968253968254,0,31,88,0.46875,0.4563003318451596,0.6148867313915858,0.5191256830601093,0.753968253968254,1.3148882389068604,80.0,1,10,95
18,0.9322916666666666,0.9848219747419158,0.9627507163323782,0.9333333333333333,0.9940828402366864,0,1,12,0.9322916666666666,0.9848219747419158,0.9627507163323782,0.9333333333333333,0.9940828402366864,0.20174436271190643,92.0,1,11,168
19,0.9642857142857143,,,0.0,,0,0,8,0.9642857142857143,,,0.0,,0.14159183204174042,96.0,1,216,0
20,0.8080357142857143,,,0.0,,0,0,43,0.8080357142857143,,,0.0,,0.4124915599822998,107.0,1,181,0
21,0.7291666666666666,0.9670439255768861,0.7745664739884394,0.6442307692307693,0.9710144927536232,0,4,74,0.7291666666666666,0.9670439255768861,0.7745664739884394,0.6442307692307693,0.9710144927536232,0.4577043354511261,109.0,1,76,134
22,0.65625,,,0.0,,0,0,55,0.65625,,,0.0,,0.705811619758606,115.0,1,105,0
