,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,0.8085106611251831,0.4680851101875305,29.82978630065918,0.7234042286872864,0.9615641832351685,0.1632286779351226,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
1,0.06382978707551956,0.12765957415103912,30.17021369934082,1.4680850505828857,0.9943181872367859,0.015506228293855001,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
2,0.042553190141916275,0.042553190141916275,30.255319595336914,1.4893616437911987,0.9979946613311768,0.005770061617293196,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
3,0.021276595070958138,0.042553190141916275,30.255319595336914,1.5106383562088013,0.9979946613311768,0.003319368463977337,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
4,0.0,0.0,30.29787254333496,1.5319149494171143,1.0,0.0007156131699870223,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
5,0.0,0.0,30.29787254333496,1.5319149494171143,1.0,0.0007521425027407725,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
6,0.0,0.021276595070958138,30.276596069335938,1.5319149494171143,0.999331533908844,0.0009919743758818804,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
7,0.0,0.0,30.29787254333496,1.5319149494171143,1.0,9.463367518095921e-05,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
8,0.0,0.0,30.29787254333496,1.5319149494171143,1.0,4.257079041189838e-05,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
9,0.0,0.0,30.29787254333496,1.5319149494171143,1.0,3.689363904078178e-05,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
10,0.0,0.0,30.29787254333496,1.5319149494171143,1.0,3.4451690838185045e-05,0.0,0.0,31.428571701049805,0.0,1.0,0.0,1
0,0.0,0.0,31.428571701049805,0.0,0.9992424249649048,0.0025655637694095884,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
1,0.0,0.0,31.428571701049805,0.0,1.0,2.1436018450362043e-05,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
2,0.0,0.0,31.428571701049805,0.0,1.0,1.5259886662754456e-05,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
3,0.0,0.0,31.428571701049805,0.0,1.0,9.553347748199788e-06,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
4,0.0,0.0,31.428571701049805,0.0,1.0,6.52484905692814e-06,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
5,0.0,0.0,31.428571701049805,0.0,1.0,1.9874397262735024e-06,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
6,0.0,0.0,31.428571701049805,0.0,1.0,8.606336595304046e-07,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
7,0.0,0.0,31.428571701049805,0.0,1.0,4.3209200529500693e-07,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
8,0.0,0.0,31.428571701049805,0.0,1.0,3.0064354016682653e-07,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
9,0.0,0.0,31.428571701049805,0.0,1.0,1.270664594096271e-07,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
10,0.0,0.0,31.428571701049805,0.0,1.0,8.173068202019997e-08,0.0,0.0,31.259260177612305,0.0,1.0,0.0,2
0,0.0,0.0,31.259260177612305,0.0,1.0,0.00043875867695328344,0.0,0.0,32.0,0.0,1.0,0.0,3
1,0.0,0.0,31.259260177612305,0.0,1.0,1.1087847070846787e-05,0.0,0.0,32.0,0.0,1.0,0.0,3
2,0.0,0.0,31.259260177612305,0.0,1.0,4.537309930357137e-06,0.0,0.0,32.0,0.0,1.0,0.0,3
3,0.0,0.0,31.259260177612305,0.0,1.0,1.256111974666275e-06,0.0,0.0,32.0,0.0,1.0,0.0,3
4,0.0,0.0,31.259260177612305,0.0,1.0,7.386071337904473e-07,0.0,0.0,32.0,0.0,1.0,0.0,3
5,0.0,0.0,31.259260177612305,0.0,1.0,1.291317863633939e-07,0.0,0.0,32.0,0.0,1.0,0.0,3
6,0.0,0.0,31.259260177612305,0.0,1.0,1.7496606588418194e-07,0.0,0.0,32.0,0.0,1.0,0.0,3
7,0.0,0.0,31.259260177612305,0.0,1.0,6.500727283279798e-08,0.0,0.0,32.0,0.0,1.0,0.0,3
8,0.0,0.0,31.259260177612305,0.0,1.0,4.3608891968827793e-08,0.0,0.0,32.0,0.0,1.0,0.0,3
9,0.0,0.0,31.259260177612305,0.0,1.0,5.052989207254937e-08,0.0,0.0,32.0,0.0,1.0,0.0,3
10,0.0,0.0,31.259260177612305,0.0,1.0,7.22465243312147e-08,0.0,0.0,32.0,0.0,1.0,0.0,3
0,0.0,0.0,32.0,0.0,1.0,7.710857389178099e-05,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
1,0.0,0.0,32.0,0.0,1.0,1.7946314558446915e-06,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
2,0.0,0.0,32.0,0.0,1.0,2.3089808252052535e-06,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
3,0.0,0.0,32.0,0.0,1.0,1.1320092676147028e-06,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
4,0.0,0.0,32.0,0.0,1.0,4.350723834534165e-07,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
5,0.0,0.0,32.0,0.0,1.0,4.3351292037622596e-07,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
6,0.0,0.0,32.0,0.0,1.0,2.4263248950736244e-07,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
7,0.0,0.0,32.0,0.0,1.0,7.299805878287675e-08,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
8,0.0,0.0,32.0,0.0,1.0,7.055896916476794e-08,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
9,0.0,0.0,32.0,0.0,1.0,3.809555221543465e-08,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
10,0.0,0.0,32.0,0.0,1.0,3.9692128673776563e-08,0.0,0.0,31.764705657958984,0.0,1.0,0.0,4
0,0.0,0.0,31.764705657958984,0.0,1.0,1.4490764078800566e-05,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
1,0.0,0.0,31.764705657958984,0.0,1.0,1.6902405895456873e-06,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
2,0.0,0.0,31.764705657958984,0.0,1.0,9.989319520042482e-07,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
3,0.0,0.0,31.764705657958984,0.0,1.0,3.850792905418993e-07,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
4,0.0,0.0,31.764705657958984,0.0,1.0,2.857216904685713e-07,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
5,0.0,0.0,31.764705657958984,0.0,1.0,1.5800902667930085e-07,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
6,0.0,0.0,31.764705657958984,0.0,1.0,1.7417913677301537e-07,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
7,0.0,0.0,31.764705657958984,0.0,1.0,1.4266638458258916e-07,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
8,0.0,0.0,31.764705657958984,0.0,1.0,7.84797012758847e-08,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
9,0.0,0.0,31.764705657958984,0.0,1.0,2.8091478535922457e-08,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
10,0.0,0.0,31.764705657958984,0.0,1.0,5.281644618943599e-08,0.0,0.0,31.172412872314453,0.0,1.0,0.0,5
0,0.0,0.0,31.172412872314453,0.0,1.0,0.0002877123636586169,1.4666666984558105,0.0,29.866666793823242,0.0,0.9531915187835693,0.7198724462630901,6
1,0.0,0.0,31.172412872314453,0.0,1.0,1.016320884326088e-05,1.4666666984558105,0.0,29.866666793823242,0.0,0.9531915187835693,0.7198724462630901,6
2,0.0,0.0,31.172412872314453,0.0,1.0,1.9833233195077384e-06,1.4666666984558105,0.0,29.866666793823242,0.0,0.9531915187835693,0.7198724457558165,6
3,0.0,0.0,31.172412872314453,0.0,1.0,7.879400030848385e-07,1.4666666984558105,0.0,29.866666793823242,0.0,0.9531915187835693,0.719872441697628,6
