,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_pr,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_pr,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_pr,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_pr,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_pr,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_pr,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_pr,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_pr,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.5950000286102295,0.6664906144142151,937.0,359.0,1.5908438676595689,0.6066489219665527,0.6487280130386353,0.4143750071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.0,663.0,0.7947748303413391,0.8536299467086792,788.0,1545.0,0.6230620221299743,0.6187580823898315,0.5364536643028259,0.6940993666648865,7247.0,1788.0
1,0.6303125023841858,0.6941230893135071,837.0,346.0,1.4624831655621529,0.6321939826011658,0.6880072355270386,0.4768750071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0,763.0,0.7923117280006409,0.8512681126594543,813.0,1548.0,0.6348778489481639,0.6228200197219849,0.5324675440788269,0.6843944191932678,7244.0,1763.0
2,0.6471874713897705,0.7095173001289368,797.0,332.0,1.4051363754272461,0.6481110453605652,0.707489013671875,0.5018749833106995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.0,803.0,0.7963582277297974,0.8468930125236511,857.0,1458.0,0.6188894482794821,0.6290014982223511,0.5410764813423157,0.6673136353492737,7334.0,1719.0
3,0.659375011920929,0.7251344323158264,777.0,313.0,1.365868887603283,0.6613028645515442,0.7244718074798584,0.5143749713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.0,823.0,0.7951266765594482,0.8423165082931519,904.0,1425.0,0.622508983390588,0.6311239004135132,0.5398772954940796,0.649068295955658,7367.0,1672.0
4,0.6700000166893005,0.7373822331428528,744.0,312.0,1.3336365401744843,0.6726677417755127,0.732876718044281,0.5350000262260437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.0,856.0,0.7924876809120178,0.8375694751739502,916.0,1443.0,0.6410205927136748,0.6297010183334351,0.5349661707878113,0.6444099545478821,7349.0,1660.0
5,0.6818749904632568,0.7475767135620117,717.0,301.0,1.2990521767735481,0.682779848575592,0.7457770109176636,0.5518749952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,883.0,0.7900246381759644,0.8313190937042236,915.0,1472.0,0.6587410982564501,0.6258410811424255,0.5301628112792969,0.6447981595993042,7320.0,1661.0
6,0.6878125071525574,0.7607274055480957,698.0,301.0,1.242473165690899,0.6925654411315918,0.7497921586036682,0.5637500286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,902.0,0.7876495718955994,0.8287966847419739,893.0,1521.0,0.6796397041007719,0.6208051443099976,0.5252808928489685,0.6533384919166565,7271.0,1683.0
7,0.6931250095367432,0.770588755607605,687.0,295.0,1.2123864787817,0.7019932270050049,0.7557947039604187,0.5706250071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0,913.0,0.7865059971809387,0.8278972506523132,900.0,1527.0,0.6888815471188104,0.6180822849273682,0.5232594609260559,0.6506211161613464,7265.0,1676.0
