,Epoch,Loss,Session,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,109.0,28,0,0,0,,0.9579737980439272,1.0,,,,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
1,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,92.0,39,2,1,34,0.9861887077103565,0.9579737980439272,0.9605263157894737,0.9444444444444444,0.9714285714285714,0.9577464788732395,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
2,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,80.0,12,0,0,59,0.9999999999999999,0.9579737980439272,1.0,1.0,1.0,1.0,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
3,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,120.0,45,0,9,0,1.0,0.9579737980439272,0.8333333333333334,,0.0,,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
4,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,59.0,42,3,0,0,,0.9579737980439272,0.9333333333333333,0.0,,,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
5,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,107.0,32,0,4,0,1.0,0.9579737980439272,0.8888888888888888,,0.0,,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
6,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,64.0,43,0,2,23,1.0,0.9579737980439272,0.9705882352941176,1.0,0.92,0.9583333333333334,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
7,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,115.0,50,0,0,6,1.0,0.9579737980439272,1.0,1.0,1.0,1.0,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
8,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,52.0,43,0,3,4,0.9999999999999998,0.9579737980439272,0.94,1.0,0.5714285714285714,0.7272727272727273,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
9,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,96.0,38,0,0,0,,0.9579737980439272,1.0,,,,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
10,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,43.0,4,0,14,3,1.0,0.9579737980439272,0.3333333333333333,1.0,0.17647058823529413,0.3,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
11,0,"tf.Tensor(0.21887332, shape=(), dtype=float32)",0,48.0,16,0,0,0,,0.9579737980439272,1.0,,,,0.9320214669051878,0.9626865671641791,0.7962962962962963,0.8716216216216217
12,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,64.0,32,1,0,6,1.0,0.9585856729592449,0.9743589743589743,0.8571428571428571,1.0,0.923076923076923,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
13,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,80.0,17,0,2,50,1.0000000000000002,0.9585856729592449,0.9710144927536232,1.0,0.9615384615384616,0.9803921568627451,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
14,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,96.0,20,0,0,0,,0.9585856729592449,1.0,,,,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
15,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,59.0,16,0,2,33,0.9992063492063492,0.9585856729592449,0.9607843137254902,1.0,0.9428571428571428,0.9705882352941176,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
16,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,120.0,34,0,0,0,,0.9585856729592449,1.0,,,,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
17,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,48.0,12,0,10,3,0.9897435897435896,0.9585856729592449,0.6,1.0,0.23076923076923078,0.375,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
18,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,92.0,6,0,1,45,0.9999999999999999,0.9585856729592449,0.9807692307692307,1.0,0.9782608695652174,0.989010989010989,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
19,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,109.0,18,0,39,5,0.9999999999999999,0.9585856729592449,0.3709677419354839,1.0,0.11363636363636363,0.20408163265306123,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
20,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,52.0,24,0,0,0,,0.9585856729592449,1.0,,,,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
21,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,107.0,27,0,0,0,,0.9585856729592449,1.0,,,,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
22,0,"tf.Tensor(0.40669215, shape=(), dtype=float32)",1,115.0,25,0,0,0,,0.9585856729592449,1.0,,,,0.8761261261261262,0.993006993006993,0.7244897959183674,0.8377581120943954
