,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9264583587646484,0.9753287434577942,173.0,180.0,0.22019438018401463,0.9716571569442749,0.9252181053161621,0.9279166460037231,2220.0,2227.0,0.625,0.9600432515144348,6.0,696.0,0.8043761294112246,0.8706951141357422,0.20728929340839386,0.9680851101875305,988.0,182.0
1,0.9412500262260437,0.9843459129333496,130.0,152.0,0.18815430010358491,0.9812846779823303,0.9372419714927673,0.9458333253860474,2248.0,2270.0,0.6217948794364929,0.9544539451599121,6.0,702.0,0.820138181376661,0.8540063500404358,0.20588235557079315,0.9680851101875305,982.0,182.0
2,0.9477083086967468,0.9868650436401367,112.0,139.0,0.17688098470369976,0.9839773178100586,0.9427276253700256,0.95333331823349,2261.0,2288.0,0.5860042572021484,0.9614534378051758,3.0,772.0,0.8606882681194533,0.8686663508415222,0.19331243634223938,0.9840425252914429,912.0,185.0
3,0.9606249928474426,0.9917661547660828,86.0,103.0,0.15304322135945161,0.9892821311950684,0.9573851823806763,0.9641666412353516,2297.0,2314.0,0.5138888955116272,0.9614614248275757,2.0,908.0,1.0109361980715368,0.8604958653450012,0.1700182855129242,0.9893617033958435,776.0,186.0
4,0.96895831823349,0.9941812753677368,68.0,81.0,0.1391826370358467,0.9917961359024048,0.9664318561553955,0.971666693687439,2319.0,2332.0,0.5817307829856873,0.9624800682067871,3.0,780.0,0.8645265382579249,0.8662286400794983,0.19170984625816345,0.9840425252914429,904.0,185.0
5,0.9693750143051147,0.9955475330352783,65.0,82.0,0.129478615000844,0.9932723641395569,0.9660736322402954,0.9729166626930237,2318.0,2335.0,0.625534176826477,0.9649611711502075,3.0,698.0,0.7670101019052359,0.8766675591468811,0.20951302349567413,0.9840425252914429,986.0,185.0
6,0.9752083420753479,0.9961214065551758,47.0,72.0,0.11992753175397713,0.9938481450080872,0.9703092575073242,0.9804166555404663,2328.0,2353.0,0.5860042572021484,0.9641603827476501,2.0,773.0,0.8659288108858287,0.8663975596427917,0.1939520388841629,0.9893617033958435,911.0,186.0
7,0.9775000214576721,0.9969798922538757,52.0,56.0,0.11347361599405606,0.9950076341629028,0.9767054915428162,0.9783333539962769,2344.0,2348.0,0.5956196784973145,0.9654776453971863,1.0,756.0,0.8671809720177935,0.8710113763809204,0.19830328226089478,0.9946808218955994,928.0,187.0
8,0.9806249737739563,0.9973786473274231,42.0,51.0,0.10591560778518518,0.9956926703453064,0.9788293838500977,0.9825000166893005,2349.0,2358.0,0.5496794581413269,0.9656497836112976,1.0,842.0,0.9558773652101175,0.8675842881202698,0.18172983825206757,0.9946808218955994,842.0,187.0
9,0.9833333492279053,0.997904360294342,32.0,48.0,0.09923556079467137,0.9958772659301758,0.9801324605941772,0.9866666793823242,2352.0,2368.0,0.6314102411270142,0.9640925526618958,4.0,686.0,0.7626761142005268,0.8706793785095215,0.21149425208568573,0.978723406791687,998.0,184.0
10,0.9866666793823242,0.9985572695732117,28.0,36.0,0.08993873007595539,0.9973920583724976,0.985049843788147,0.9883333444595337,2364.0,2372.0,0.6191239356994629,0.9635777473449707,3.0,710.0,0.8029125480570345,0.8635494709014893,0.20670391619205475,0.9840425252914429,974.0,185.0
11,0.9870833158493042,0.9986907839775085,26.0,36.0,0.08768329431613286,0.9976745843887329,0.9850622415542603,0.9891666769981384,2364.0,2374.0,0.6757478713989258,0.9632917642593384,4.0,603.0,0.6717175484722496,0.8652427792549133,0.23379923403263092,0.978723406791687,1081.0,184.0
12,0.9895833134651184,0.9990571141242981,20.0,30.0,0.07783861875534058,0.9980974793434143,0.9875518679618835,0.9916666746139526,2370.0,2380.0,0.6511752009391785,0.9627122282981873,4.0,649.0,0.7336955197855958,0.8654730319976807,0.22088836133480072,0.978723406791687,1035.0,184.0
13,0.9929166436195374,0.9991687536239624,10.0,24.0,0.07544870965182782,0.998188316822052,0.9900580048561096,0.9958333373069763,2376.0,2390.0,0.6260683536529541,0.962119996547699,2.0,698.0,0.8079000166338733,0.8535497188568115,0.21040724217891693,0.9893617033958435,986.0,186.0
14,0.9933333396911621,0.9995176792144775,13.0,19.0,0.06972470187892517,0.9992833733558655,0.992103099822998,0.9945833086967468,2381.0,2387.0,0.5934829115867615,0.9614615440368652,3.0,758.0,0.8897088103824191,0.8494299054145813,0.19618239998817444,0.9840425252914429,926.0,185.0
15,0.9931250214576721,0.9993785619735718,12.0,21.0,0.06836167130619288,0.9990286231040955,0.9912827014923096,0.9950000047683716,2379.0,2388.0,0.625,0.9591255784034729,4.0,698.0,0.8054605503367562,0.8510407209396362,0.20861677825450897,0.978723406791687,986.0,184.0
16,0.9931250214576721,0.9995214343070984,13.0,20.0,0.0658751375724872,0.9993765354156494,0.9916908740997314,0.9945833086967468,2380.0,2387.0,0.5961538553237915,0.9586265683174133,3.0,753.0,0.8969587872170994,0.8371890783309937,0.19722814857959747,0.9840425252914429,931.0,185.0
