,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9434090852737427,0.9856002330780029,116.0,133.0,0.15280275190418416,0.9400089979171753,0.9472727179527283,0.563725471496582,0.9877074360847473,0.0,801.0,0.9977260940994312,0.15949632227420807,1.0,883.0,152.0,2067.0,2084.0,0.563725471496582,0.9877074360847473,0.0,801.0,0.9977260903335604,0.15949632227420807,1.0,883.0,152.0
1,0.9577272534370422,0.9898391962051392,97.0,89.0,0.12952527849511666,0.9593977928161621,0.9559090733528137,0.35185185074806213,0.9863147139549255,0.0,1190.0,1.4897427162833203,0.11326378583908081,1.0,494.0,152.0,2111.0,2103.0,0.35185185074806213,0.9863147139549255,0.0,1190.0,1.4897427169326085,0.11326378583908081,1.0,494.0,152.0
2,0.9590908885002136,0.9927716851234436,74.0,106.0,0.1159842458773743,0.9525089859962463,0.9663636088371277,0.6236383318901062,0.9950072169303894,0.0,691.0,0.8096273605080732,0.18030841648578644,1.0,993.0,152.0,2094.0,2126.0,0.6236383318901062,0.9950072169303894,0.0,691.0,0.8096273599886427,0.18030841648578644,1.0,993.0,152.0
3,0.9679545164108276,0.9943045973777771,71.0,70.0,0.10635405992919748,0.9681673645973206,0.9677272439002991,0.6181917190551758,0.9905397295951843,0.0,701.0,0.9317685215691336,0.17819461226463318,1.0,983.0,152.0,2130.0,2129.0,0.6181917190551758,0.9905397295951843,0.0,701.0,0.9317685199459134,0.17819461226463318,1.0,983.0,152.0
4,0.9720454812049866,0.9955742955207825,56.0,67.0,0.09870884316888723,0.9696969985961914,0.9745454788208008,0.8469498753547668,0.9935675859451294,0.0,281.0,0.3483587638485146,0.35103926062583923,1.0,1403.0,152.0,2133.0,2144.0,0.8469498753547668,0.9935675859451294,0.0,281.0,0.3483587607968607,0.35103926062583923,1.0,1403.0,152.0
5,0.971818208694458,0.9956140518188477,48.0,76.0,0.09635533289475874,0.9658886790275574,0.9781818389892578,0.6988017559051514,0.9936730861663818,0.0,553.0,0.694515886909302,0.2156028300523758,1.0,1131.0,152.0,2124.0,2152.0,0.6988017559051514,0.9936730861663818,0.0,553.0,0.6945158820396415,0.2156028300523758,1.0,1131.0,152.0
6,0.9747727513313293,0.9965860247612,47.0,64.0,0.08996763228015466,0.9711321592330933,0.9786363840103149,0.4847494661808014,0.9844531416893005,0.0,946.0,1.25953266108997,0.1384335160255432,1.0,738.0,152.0,2136.0,2153.0,0.4847494661808014,0.9844531416893005,0.0,946.0,1.259532678880463,0.1384335160255432,1.0,738.0,152.0
7,0.9761363863945007,0.9974507689476013,43.0,62.0,0.08197911853140051,0.9720594882965088,0.9804545640945435,0.7456427216529846,0.9905261993408203,0.0,467.0,0.6325301914303391,0.24555735290050507,1.0,1217.0,152.0,2138.0,2157.0,0.7456427216529846,0.9905261993408203,0.0,467.0,0.6325301911056951,0.24555735290050507,1.0,1217.0,152.0
8,0.9752272963523865,0.996833086013794,46.0,63.0,0.08797827937386253,0.9715832471847534,0.9790909290313721,0.7282134890556335,0.9906511902809143,0.0,499.0,0.698551106881472,0.23348695039749146,1.0,1185.0,152.0,2137.0,2154.0,0.7282134890556335,0.9906511902809143,0.0,499.0,0.6985511159065761,0.23348695039749146,1.0,1185.0,152.0
9,0.9800000190734863,0.9976435303688049,45.0,43.0,0.08102587644349445,0.9804367423057556,0.9795454740524292,0.6797385811805725,0.9856994152069092,0.0,588.0,0.8696630720479296,0.20540539920330048,1.0,1096.0,152.0,2157.0,2155.0,0.6797385811805725,0.9856994152069092,0.0,588.0,0.8696630778265935,0.20540539920330048,1.0,1096.0,152.0
