,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9438636302947998,0.9831892251968384,119.0,128.0,0.16080501513047651,0.9420552253723145,0.9459090828895569,2072.0,2081.0,0.7951855063438416,0.8720625638961792,571.0,1505.0,0.5604094773084043,0.6033210158348083,0.8003496527671814,5771.0,2289.0
1,0.9745454788208008,0.9964397549629211,53.0,59.0,0.0825686249407855,0.9732547402381897,0.9759091138839722,2141.0,2147.0,0.8141278624534607,0.8735693097114563,762.0,1122.0,0.4908292836435404,0.6515527963638306,0.7335664629936218,6154.0,2098.0
2,0.9838636517524719,0.9981915354728699,28.0,43.0,0.06620652318000793,0.9805868864059448,0.9872727394104004,2157.0,2172.0,0.7954814434051514,0.8471616506576538,1545.0,528.0,0.5502255122400026,0.7135105729103088,0.4597901999950409,6748.0,1315.0
3,0.9897727370262146,0.9991127252578735,23.0,22.0,0.04591514966027303,0.9899954795837402,0.989545464515686,2178.0,2177.0,0.8090962767601013,0.8713734745979309,1090.0,845.0,0.47399022975302907,0.6768642663955688,0.618881106376648,6431.0,1770.0
4,0.991136372089386,0.9994320273399353,19.0,20.0,0.04442045998166908,0.9909132122993469,0.9913636445999146,2180.0,2181.0,0.8040646910667419,0.8587018251419067,1151.0,835.0,0.5080683778709751,0.6717767119407654,0.5975524187088013,6441.0,1709.0
5,0.9945454597473145,0.9998672008514404,10.0,14.0,0.03317981035533277,0.9936479330062866,0.9954545497894287,2186.0,2190.0,0.8190608024597168,0.8777073621749878,1090.0,744.0,0.4684544409836195,0.7040572762489319,0.618881106376648,6532.0,1770.0
6,0.996363639831543,0.9999477863311768,7.0,9.0,0.02731602954254909,0.9959127902984619,0.9968181848526001,2191.0,2193.0,0.8181728720664978,0.8779564499855042,970.0,873.0,0.4698819348731188,0.6840391159057617,0.6608391404151917,6403.0,1890.0
7,0.9981818199157715,0.9999809861183167,3.0,5.0,0.023192729364064607,0.9977293610572815,0.9986363649368286,2195.0,2197.0,0.8228098154067993,0.8842519521713257,888.0,908.0,0.4606753715682237,0.6847222447395325,0.6895104646682739,6368.0,1972.0
8,0.9972727298736572,0.9999882578849792,3.0,9.0,0.02065151805227453,0.9959202408790588,0.9986363649368286,2191.0,2197.0,0.8025848269462585,0.8637219071388245,1271.0,730.0,0.5137070745300287,0.6852091550827026,0.5555943846702576,6546.0,1589.0
9,0.9981818199157715,0.9999808073043823,6.0,2.0,0.01959053421901031,0.999089241027832,0.9972727298736572,2198.0,2194.0,0.8202446699142456,0.8829565048217773,819.0,1003.0,0.48667489198031344,0.670499324798584,0.7136363387107849,6273.0,2041.0
10,0.9997727274894714,0.9999922513961792,0.0,1.0,0.01604855181141333,0.9995456337928772,1.0,2199.0,2200.0,0.8159037232398987,0.8762409687042236,979.0,887.0,0.48423340392093916,0.6795520186424255,0.6576923131942749,6389.0,1881.0
11,0.9993181824684143,0.9999989867210388,2.0,1.0,0.01641925873742862,0.9995452761650085,0.9990909099578857,2199.0,2198.0,0.813437283039093,0.8780482411384583,1043.0,848.0,0.4875298741537469,0.6818011403083801,0.6353147029876709,6428.0,1817.0
12,0.9988636374473572,0.9999961853027344,1.0,4.0,0.014993218657645312,0.998184323310852,0.9995454549789429,2196.0,2199.0,0.812549352645874,0.8716035485267639,1074.0,826.0,0.49925433773174,0.6837671995162964,0.6244755387306213,6450.0,1786.0
