,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_109_FN,subject_109_FP,subject_109_TN,subject_109_TP,subject_109_accuracy,subject_109_loss,subject_115_FN,subject_115_FP,subject_115_TN,subject_115_TP,subject_115_accuracy,subject_115_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_92_FN,subject_92_FP,subject_92_TN,subject_92_TP,subject_92_accuracy,subject_92_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,6.9347825050354,2.1956522464752197,13.746376991271973,9.007246017456055,0.7084090709686279,0.6830176355622032,21.69444465637207,0.0,8.11111068725586,1.8611111640930176,0.3144736886024475,2.076415056513067,0.0,1.5,29.64285659790039,0.0,0.9518348574638367,0.21957627950458353,1.162162184715271,13.729729652404785,11.891891479492188,4.783783912658691,0.5509417653083801,0.7931240960343243,0.0,0.1111111119389534,31.0,0.0,0.9928571581840515,0.09014656029286838,0.0,0.0,31.047618865966797,0.0,1.0,0.006589168719833065,0.0,0.0,28.0,0.0,1.0,0.009879100003412791,0.0,0.18518517911434174,31.074073791503906,0.0,0.9952606558799744,0.1116131676528691,1.7777777910232544,0.1111111119389534,30.11111068725586,0.0,0.9366319179534912,0.22293133764631218,9.772727012634277,0.022727273404598236,20.977272033691406,1.2272727489471436,0.6946022510528564,0.9307510514150966,0.0,29.310344696044922,1.7241379022598267,0.0,0.05444444343447685,9.44366823832194,3.803076982498169,4.166153907775879,22.7753849029541,1.1692308187484741,0.7336097359657288,0.724917567700343
