,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_115_FN,subject_115_FP,subject_115_TN,subject_115_TP,subject_115_accuracy,subject_115_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_92_FN,subject_92_FP,subject_92_TN,subject_92_TP,subject_92_accuracy,subject_92_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,0.6200000047683716,14.170000076293945,1.8300000429153442,15.380000114440918,0.5217187404632568,0.6905446040630341,0.0,31.0,0.03448275849223137,0.0,0.07055555284023285,0.7309731192058987,0.0,31.454545974731445,0.0,0.0,0.05346820876002312,0.7456254407849615,0.0,31.54054069519043,0.027027027681469917,0.0,0.05693493038415909,0.7176769081860372,0.0,30.66666603088379,0.0,0.0,0.17080745100975037,0.7355415324987091,0.0,19.809524536132812,11.619047164916992,0.0,0.5,0.6968470970789592,0.0,29.435897827148438,0.41025641560554504,1.6410256624221802,0.45032572746276855,0.7068221528289372,0.0,14.133333206176758,0.0,17.866666793823242,0.4755208194255829,0.692089956998825,0.0,3.680000066757202,0.0,27.84000015258789,0.8692893385887146,0.6407152323553404,0.1994381994009018,22.210674285888672,2.485954999923706,7.0365166664123535,0.3826090693473816,0.7011569890230999
1,3.490000009536743,8.149999618530273,7.849999904632568,12.510000228881836,0.5946875214576721,0.6850371587276459,0.0,23.827587127685547,7.206896781921387,0.0,0.2661111056804657,0.7159945037629869,0.0,31.454545974731445,0.0,0.0,0.033959537744522095,0.7499524354934692,0.0,13.297297477722168,18.2702693939209,0.0,0.5376712083816528,0.6909839461927545,0.0,27.238094329833984,3.4285714626312256,0.0,0.33695653080940247,0.7110414830794246,0.0,0.2857142984867096,31.14285659790039,0.0,0.8939393758773804,0.6564330281633319,1.5897436141967773,1.2307692766189575,28.615385055541992,0.05128205195069313,0.6657165884971619,0.6772874028752603,1.7333333492279053,13.199999809265137,0.9333333373069763,16.133333206176758,0.4593749940395355,0.6941632827123007,0.0,3.680000066757202,0.0,27.84000015258789,0.8711928725242615,0.6276181297858959,1.4943820238113403,12.904494285583496,11.792135238647461,5.741572856903076,0.5445109009742737,0.6898446802854705
2,4.71999979019165,5.610000133514404,10.390000343322754,11.279999732971191,0.66015625,0.6759477370977401,0.0,17.310344696044922,13.724138259887695,0.0,0.41555556654930115,0.7096042813195123,0.0,31.454545974731445,0.0,0.0,0.044075146317481995,0.7590865117277024,0.0,5.243243217468262,26.324323654174805,0.0,0.7778253555297852,0.6664487196974558,0.0,12.095237731933594,18.571428298950195,0.0,0.5753105878829956,0.6893002261286196,0.0,0.0,31.428571701049805,0.0,0.9871212244033813,0.6115129792329037,1.6410256624221802,0.0,29.846153259277344,0.0,0.9356677532196045,0.6468510392822738,7.666666507720947,9.600000381469727,4.5333333015441895,10.199999809265137,0.4833333194255829,0.6962859094142914,0.0,3.680000066757202,0.0,27.84000015258789,0.8724619150161743,0.6021184648959165,2.6853933334350586,8.775280952453613,15.921348571777344,4.550561904907227,0.6287385821342468,0.6756002483528991
3,5.329999923706055,4.559999942779541,11.4399995803833,10.670000076293945,0.6734374761581421,0.662228474020958,0.0,15.655172348022461,15.379310607910156,0.0,0.5566666722297668,0.6895635096232097,0.0,31.409090042114258,0.04545454680919647,0.0,0.03684971109032631,0.7872817729938926,0.0,1.837837815284729,29.7297306060791,0.0,0.8625856041908264,0.6312129203587362,0.0,2.047619104385376,28.619047164916992,0.0,0.659937858581543,0.6543770003022614,0.0,0.0,31.428571701049805,0.0,0.9954545497894287,0.5520232901428686,1.6410256624221802,0.0,29.846153259277344,0.0,0.9470683932304382,0.6057114898187718,8.233333587646484,8.199999809265137,5.933333396911621,9.633333206176758,0.49427083134651184,0.696091639995575,0.0,3.680000066757202,0.0,27.84000015258789,0.8819797039031982,0.5565033095137117,3.067415714263916,6.92415714263916,17.772472381591797,4.168539524078369,0.6677516102790833,0.655433774749466
4,5.610000133514404,4.039999961853027,11.960000038146973,10.390000343322754,0.6879687309265137,0.6434453201293945,0.0,14.689655303955078,16.34482765197754,0.0,0.6183333396911621,0.6645440501636929,0.0,31.272727966308594,0.1818181872367859,0.0,0.03251444920897484,0.8388531170139423,0.0,0.7567567825317383,30.810810089111328,0.0,0.8934075236320496,0.5806326449733891,0.0,0.2857142984867096,30.380952835083008,0.0,0.8866459727287292,0.5912369012092211,0.0,0.0,31.428571701049805,0.0,0.9977272748947144,0.475297159317768,1.6410256624221802,0.0,29.846153259277344,0.0,0.9466612339019775,0.5480694411631905,10.466666221618652,5.699999809265137,8.433333396911621,7.400000095367432,0.4807291626930237,0.6971897621949513,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.5054592240582868,3.216292142868042,5.679775238037109,19.01685333251953,4.019662857055664,0.6935696601867676,0.6268375819204225
5,5.570000171661377,3.7699999809265137,12.229999542236328,10.430000305175781,0.6996874809265137,0.6218006443977356,0.0,10.206896781921387,20.827587127685547,0.0,0.6805555820465088,0.6204579072528416,0.0,30.590909957885742,0.8636363744735718,0.0,0.054190751165151596,0.8989117021505544,0.0,0.5405405163764954,31.027027130126953,0.0,0.9058219194412231,0.511096229291942,0.0,0.0,30.66666603088379,0.0,0.9635093212127686,0.5030258216472886,0.0,0.0,31.428571701049805,0.0,0.9984848499298096,0.3784705891753688,1.6410256624221802,0.0,29.846153259277344,0.0,0.9474755525588989,0.4765826459816302,9.233333587646484,4.699999809265137,9.433333396911621,8.633333206176758,0.5369791388511658,0.6877936244010925,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.4352282789455453,3.2808988094329834,5.019662857055664,19.676965713500977,3.9550561904907227,0.7111629247665405,0.5937656266097029
6,5.5,3.509999990463257,12.489999771118164,10.5,0.7106249928474426,0.602481662929058,0.0,8.241379737854004,22.79310417175293,0.0,0.7055555582046509,0.5625519063737657,0.0,29.545454025268555,1.9090908765792847,0.0,0.09682080894708633,0.9502799052723571,0.0,0.10810811072587967,31.45945930480957,0.0,0.9610445499420166,0.42880671726514213,0.0,0.0,30.66666603088379,0.0,0.989130437374115,0.3951008938114095,0.0,0.0,31.428571701049805,0.0,0.9977272748947144,0.2786996984120571,1.6410256624221802,0.0,29.846153259277344,0.0,0.9446253776550293,0.41426298167884157,10.066666603088379,4.400000095367432,9.733333587646484,7.800000190734863,0.5151041746139526,0.6951747973759969,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.3869075386354766,3.317415714263916,4.547752857208252,20.148876190185547,3.91853928565979,0.7241379022598267,0.5574329842739253
7,5.150000095367432,3.690000057220459,12.3100004196167,10.850000381469727,0.7206249833106995,0.5891368690133095,0.0,4.931034564971924,26.10344886779785,0.0,0.7855555415153503,0.47822027338875667,0.0,28.272727966308594,3.1818182468414307,0.0,0.12210982292890549,1.0458438561830907,0.0,0.1621621549129486,31.405405044555664,0.0,0.9563356041908264,0.34715169014996045,0.0,0.0,30.66666603088379,0.0,0.9953415989875793,0.28915011623631354,0.0,0.0,31.428571701049805,0.0,0.9984848499298096,0.19181612459096042,1.6410256624221802,0.0,29.846153259277344,0.0,0.9442182183265686,0.36209328234778165,9.266666412353516,4.599999904632568,9.533333778381348,8.600000381469727,0.5479166507720947,0.697837871313095,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.35389540998766267,3.1123595237731934,5.092696666717529,19.603933334350586,4.123595714569092,0.7208831906318665,0.5395068954951657
8,4.980000019073486,3.7100000381469727,12.289999961853027,11.020000457763672,0.725781261920929,0.5868819430470467,0.0,4.862069129943848,26.172412872314453,0.0,0.79666668176651,0.44612506959173415,0.0,28.5,2.954545497894287,0.0,0.11705202609300613,1.1997819629018707,0.0,0.45945945382118225,31.108108520507812,0.0,0.9464897513389587,0.3007118595789557,0.0,0.0,30.66666603088379,0.0,0.9906832575798035,0.22826066520643531,0.0,0.0,31.428571701049805,0.0,0.9984848499298096,0.1311460742444703,1.6410256624221802,0.0,29.846153259277344,0.0,0.9429967403411865,0.3191463818185104,8.199999809265137,5.699999809265137,8.433333396911621,9.666666984558105,0.5588541626930237,0.7055257201194763,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.36350701049650985,2.966292142868042,5.365168571472168,19.33146095275879,4.269662857055664,0.7196516394615173,0.5296088966326676
9,4.929999828338623,3.7100000381469727,12.289999961853027,11.069999694824219,0.7282812595367432,0.5916292783617974,0.0,4.103448390960693,26.931034088134766,0.0,0.8405555486679077,0.3863127957450019,0.0,27.0,4.454545497894287,0.0,0.16040462255477905,1.2838463349149407,0.0,0.5945945978164673,30.972972869873047,0.0,0.9494863152503967,0.24998501759685882,0.0,0.0,30.66666603088379,0.0,0.9968944191932678,0.16755580439330628,0.0,0.0,31.428571701049805,0.0,0.9992424249649048,0.09472239956711277,1.6410256624221802,0.0,29.846153259277344,0.0,0.9356677532196045,0.2971963349499221,8.300000190734863,5.066666603088379,9.066666603088379,9.566666603088379,0.5760416388511658,0.7153561313947042,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.4141570802324163,2.91853928565979,5.466291904449463,19.230337142944336,4.317415714263916,0.7204433679580688,0.5241131516177414
