,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,5.0625,1.1875,11.3125,13.6875,0.7900000214576721,0.42569800329208374,0.0,0.125,31.125,0.0,0.9750000238418579,0.17228307843208313,0.0,0.0,31.25,0.0,0.9769999980926514,0.1550921459197998
