,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,3.6875,0.125,12.375,15.0625,0.8740000128746033,0.3178663442134857,0.0,0.4545454680919647,30.090909957885742,0.0,0.9895833134651184,0.09629107195706595,0.0,2.125,29.125,0.0,0.9340000152587891,0.19151920855045318
