,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.93729168176651,0.980003833770752,134.0,167.0,0.17871421468754609,0.9313604831695557,0.9441666603088379,2233.0,2266.0,0.62232905626297,0.9487069249153137,5.0,702.0,0.9297445278901321,0.20677965879440308,0.9734042286872864,982.0,183.0
1,0.949999988079071,0.9884023070335388,106.0,134.0,0.14375391751527786,0.9448105692863464,0.9558333158493042,2266.0,2294.0,0.7024572491645813,0.9645837545394897,5.0,552.0,0.6936506634084587,0.2489795982837677,0.9734042286872864,1132.0,183.0
2,0.9602083563804626,0.9919196367263794,87.0,104.0,0.1252026452620824,0.9569714665412903,0.9637500047683716,2296.0,2313.0,0.6634615659713745,0.9636251330375671,2.0,628.0,0.7958425492302984,0.22850123047828674,0.9893617033958435,1056.0,186.0
3,0.9704166650772095,0.9948842525482178,62.0,80.0,0.10676560963193575,0.9669148325920105,0.9741666913032532,2320.0,2338.0,0.6410256624221802,0.9682004451751709,0.0,672.0,0.8652511723021157,0.2186046540737152,1.0,1012.0,188.0
4,0.9752083420753479,0.9965459108352661,41.0,78.0,0.09699532729883989,0.967993438243866,0.9829166531562805,2322.0,2359.0,0.6217948794364929,0.968453049659729,0.0,708.0,0.9176703808654068,0.2098214328289032,1.0,976.0,188.0
5,0.9820833206176758,0.9978094100952148,36.0,50.0,0.08329309497028589,0.9792875051498413,0.9850000143051147,2350.0,2364.0,0.7099359035491943,0.9704556465148926,4.0,539.0,0.6718273555111681,0.25449517369270325,0.978723406791687,1145.0,184.0
6,0.9825000166893005,0.9979792237281799,37.0,47.0,0.07991227434327206,0.9804978966712952,0.98458331823349,2353.0,2363.0,0.6372863054275513,0.9680315256118774,1.0,678.0,0.8946150296773666,0.21618497371673584,0.9946808218955994,1006.0,187.0
7,0.9847916960716248,0.9985979199409485,26.0,47.0,0.07415493375311295,0.9805865287780762,0.9891666769981384,2353.0,2374.0,0.5657051205635071,0.9675449728965759,0.0,813.0,1.1161406753409622,0.1878121942281723,1.0,871.0,188.0
8,0.987291693687439,0.9994082450866699,29.0,32.0,0.06444280671576659,0.9866833090782166,0.9879166483879089,2368.0,2371.0,0.5929487347602844,0.9654918313026428,1.0,761.0,1.0445143030239985,0.1972573846578598,0.9946808218955994,923.0,187.0
9,0.9906250238418579,0.999579668045044,18.0,27.0,0.05620762245108684,0.9887920022010803,0.9925000071525574,2373.0,2382.0,0.6570512652397156,0.9693753719329834,2.0,640.0,0.8266934828880506,0.22518159449100494,0.9893617033958435,1044.0,186.0
10,0.9910416603088379,0.9995343685150146,21.0,22.0,0.05656151575346788,0.9908371567726135,0.9912499785423279,2378.0,2379.0,0.6762820482254028,0.9678024053573608,3.0,603.0,0.8103564987834703,0.23477157950401306,0.9840425252914429,1081.0,185.0
