,Epoch,Loss,Session,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.4019586443901062,,59.0,198,56,5,50,0.7270586217119722,0.4560702112632824,0.8025889967637541,0.4716981132075472,0.9090909090909091,0.6211180124223602,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
1,0,0.4019586443901062,,80.0,302,65,219,200,0.7696301590619979,0.4560702112632824,0.638676844783715,0.7547169811320755,0.477326968973747,0.5847953216374269,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
2,0,0.4019586443901062,,107.0,644,1,171,0,0.6765242389120845,0.4560702112632824,0.7892156862745098,0.0,0.0,,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
3,0,0.4019586443901062,,109.0,690,0,71,0,0.7235981194260711,0.4560702112632824,0.9067017082785808,,0.0,,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
4,0,0.4019586443901062,,115.0,456,17,21,19,0.46648280871044134,0.4560702112632824,0.9259259259259259,0.5277777777777778,0.475,0.5,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
5,0,0.4019586443901062,,52.0,994,14,26,10,0.3778698805575863,0.4560702112632824,0.9616858237547893,0.4166666666666667,0.2777777777777778,0.33333333333333337,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
6,0,0.4019586443901062,,96.0,860,1,79,1,0.4010767430256195,0.4560702112632824,0.9149840595111584,0.5,0.0125,0.02439024390243903,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
7,0,0.4019586443901062,,64.0,509,56,22,33,0.5179106014136429,0.4560702112632824,0.8741935483870967,0.3707865168539326,0.6,0.45833333333333337,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
8,0,0.4019586443901062,,92.0,354,58,149,40,0.471338249170461,0.4560702112632824,0.6555740432612313,0.40816326530612246,0.21164021164021163,0.2787456445993031,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
9,0,0.4019586443901062,,48.0,319,0,34,0,0.19016471414503772,0.4560702112632824,0.9036827195467422,,0.0,,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
10,0,0.4019586443901062,,120.0,581,17,13,15,0.5872758137064849,0.4560702112632824,0.952076677316294,0.46875,0.5357142857142857,0.5,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
11,0,0.4019586443901062,,43.0,409,0,37,2,0.5135117533603507,0.4560702112632824,0.9174107142857143,1.0,0.05128205128205128,0.09756097560975609,0.8552059350217447,0.5648854961832062,0.3040262941659819,0.39529914529914534
12,1,0.37712404131889343,,59.0,221,33,17,38,0.6559491501375421,0.46789624040890737,0.8381877022653722,0.5352112676056338,0.6909090909090909,0.6031746031746031,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
13,1,0.37712404131889343,,80.0,324,43,240,179,0.7870049990152603,0.46789624040890737,0.6399491094147582,0.8063063063063063,0.42720763723150357,0.5585023400936037,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
14,1,0.37712404131889343,,107.0,644,1,171,0,0.7060066164213281,0.46789624040890737,0.7892156862745098,0.0,0.0,,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
15,1,0.37712404131889343,,109.0,690,0,71,0,0.7369676943350737,0.46789624040890737,0.9067017082785808,,0.0,,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
16,1,0.37712404131889343,,115.0,464,9,24,16,0.45864067868324443,0.46789624040890737,0.935672514619883,0.64,0.4,0.4923076923076923,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
17,1,0.37712404131889343,,52.0,994,14,26,10,0.37360142599939006,0.46789624040890737,0.9616858237547893,0.4166666666666667,0.2777777777777778,0.33333333333333337,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
18,1,0.37712404131889343,,96.0,861,0,79,1,0.45182879293888306,0.46789624040890737,0.9160467587672688,1.0,0.0125,0.02469135802469136,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
19,1,0.37712404131889343,,64.0,543,22,31,24,0.47705322832611696,0.46789624040890737,0.9145161290322581,0.5217391304347826,0.43636363636363634,0.4752475247524752,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
20,1,0.37712404131889343,,92.0,362,50,163,26,0.4737928690188432,0.46789624040890737,0.6455906821963394,0.34210526315789475,0.13756613756613756,0.1962264150943396,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
21,1,0.37712404131889343,,48.0,319,0,34,0,0.20084661520375152,0.46789624040890737,0.9036827195467422,,0.0,,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
22,1,0.37712404131889343,,120.0,591,7,13,15,0.5881874035100564,0.46789624040890737,0.9680511182108626,0.6818181818181818,0.5357142857142857,0.6,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
23,1,0.37712404131889343,,43.0,409,0,39,0,0.5308009565426425,0.46789624040890737,0.9129464285714286,,0.0,,0.8609618828344845,0.6331967213114754,0.25390304026294164,0.36246334310850437
24,2,0.46736854314804077,,59.0,250,4,40,15,0.7017379782072674,0.436958108212508,0.8576051779935275,0.7894736842105263,0.2727272727272727,0.4054054054054054,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
25,2,0.46736854314804077,,80.0,361,6,339,80,0.7898794495542805,0.436958108212508,0.5610687022900763,0.9302325581395349,0.1909307875894988,0.31683168316831684,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
26,2,0.46736854314804077,,107.0,644,1,171,0,0.7416650652061948,0.436958108212508,0.7892156862745098,0.0,0.0,,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
27,2,0.46736854314804077,,109.0,690,0,71,0,0.7306955606341293,0.436958108212508,0.9067017082785808,,0.0,,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
28,2,0.46736854314804077,,115.0,471,2,30,10,0.4876464539621287,0.436958108212508,0.9376218323586745,0.8333333333333334,0.25,0.3846153846153846,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
29,2,0.46736854314804077,,52.0,996,12,27,9,0.3769646294241557,0.436958108212508,0.9626436781609196,0.42857142857142855,0.25,0.3157894736842105,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
30,2,0.46736854314804077,,96.0,861,0,80,0,0.37158938146561177,0.436958108212508,0.9149840595111584,,0.0,,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
31,2,0.46736854314804077,,64.0,563,2,47,8,0.4808635200423029,0.436958108212508,0.9209677419354839,0.8,0.14545454545454545,0.24615384615384614,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
32,2,0.46736854314804077,,92.0,390,22,189,0,0.4585025810837671,0.436958108212508,0.64891846921797,0.0,0.0,,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
33,2,0.46736854314804077,,48.0,319,0,34,0,0.1867930829367007,0.436958108212508,0.9036827195467422,,0.0,,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
34,2,0.46736854314804077,,120.0,598,0,16,12,0.5972222399778202,0.436958108212508,0.9744408945686901,1.0,0.42857142857142855,0.6,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
35,2,0.46736854314804077,,43.0,409,0,39,0,0.5217556717168091,0.436958108212508,0.9129464285714286,,0.0,,0.8552059350217447,0.73224043715847,0.11010682004930156,0.19142857142857142
36,3,0.4236481785774231,,59.0,239,15,35,20,0.6190830342514805,0.44508828675960127,0.8381877022653722,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
37,3,0.4236481785774231,,80.0,356,11,313,106,0.7908325779757086,0.44508828675960127,0.5877862595419847,0.905982905982906,0.2529832935560859,0.39552238805970147,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
38,3,0.4236481785774231,,107.0,644,1,171,0,0.7588153144601272,0.44508828675960127,0.7892156862745098,0.0,0.0,,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
39,3,0.4236481785774231,,109.0,690,0,71,0,0.7306207851223498,0.44508828675960127,0.9067017082785808,,0.0,,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
40,3,0.4236481785774231,,115.0,471,2,29,11,0.46380978930571193,0.44508828675960127,0.9395711500974658,0.8461538461538461,0.275,0.41509433962264153,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
41,3,0.4236481785774231,,52.0,996,12,26,10,0.3804108873468139,0.44508828675960127,0.9636015325670498,0.45454545454545453,0.2777777777777778,0.3448275862068966,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
42,3,0.4236481785774231,,96.0,861,0,80,0,0.371559136559822,0.44508828675960127,0.9149840595111584,,0.0,,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
43,3,0.4236481785774231,,64.0,559,6,42,13,0.46529503510347797,0.44508828675960127,0.9225806451612903,0.6842105263157895,0.23636363636363636,0.35135135135135137,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
44,3,0.4236481785774231,,92.0,385,27,185,4,0.4697317245317332,0.44508828675960127,0.6472545757071547,0.12903225806451613,0.021164021164021163,0.03636363636363636,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
45,3,0.4236481785774231,,48.0,319,0,34,0,0.19090133508199414,0.44508828675960127,0.9036827195467422,,0.0,,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
46,3,0.4236481785774231,,120.0,598,0,16,12,0.5944361857483207,0.44508828675960127,0.9744408945686901,1.0,0.42857142857142855,0.6,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
47,3,0.4236481785774231,,43.0,409,0,39,0,0.5513591453327231,0.44508828675960127,0.9129464285714286,,0.0,,0.8573804041954464,0.704,0.14461791290057519,0.23994546693933197
48,4,0.3922079801559448,,59.0,227,27,23,32,0.5816562575131636,0.4549933253546737,0.8381877022653722,0.5423728813559322,0.5818181818181818,0.5614035087719298,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
49,4,0.3922079801559448,,80.0,355,12,316,103,0.790325864704224,0.4549933253546737,0.5826972010178118,0.8956521739130435,0.2458233890214797,0.3857677902621723,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
50,4,0.3922079801559448,,107.0,644,1,171,0,0.7564719673763978,0.4549933253546737,0.7892156862745098,0.0,0.0,,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
51,4,0.3922079801559448,,109.0,690,0,71,0,0.7298911190627415,0.4549933253546737,0.9067017082785808,,0.0,,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
52,4,0.3922079801559448,,115.0,469,4,29,11,0.4461627105465057,0.4549933253546737,0.935672514619883,0.7333333333333333,0.275,0.4,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
53,4,0.3922079801559448,,52.0,996,12,27,9,0.3681090680590275,0.4549933253546737,0.9626436781609196,0.42857142857142855,0.25,0.3157894736842105,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
54,4,0.3922079801559448,,96.0,861,0,80,0,0.39602531441683275,0.4549933253546737,0.9149840595111584,,0.0,,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
55,4,0.3922079801559448,,64.0,561,4,42,13,0.5183972376368845,0.4549933253546737,0.9258064516129032,0.7647058823529411,0.23636363636363636,0.3611111111111111,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
56,4,0.3922079801559448,,92.0,376,36,174,15,0.4730336556700326,0.4549933253546737,0.6505823627287853,0.29411764705882354,0.07936507936507936,0.125,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
57,4,0.3922079801559448,,48.0,319,0,34,0,0.1991333327114263,0.4549933253546737,0.9036827195467422,,0.0,,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
58,4,0.3922079801559448,,120.0,597,1,15,13,0.5870995550994933,0.4549933253546737,0.9744408945686901,0.9285714285714286,0.4642857142857143,0.6190476190476191,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
59,4,0.3922079801559448,,43.0,409,0,37,2,0.5594514130459156,0.4549933253546737,0.9174107142857143,1.0,0.05128205128205128,0.09756097560975609,0.8572524942440521,0.6711864406779661,0.16269515201314708,0.26190476190476186
60,5,0.5039346218109131,,59.0,250,4,42,13,0.6379663092167173,0.4261983820748483,0.8511326860841424,0.7647058823529411,0.23636363636363636,0.3611111111111111,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
61,5,0.5039346218109131,,80.0,367,0,391,28,0.7914019034241796,0.4261983820748483,0.5025445292620865,1.0,0.06682577565632458,0.12527964205816555,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
62,5,0.5039346218109131,,107.0,644,1,171,0,0.7928180544792058,0.4261983820748483,0.7892156862745098,0.0,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
63,5,0.5039346218109131,,109.0,690,0,71,0,0.7399964585797407,0.4261983820748483,0.9067017082785808,,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
64,5,0.5039346218109131,,115.0,472,1,35,5,0.49295217949030995,0.4261983820748483,0.9298245614035088,0.8333333333333334,0.125,0.21739130434782608,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
65,5,0.5039346218109131,,52.0,998,10,28,8,0.37850241265473816,0.4261983820748483,0.9636015325670498,0.4444444444444444,0.2222222222222222,0.2962962962962963,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
66,5,0.5039346218109131,,96.0,861,0,80,0,0.38139711086553646,0.4261983820748483,0.9149840595111584,,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
67,5,0.5039346218109131,,64.0,565,0,55,0,0.5242662681086873,0.4261983820748483,0.9112903225806451,,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
68,5,0.5039346218109131,,92.0,391,21,189,0,0.4573619072885262,0.4261983820748483,0.6505823627287853,0.0,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
69,5,0.5039346218109131,,48.0,319,0,34,0,0.20208775307573562,0.4261983820748483,0.9036827195467422,,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
70,5,0.5039346218109131,,120.0,598,0,24,4,0.6019464186363644,0.4261983820748483,0.9616613418530351,1.0,0.14285714285714285,0.25,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
71,5,0.5039346218109131,,43.0,409,0,39,0,0.5452782424361406,0.4261983820748483,0.9129464285714286,,0.0,,0.8470196981325148,0.6105263157894737,0.047658175842235,0.08841463414634147
72,6,0.4155879318714142,,59.0,237,17,32,23,0.6143824515902936,0.46454706963743986,0.8414239482200647,0.575,0.41818181818181815,0.4842105263157894,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
73,6,0.4155879318714142,,80.0,360,7,340,79,0.7895786989027884,0.46454706963743986,0.5585241730279898,0.9186046511627907,0.18854415274463007,0.31287128712871287,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
74,6,0.4155879318714142,,107.0,644,1,171,0,0.7987448564568015,0.46454706963743986,0.7892156862745098,0.0,0.0,,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
75,6,0.4155879318714142,,109.0,690,0,71,0,0.7467896081886309,0.46454706963743986,0.9067017082785808,,0.0,,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
76,6,0.4155879318714142,,115.0,471,2,29,11,0.4537753415768042,0.46454706963743986,0.9395711500974658,0.8461538461538461,0.275,0.41509433962264153,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
77,6,0.4155879318714142,,52.0,996,12,27,9,0.3784640355656089,0.46454706963743986,0.9626436781609196,0.42857142857142855,0.25,0.3157894736842105,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
78,6,0.4155879318714142,,96.0,861,0,80,0,0.4186286863786509,0.46454706963743986,0.9149840595111584,,0.0,,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
79,6,0.4155879318714142,,64.0,563,2,47,8,0.532986227411781,0.46454706963743986,0.9209677419354839,0.8,0.14545454545454545,0.24615384615384614,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
80,6,0.4155879318714142,,92.0,377,35,179,10,0.4803419166612038,0.46454706963743986,0.6439267886855241,0.2222222222222222,0.05291005291005291,0.08547008547008547,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
81,6,0.4155879318714142,,48.0,319,0,34,0,0.22474708401664112,0.46454706963743986,0.9036827195467422,,0.0,,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
82,6,0.4155879318714142,,120.0,598,0,20,8,0.6057449001445551,0.46454706963743986,0.9680511182108626,1.0,0.2857142857142857,0.4444444444444445,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
83,6,0.4155879318714142,,43.0,409,0,39,0,0.5531210088533672,0.46454706963743986,0.9129464285714286,,0.0,,0.8535431056536199,0.6607142857142857,0.12161051766639278,0.20541290770298407
84,7,0.42934662103652954,,59.0,239,15,33,22,0.6259261009709579,0.4718669891466947,0.8446601941747572,0.5945945945945946,0.4,0.4782608695652174,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
85,7,0.42934662103652954,,80.0,360,7,352,67,0.7924770575134847,0.4718669891466947,0.5432569974554707,0.9054054054054054,0.15990453460620524,0.27180527383367137,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
86,7,0.42934662103652954,,107.0,644,1,171,0,0.8129116349323672,0.4718669891466947,0.7892156862745098,0.0,0.0,,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
87,7,0.42934662103652954,,109.0,690,0,71,0,0.7563902512483125,0.4718669891466947,0.9067017082785808,,0.0,,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
88,7,0.42934662103652954,,115.0,472,1,32,8,0.49625488221761777,0.4718669891466947,0.935672514619883,0.8888888888888888,0.2,0.326530612244898,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
89,7,0.42934662103652954,,52.0,996,12,27,9,0.3678994222561384,0.4718669891466947,0.9626436781609196,0.42857142857142855,0.25,0.3157894736842105,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
90,7,0.42934662103652954,,96.0,861,0,80,0,0.38632776834490523,0.4718669891466947,0.9149840595111584,,0.0,,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
91,7,0.42934662103652954,,64.0,565,0,48,7,0.547641821371579,0.4718669891466947,0.9225806451612903,1.0,0.12727272727272726,0.22580645161290322,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
92,7,0.42934662103652954,,92.0,381,31,183,6,0.47273842111829856,0.4718669891466947,0.6439267886855241,0.16216216216216217,0.031746031746031744,0.05309734513274336,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
93,7,0.42934662103652954,,48.0,319,0,34,0,0.21903302306634773,0.4718669891466947,0.9036827195467422,,0.0,,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
94,7,0.42934662103652954,,120.0,598,0,22,6,0.6296963547796083,0.4718669891466947,0.9648562300319489,1.0,0.21428571428571427,0.35294117647058826,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
95,7,0.42934662103652954,,43.0,409,0,39,0,0.5445460167347577,0.4718669891466947,0.9129464285714286,,0.0,,0.8517523663341008,0.6510416666666666,0.10271158586688578,0.177430801987225
96,8,0.3524247705936432,,59.0,208,46,12,43,0.5806460872531478,0.49238368258417553,0.8122977346278317,0.48314606741573035,0.7818181818181819,0.5972222222222223,0.86415963161934,0.6624737945492662,0.25965488907148726,0.3730814639905549
97,8,0.3524247705936432,,80.0,336,31,271,148,0.7903288968091011,0.49238368258417553,0.6157760814249363,0.8268156424581006,0.3532219570405728,0.49498327759197325,0.86415963161934,0.6624737945492662,0.25965488907148726,0.3730814639905549
98,8,0.3524247705936432,,107.0,644,1,171,0,0.7671463351705406,0.49238368258417553,0.7892156862745098,0.0,0.0,,0.86415963161934,0.6624737945492662,0.25965488907148726,0.3730814639905549
