,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_109_accuracy,subject_109_auc,subject_109_false_negatives,subject_109_false_positives,subject_109_loss,subject_109_precision,subject_109_recall,subject_109_true_negatives,subject_109_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_48_accuracy,subject_48_auc,subject_48_false_negatives,subject_48_false_positives,subject_48_loss,subject_48_precision,subject_48_recall,subject_48_true_negatives,subject_48_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_59_accuracy,subject_59_auc,subject_59_false_negatives,subject_59_false_positives,subject_59_loss,subject_59_precision,subject_59_recall,subject_59_true_negatives,subject_59_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.6313636302947998,0.74305659532547,1215.0,407.0,1.1071292001550848,0.7076149582862854,0.4477272629737854,0.4464912414550781,0.9398765563964844,631.0,0.0,1.3471188319356817,1.0,0.2558962404727936,292.0,217.0,1.0,0.0,0.0,0.0,0.003940670721130361,0.0,0.0,872.0,0.0,0.8886986374855042,0.8037902116775513,97.0,33.0,0.4102240006809365,0.7884615659713745,0.5590909123420715,915.0,123.0,0.9869047403335571,0.0,0.0,11.0,0.0320108746488889,0.0,0.0,829.0,0.0,1.0,0.0,0.0,0.0,0.0014172340079033575,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.007621032280093502,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.0026728388228811216,0.0,0.0,844.0,0.0,,,,,,,,,,0.9470486044883728,0.9329187273979187,55.0,6.0,0.14431320311915544,0.6000000238418579,0.140625,1082.0,9.0,0.7386363744735718,0.7537152171134949,368.0,0.0,0.987795466049151,1.0,0.23966942727565765,924.0,116.0,0.04888888821005821,0.0,0.0,856.0,12.89172506544325,0.0,0.0,44.0,0.0,1793.0,985.0,0.7833590507507324,0.6991227269172668,1111.0,1136.0,0.8082760926300133,0.3077391982078552,0.3125,7620.0,505.0
1,0.6399999856948853,0.7725865244865417,1246.0,338.0,1.0044575370441784,0.7383900880813599,0.4336363673210144,0.4228070080280304,0.9406055212020874,658.0,0.0,1.3907734025988663,1.0,0.22405660152435303,292.0,190.0,1.0,0.0,0.0,0.0,0.0016556455681117576,0.0,0.0,872.0,0.0,0.8895547986030579,0.7977272868156433,107.0,22.0,0.421385844276376,0.8370370268821716,0.5136363506317139,926.0,113.0,0.9964285492897034,0.0,0.0,3.0,0.013211079560486333,0.0,0.0,837.0,0.0,1.0,0.0,0.0,0.0,0.0008078251170434423,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0015304820796397205,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.002481433066376154,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.9121811985969543,64.0,0.0,0.18563504721451965,0.0,0.0,1088.0,0.0,0.7080965638160706,0.7490329146385193,411.0,0.0,1.2156357033686205,1.0,0.15082643926143646,924.0,73.0,0.052222222089767456,0.0,0.0,853.0,11.000222142537435,0.0,0.0,47.0,0.0,1862.0,954.0,0.7897223234176636,0.6974737048149109,1120.0,1061.0,0.746100749153855,0.3185613453388214,0.30693069100379944,7695.0,496.0
2,0.6606818437576294,0.7986184358596802,1188.0,305.0,0.897606544711373,0.7684130668640137,0.46000000834465027,0.3938596546649933,0.9334957599639893,691.0,0.0,1.6531723683340507,1.0,0.18514150381088257,292.0,157.0,1.0,0.0,0.0,0.0,0.00502717320662026,0.0,0.0,872.0,0.0,0.8844178318977356,0.8085179924964905,90.0,45.0,0.39969266420357846,0.7428571581840515,0.5909090638160706,903.0,130.0,1.0,0.0,0.0,0.0,0.008900846061961992,0.0,0.0,840.0,0.0,1.0,0.0,0.0,0.0,0.000545424767741305,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.003225936054063606,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.002944935435402732,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.8852179050445557,64.0,0.0,0.1907739829427252,0.0,0.0,1088.0,0.0,0.7123579382896423,0.7456094622612,405.0,0.0,1.245467646555467,1.0,0.16322314739227295,924.0,79.0,0.0555555559694767,0.0,0.0,850.0,9.248920559353298,0.0,0.0,50.0,0.0,1895.0,1012.0,0.7903972268104553,0.6954268217086792,1099.0,1075.0,0.7159402297232896,0.3247487545013428,0.3199257552623749,7681.0,517.0
3,0.6902272701263428,0.8182954788208008,1055.0,308.0,0.7743232729218222,0.7880247831344604,0.5204545259475708,0.3877193033695221,0.9260830879211426,698.0,0.0,1.8189900544651767,1.0,0.17688679695129395,292.0,150.0,1.0,0.0,0.0,0.0,0.005736839248363031,0.0,0.0,872.0,0.0,0.8553082346916199,0.8146120309829712,82.0,87.0,0.4063413375861024,0.6133333444595337,0.6272727251052856,861.0,138.0,0.9904761910438538,0.0,0.0,8.0,0.022360311515097108,0.0,0.0,832.0,0.0,1.0,0.0,0.0,0.0,0.0008423900641672359,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0037541724602869224,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.003785571873505816,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.8522446751594543,64.0,0.0,0.2120003626267943,0.0,0.0,1088.0,0.0,0.7223011255264282,0.743452787399292,391.0,0.0,1.1800295331261375,1.0,0.19214875996112823,924.0,93.0,0.0533333346247673,0.0,0.0,852.0,11.230468131171332,0.0,0.0,48.0,0.0,1892.0,1145.0,0.7864442467689514,0.7014956474304199,1057.0,1158.0,0.6920383867397876,0.3255678415298462,0.34591585397720337,7598.0,559.0
4,0.7152272462844849,0.8346115946769714,933.0,320.0,0.6821760188449513,0.7983616590499878,0.5759090781211853,0.39210525155067444,0.931666374206543,693.0,0.0,1.835919259723864,1.0,0.18278302252292633,292.0,155.0,1.0,0.0,0.0,0.0,0.00905055270760978,0.0,0.0,872.0,0.0,0.8381849527359009,0.821979284286499,81.0,108.0,0.4231160544369319,0.5627530217170715,0.6318181753158569,840.0,139.0,0.9892857074737549,0.0,0.0,9.0,0.025974810850762184,0.0,0.0,831.0,0.0,1.0,0.0,0.0,0.0,0.0020094865010308527,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.002200167838184695,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.007798484786991825,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.9010297060012817,64.0,0.0,0.18458237866353658,0.0,0.0,1088.0,0.0,0.7308238744735718,0.761489987373352,379.0,0.0,1.101659964431416,1.0,0.21694214642047882,924.0,105.0,0.05666666850447655,0.0,0.0,849.0,9.9492039320204,0.0,0.0,51.0,0.0,1880.0,1267.0,0.7781527042388916,0.7058190107345581,1018.0,1283.0,0.6857613656343731,0.31791600584983826,0.37004950642585754,7473.0,598.0
5,0.7397727370262146,0.8476309180259705,824.0,321.0,0.6241156006943096,0.8108426928520203,0.6254545450210571,0.39912280440330505,0.9343540072441101,685.0,0.0,1.590345399421558,1.0,0.19221697747707367,292.0,163.0,1.0,0.0,0.0,0.0,0.01860320210935326,0.0,0.0,872.0,0.0,0.7816780805587769,0.8155447840690613,76.0,179.0,0.48486296158947356,0.4458204209804535,0.6545454263687134,769.0,144.0,0.9892857074737549,0.0,0.0,9.0,0.025618135414662815,0.0,0.0,831.0,0.0,1.0,0.0,0.0,0.0,0.0009468690620055365,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0035068304499699956,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.008457032840045708,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.8816995620727539,64.0,0.0,0.17874019184253281,0.0,0.0,1088.0,0.0,0.7549715638160706,0.7559422254562378,342.0,3.0,0.9538718868385662,0.9793103337287903,0.2933884263038635,921.0,142.0,0.0555555559694767,0.0,0.0,850.0,9.233402540418837,0.0,0.0,50.0,0.0,1879.0,1376.0,0.7732356190681458,0.7002684473991394,987.0,1365.0,0.6871527462243758,0.3154463469982147,0.38923266530036926,7391.0,629.0
6,0.7515909075737,0.8551043272018433,772.0,321.0,0.5967838682911613,0.8164665699005127,0.6490908861160278,0.3815789520740509,0.9270442724227905,705.0,0.0,2.026002350188138,1.0,0.16863207519054413,292.0,143.0,1.0,0.0,0.0,0.0,0.02980108490777672,0.0,0.0,872.0,0.0,0.744006872177124,0.8222597241401672,72.0,227.0,0.5326247656182067,0.3946666717529297,0.6727272868156433,721.0,148.0,0.988095223903656,0.0,0.0,10.0,0.0323663805123596,0.0,0.0,830.0,0.0,1.0,0.0,0.0,0.0,0.004861997643291402,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0018706205841486476,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.010929407719610991,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.9144861102104187,64.0,0.0,0.16449020888345936,0.0,0.0,1088.0,0.0,0.7606534361839294,0.7603875994682312,334.0,3.0,0.9351077790964734,0.9803921580314636,0.3099173605442047,921.0,150.0,0.0555555559694767,0.0,0.0,850.0,9.113124474419488,0.0,0.0,50.0,0.0,1879.0,1428.0,0.7720786929130554,0.6895456910133362,976.0,1388.0,0.6956796232816385,0.3155818581581116,0.39603960514068604,7368.0,640.0
7,0.7643181681632996,0.8633663058280945,729.0,308.0,0.5684871932593258,0.826869010925293,0.6686363816261292,0.3947368562221527,0.9247423410415649,690.0,0.0,1.7207913273259212,1.0,0.18632075190544128,292.0,158.0,1.0,0.0,0.0,0.0,0.027383628309866705,0.0,0.0,872.0,0.0,0.7140411138534546,0.8251079320907593,67.0,267.0,0.5651787666425313,0.3642857074737549,0.6954545378684998,681.0,153.0,0.988095223903656,0.0,0.0,10.0,0.03154657818377018,0.0,0.0,830.0,0.0,1.0,0.0,0.0,0.0,0.00326545577656272,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0016905241535000858,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.012688891194160515,0.0,0.0,844.0,0.0,,,,,,,,,,0.9479166865348816,0.9135311245918274,60.0,0.0,0.15067056049075392,1.0,0.0625,1088.0,4.0,0.7578125,0.7534580826759338,313.0,28.0,0.8949198736385866,0.8592965006828308,0.35330578684806824,896.0,171.0,0.05666666850447655,0.0,0.0,849.0,9.703006655375162,0.0,0.0,51.0,0.0,1892.0,1471.0,0.7713073492050171,0.6871246695518494,964.0,1408.0,0.6914420428046885,0.3165048658847809,0.4034653604030609,7348.0,652.0
8,0.7784090638160706,0.870835542678833,673.0,302.0,0.5409323018247431,0.8348824381828308,0.6940909028053284,0.41491228342056274,0.9233571887016296,667.0,0.0,1.4170724693097567,1.0,0.21344339847564697,292.0,181.0,1.0,0.0,0.0,0.0,0.020070549408230214,0.0,0.0,872.0,0.0,0.738869845867157,0.8237005472183228,70.0,235.0,0.5370505986964866,0.3896103799343109,0.6818181872367859,713.0,150.0,0.988095223903656,0.0,0.0,10.0,0.027007902635350113,0.0,0.0,830.0,0.0,1.0,0.0,0.0,0.0,0.0009292416346682224,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.004273654643579253,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.01750484959915351,0.0,0.0,844.0,0.0,,,,,,,,,,0.9444444179534912,0.8784610033035278,64.0,0.0,0.19061561364732268,0.0,0.0,1088.0,0.0,0.7606534361839294,0.7634979486465454,319.0,18.0,0.8642654527317394,0.9016393423080444,0.34090909361839294,906.0,165.0,0.05999999865889549,0.0,0.0,846.0,8.933650949266221,0.0,0.0,54.0,0.0,1898.0,1527.0,0.7688006162643433,0.6847158670425415,957.0,1441.0,0.6960376393878915,0.31380951404571533,0.40779703855514526,7315.0,659.0
9,0.7897727489471436,0.8757635951042175,582.0,343.0,0.5109012507308613,0.8250892162322998,0.7354545593261719,0.39649122953414917,0.9083903431892395,688.0,0.0,1.7933761165853133,1.0,0.18867924809455872,292.0,160.0,1.0,0.0,0.0,0.0,0.03542084691174533,0.0,0.0,872.0,0.0,0.676369845867157,0.8267596960067749,62.0,316.0,0.6513961610728747,0.3333333432674408,0.7181817889213562,632.0,158.0,0.988095223903656,0.0,0.0,10.0,0.032295485807671435,0.0,0.0,830.0,0.0,1.0,0.0,0.0,0.0,0.0021222713581954865,0.0,0.0,652.0,0.0,1.0,0.0,0.0,0.0,0.0010265073256700166,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,0.020167443062668728,0.0,0.0,844.0,0.0,,,,,,,,,,0.9322916865348816,0.9100845456123352,45.0,33.0,0.1515660503258308,0.36538460850715637,0.296875,1055.0,19.0,0.7705965638160706,0.7615256309509277,296.0,27.0,0.8132065521045164,0.8744186162948608,0.38842976093292236,897.0,188.0,0.058888889849185944,0.0,0.0,847.0,9.062890947129992,0.0,0.0,53.0,0.0,1857.0,1618.0,0.7573274374008179,0.6818521618843079,937.0,1580.0,0.7121285786367364,0.30057546496391296,0.4201732575893402,7176.0,679.0
