,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,3.5625,7.0625,5.4375,15.1875,0.6370000243186951,0.6824020915031433,0.0,0.875,30.375,0.0,0.7200000286102295,0.668383348941803,0.0,13.875,17.375,0.0,0.5019999742507935,0.6908740363121033
