,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,6.0625,1.25,11.25,12.6875,0.7670000195503235,0.6530931897163391,0.0,0.0,30.461538314819336,0.0,0.9987373948097229,0.5943713928713943,0.0,6.5,24.75,0.0,0.7860000133514404,0.6550130739212036
