,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_109_accuracy,subject_109_auc,subject_109_false_negatives,subject_109_false_positives,subject_109_loss,subject_109_precision,subject_109_recall,subject_109_true_negatives,subject_109_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_48_accuracy,subject_48_auc,subject_48_false_negatives,subject_48_false_positives,subject_48_loss,subject_48_precision,subject_48_recall,subject_48_true_negatives,subject_48_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_96_accuracy,subject_96_auc,subject_96_false_negatives,subject_96_false_positives,subject_96_loss,subject_96_precision,subject_96_recall,subject_96_true_negatives,subject_96_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
4,0.9524999856948853,0.9916446208953857,99.0,129.0,0.13935563976565996,0.9469135999679565,0.9587500095367432,0.7448225021362305,0.0,0.0,345.0,0.5159287944700591,0.0,0.0,1007.0,0.0,0.9200310707092285,0.774644672870636,103.0,0.0,0.2777097103943736,1.0,0.11206896603107452,1172.0,13.0,0.5541666746139526,0.0,0.0,321.0,0.909141148461236,0.0,0.0,399.0,0.0,1.0,0.0,0.0,0.0,0.04135203018784523,0.0,0.0,400.0,0.0,0.7922077775001526,0.5090338587760925,187.0,5.0,0.8733753089780931,0.1666666716337204,0.005319148767739534,731.0,1.0,0.9966813921928406,0.0,0.0,3.0,0.011285996010972072,0.0,0.0,901.0,0.0,0.9909090995788574,0.0,0.0,6.0,0.05304612982453722,0.0,0.0,654.0,0.0,0.11745689809322357,0.1674790233373642,792.0,27.0,5.165373555545149,0.0,0.0,109.0,0.0,0.6961538195610046,0.0,0.0,395.0,0.6445377500240619,0.0,0.0,905.0,0.0,2271.0,2301.0,0.7423312664031982,0.27399641275405884,1082.0,1102.0,0.9686085182633699,0.012544803321361542,0.012773722410202026,6278.0,14.0
5,0.9577083587646484,0.9937945008277893,89.0,114.0,0.1266048728923003,0.9529896974563599,0.9629166722297668,0.831360936164856,0.0,0.0,228.0,0.34825920353274376,0.0,0.0,1124.0,0.0,0.9340062141418457,0.7805034518241882,83.0,2.0,0.23174212706385192,0.9428571462631226,0.2844827473163605,1170.0,33.0,0.42500001192092896,0.0,0.0,414.0,1.2185777227083843,0.0,0.0,306.0,0.0,1.0,0.0,0.0,0.0,0.0152228794246912,0.0,0.0,400.0,0.0,0.7932900190353394,0.5563750267028809,185.0,6.0,1.413104062472587,0.3333333432674408,0.01595744676887989,730.0,3.0,0.9988937973976135,0.0,0.0,1.0,0.009933588470526007,0.0,0.0,903.0,0.0,0.9696969985961914,0.0,0.0,20.0,0.1062017942016775,0.0,0.0,640.0,0.0,0.1153017207980156,0.16808710992336273,792.0,29.0,5.259618315203436,0.0,0.0,107.0,0.0,0.6176922917366028,0.0,0.0,497.0,0.8238633731695322,0.0,0.0,803.0,0.0,2286.0,2311.0,0.733718752861023,0.2750144898891449,1060.0,1197.0,1.060585757706063,0.029197080060839653,0.03284671530127525,6183.0,36.0
6,0.9649999737739563,0.9952732920646667,74.0,94.0,0.11523959743479888,0.9611570239067078,0.9691666960716248,0.7315088510513306,0.0,0.0,363.0,0.5729999115481179,0.0,0.0,989.0,0.0,0.9332298040390015,0.7869762778282166,85.0,1.0,0.23066265399781813,0.96875,0.26724138855934143,1171.0,31.0,0.3222222328186035,0.0,0.0,488.0,1.4306394418080648,0.0,0.0,232.0,0.0,0.9975000023841858,0.0,0.0,1.0,0.03679587632417679,0.0,0.0,399.0,0.0,0.790043294429779,0.5266029238700867,185.0,9.0,1.054211003439767,0.25,0.01595744676887989,727.0,3.0,0.9966813921928406,0.0,0.0,3.0,0.017859555721134606,0.0,0.0,901.0,0.0,0.9590908885002136,0.0,0.0,27.0,0.11872493615656188,0.0,0.0,633.0,0.0,0.11206896603107452,0.16342654824256897,789.0,35.0,4.894341255056447,0.07894736528396606,0.0037878789007663727,101.0,3.0,0.5730769038200378,0.0,0.0,555.0,0.9343608570098877,0.0,0.0,745.0,0.0,2306.0,2326.0,0.7002123594284058,0.27641618251800537,1059.0,1482.0,1.05495285776889,0.024358130991458893,0.03375912457704544,5898.0,37.0
7,0.9700000286102295,0.9959142804145813,62.0,82.0,0.1071515359232823,0.9661157131195068,0.9741666913032532,0.8883135914802551,0.0,0.0,151.0,0.2675216027794505,0.0,0.0,1201.0,0.0,0.9246894121170044,0.7768110036849976,97.0,0.0,0.2597918657134779,1.0,0.16379310190677643,1172.0,19.0,0.45972222089767456,0.0,0.0,389.0,1.1801198138131035,0.0,0.0,331.0,0.0,1.0,0.0,0.0,0.0,0.014681283012032509,0.0,0.0,400.0,0.0,0.7922077775001526,0.5607401728630066,187.0,5.0,1.295761173937744,0.1666666716337204,0.005319148767739534,731.0,1.0,0.997787594795227,0.0,0.0,2.0,0.00805450793390731,0.0,0.0,902.0,0.0,0.9909090995788574,0.0,0.0,6.0,0.04187962871157762,0.0,0.0,654.0,0.0,0.13254310190677643,0.18952393531799316,792.0,13.0,6.019925890297725,0.0,0.0,123.0,0.0,0.6600000262260437,0.0,0.0,442.0,0.7240603927465585,0.0,0.0,858.0,0.0,2318.0,2338.0,0.7541292905807495,0.27269190549850464,1076.0,1008.0,1.0986119419294127,0.019455252215266228,0.018248174339532852,6372.0,20.0
8,0.9710416793823242,0.9967319369316101,59.0,80.0,0.1002313631400466,0.9669557809829712,0.9754166603088379,0.7707100510597229,0.0,0.0,310.0,0.5033576775937391,0.0,0.0,1042.0,0.0,0.9340062141418457,0.7881127595901489,84.0,1.0,0.23152814981359873,0.9696969985961914,0.27586206793785095,1171.0,32.0,0.27222222089767456,0.0,0.0,524.0,1.5874808231989543,0.0,0.0,196.0,0.0,1.0,0.0,0.0,0.0,0.023695288226008415,0.0,0.0,400.0,0.0,0.7943723201751709,0.5437564849853516,184.0,6.0,1.2322723380414955,0.4000000059604645,0.021276595070958138,730.0,4.0,0.9966813921928406,0.0,0.0,3.0,0.014636938483351264,0.0,0.0,901.0,0.0,0.9757575988769531,0.0,0.0,16.0,0.09711589912573497,0.0,0.0,644.0,0.0,0.11745689809322357,0.1657753884792328,791.0,28.0,5.383907893608356,0.03448275849223137,0.0012626262614503503,108.0,1.0,0.5669230818748474,0.0,0.0,563.0,0.9520644701444185,0.0,0.0,737.0,0.0,2320.0,2341.0,0.7038697600364685,0.2653360664844513,1059.0,1451.0,1.1303811291581676,0.024865591898560524,0.03375912457704544,5929.0,37.0
9,0.9722916483879089,0.9964630007743835,58.0,75.0,0.09893340875705083,0.9689698219299316,0.9758333563804626,0.9001479148864746,0.0,0.0,135.0,0.2504835410054619,0.0,0.0,1217.0,0.0,0.9340062141418457,0.7822834253311157,85.0,0.0,0.24115163652423005,1.0,0.26724138855934143,1172.0,31.0,0.5055555701255798,0.0,0.0,356.0,1.0726454178492228,0.0,0.0,364.0,0.0,1.0,0.0,0.0,0.0,0.012196864560246467,0.0,0.0,400.0,0.0,0.7943723201751709,0.5475653409957886,185.0,5.0,1.3682399518562085,0.375,0.01595744676887989,731.0,3.0,0.9988937973976135,0.0,0.0,1.0,0.007422080388925228,0.0,0.0,903.0,0.0,0.9848484992980957,0.0,0.0,10.0,0.06728512328682523,0.0,0.0,650.0,0.0,0.1260775923728943,0.17270594835281372,792.0,19.0,5.810134953465955,0.0,0.0,117.0,0.0,0.6553846001625061,0.0,0.0,448.0,0.760291316142449,0.0,0.0,852.0,0.0,2325.0,2342.0,0.7597923278808594,0.2743033170700073,1062.0,974.0,1.0762147023015114,0.0337301604449749,0.031021898612380028,6406.0,34.0
