,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9291666746139526,0.976473867893219,148.0,192.0,0.19961555153131486,0.9214402437210083,0.9383333325386047,0.5208333134651184,0.935290515422821,8.0,889.0,1.1658469244965122,0.16838166117668152,0.957446813583374,795.0,180.0,2208.0,2252.0,0.5208333134651184,0.935290515422821,8.0,889.0,1.1658469295909262,0.16838166117668152,0.957446813583374,795.0,180.0
1,0.9422916769981384,0.9830728769302368,129.0,148.0,0.1736082128683726,0.9388176798820496,0.9462500214576721,0.5224359035491943,0.9582459926605225,2.0,892.0,1.0585519207848444,0.17254173755645752,0.9893617033958435,792.0,186.0,2252.0,2271.0,0.5224359035491943,0.9582459926605225,2.0,892.0,1.058551906520485,0.17254173755645752,0.9893617033958435,792.0,186.0
2,0.949999988079071,0.9868039488792419,107.0,133.0,0.15750066521267095,0.9451772570610046,0.9554166793823242,0.7120726704597473,0.9488742351531982,10.0,529.0,0.6468989910223545,0.25176802277565,0.9468085169792175,1155.0,178.0,2267.0,2293.0,0.7120726704597473,0.9488742351531982,10.0,529.0,0.6468989935695616,0.25176802277565,0.9468085169792175,1155.0,178.0
3,0.9527083039283752,0.9876495599746704,95.0,132.0,0.15245196046928564,0.9458350539207458,0.9604166746139526,0.5731837749481201,0.9519097208976746,4.0,795.0,0.9407603353516668,0.1879468858242035,0.978723406791687,889.0,184.0,2268.0,2305.0,0.5731837749481201,0.9519097208976746,4.0,795.0,0.9407603414649637,0.1879468858242035,0.978723406791687,889.0,184.0
4,0.9556249976158142,0.9897358417510986,103.0,110.0,0.14191821114470562,0.9542999863624573,0.9570833444595337,0.4930555522441864,0.9478539824485779,3.0,946.0,1.1782640152507358,0.1635720580816269,0.9840425252914429,738.0,185.0,2290.0,2297.0,0.4930555522441864,0.9478539824485779,3.0,946.0,1.1782640132129703,0.1635720580816269,0.9840425252914429,738.0,185.0
5,0.9589583277702332,0.9914758205413818,80.0,117.0,0.13201878421008587,0.9519901275634766,0.9666666388511658,0.6180555820465088,0.9541223049163818,3.0,712.0,0.8112397896937835,0.20624303817749023,0.9840425252914429,972.0,185.0,2283.0,2320.0,0.6180555820465088,0.9541223049163818,3.0,712.0,0.811239784089928,0.20624303817749023,0.9840425252914429,972.0,185.0
6,0.9647916555404663,0.9929319024085999,71.0,98.0,0.12393080328901608,0.9596209526062012,0.9704166650772095,0.749465823173523,0.954844057559967,8.0,461.0,0.541697170235153,0.28081122040748596,0.957446813583374,1223.0,180.0,2302.0,2329.0,0.749465823173523,0.954844057559967,8.0,461.0,0.5416971768578912,0.28081122040748596,0.957446813583374,1223.0,180.0
7,0.9616666436195374,0.9924981594085693,78.0,106.0,0.12567577538390953,0.9563426971435547,0.9674999713897705,0.5870726704597473,0.9418320655822754,4.0,769.0,0.9296205522667649,0.19307449460029602,0.978723406791687,915.0,184.0,2294.0,2322.0,0.5870726704597473,0.9418320655822754,4.0,769.0,0.9296205497195578,0.19307449460029602,0.978723406791687,915.0,184.0
8,0.965833306312561,0.993968665599823,66.0,98.0,0.11811024176577727,0.9597039222717285,0.9725000262260437,0.6698718070983887,0.9460520148277283,8.0,610.0,0.6965018424213442,0.2278480976819992,0.957446813583374,1074.0,180.0,2302.0,2334.0,0.6698718070983887,0.9460520148277283,8.0,610.0,0.6965018403835785,0.2278480976819992,0.957446813583374,1074.0,180.0
9,0.9735416769981384,0.9957892298698425,52.0,75.0,0.10588560725251833,0.9690466523170471,0.9783333539962769,0.6992521286010742,0.9563524127006531,6.0,557.0,0.6338965984491202,0.24627874791622162,0.9680851101875305,1127.0,182.0,2325.0,2348.0,0.6992521286010742,0.9563524127006531,6.0,557.0,0.6338966025246514,0.24627874791622162,0.9680851101875305,1127.0,182.0
10,0.9735416769981384,0.9956706762313843,52.0,75.0,0.10555930001040299,0.9690466523170471,0.9783333539962769,0.6356837749481201,0.9501266479492188,5.0,677.0,0.7489491981318873,0.21279069781303406,0.9734042286872864,1007.0,183.0,2325.0,2348.0,0.6356837749481201,0.9501266479492188,5.0,677.0,0.7489492037357428,0.21279069781303406,0.9734042286872864,1007.0,183.0
11,0.9754166603088379,0.99648118019104,55.0,63.0,0.10010548787812391,0.9738371968269348,0.9770833253860474,0.5827991366386414,0.9429471492767334,5.0,776.0,0.9564008162571833,0.1908237785100937,0.9734042286872864,908.0,183.0,2337.0,2345.0,0.5827991366386414,0.9429471492767334,5.0,776.0,0.9564008238988045,0.1908237785100937,0.9734042286872864,908.0,183.0
