,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,1.3125,1.5,11.0,17.4375,0.9010000228881836,0.3182503407001495,0.0,0.0,31.25,0.0,1.0,0.05111602476239204,0.0,0.0,31.25,0.0,1.0,0.05111602494120598
1,0.6875,1.5625,10.9375,18.0625,0.9300000071525574,0.251227335691452,0.0,0.0,31.25,0.0,1.0,0.03432787320017815,0.0,0.0,31.25,0.0,1.0,0.034327873796224595
