,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,6.5625,2.625,9.875,12.1875,0.6909999847412109,0.570983678817749,0.0,0.0,31.25,0.0,0.9990000128746033,0.10111702132225037,0.0,0.0,31.25,0.0,0.9990000128746033,0.10111702072620392
1,4.6875,2.375,10.125,14.0625,0.7739999890327454,0.46615521574020385,0.0,0.0,31.25,0.0,0.9980000257492065,0.09445673090219497,0.0,0.0,31.25,0.0,0.9980000257492065,0.09445673328638077
