,Epoch,Loss,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.9152500629425049,43.0,0,413,0,35,0.044503661876294155,0.24620480709587234,0.078125,0.078125,1.0,0.14492753623188406,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
1,0,0.9152500629425049,52.0,0,1002,0,42,0.03864944285345405,0.24620480709587234,0.040229885057471264,0.040229885057471264,1.0,0.07734806629834255,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
2,0,0.9152500629425049,109.0,0,684,0,77,0.16381510116511255,0.24620480709587234,0.1011826544021025,0.1011826544021025,1.0,0.18377088305489261,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
3,0,0.9152500629425049,80.0,0,353,0,433,0.5803710423827784,0.24620480709587234,0.5508905852417303,0.5508905852417303,1.0,0.7104183757178015,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
4,0,0.9152500629425049,59.0,0,256,0,53,0.1151470571427462,0.24620480709587234,0.1715210355987055,0.1715210355987055,1.0,0.292817679558011,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
5,0,0.9152500629425049,120.0,0,598,0,28,0.07513375626339061,0.24620480709587234,0.04472843450479233,0.04472843450479233,1.0,0.08562691131498472,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
6,0,0.9152500629425049,107.0,0,642,0,174,0.27046384696577,0.24620480709587234,0.21323529411764705,0.21323529411764705,1.0,0.3515151515151515,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
7,0,0.9152500629425049,92.0,0,411,0,190,0.3424681773129888,0.24620480709587234,0.3161397670549085,0.3161397670549085,1.0,0.4804045512010114,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
8,0,0.9152500629425049,96.0,0,875,0,66,0.05144372971462151,0.24620480709587234,0.07013815090329437,0.07013815090329437,1.0,0.13108242303872888,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
9,0,0.9152500629425049,64.0,0,557,0,63,0.13652574945905294,0.24620480709587234,0.10161290322580645,0.10161290322580645,1.0,0.18448023426061494,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
10,0,0.9152500629425049,115.0,0,478,0,35,0.04835038926896562,0.24620480709587234,0.0682261208576998,0.0682261208576998,1.0,0.12773722627737227,0.15745715016628295,0.15745715016628295,1.0,0.2720742623494309
