,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8752272725105286,0.943936824798584,275.0,274.0,0.3024475320360877,0.8753979206085205,0.875,1926.0,1925.0,0.815299391746521,0.7341771721839905,426.0,1141.0,0.4683859140903306,0.24085162580013275,0.4593908488750458,6555.0,362.0
1,0.9290909171104431,0.9798089265823364,144.0,168.0,0.19513765717094594,0.9244604110717773,0.9345454573631287,2032.0,2056.0,0.7972654700279236,0.7439646124839783,388.0,1332.0,0.4930164576953787,0.230946883559227,0.5076141953468323,6364.0,400.0
2,0.9488636255264282,0.9896689057350159,100.0,125.0,0.14959956323558635,0.9438202381134033,0.9545454382896423,2075.0,2100.0,0.8611503839492798,0.7380797266960144,475.0,703.0,0.38500179972311677,0.3080708682537079,0.3972081243991852,6993.0,313.0
3,0.9688636660575867,0.9942076206207275,53.0,84.0,0.12247008919715881,0.9623486995697021,0.9759091138839722,2116.0,2147.0,0.8772984147071838,0.7762498259544373,480.0,561.0,0.34747982516933984,0.3544303774833679,0.39086294174194336,7135.0,308.0
4,0.9761363863945007,0.9971171617507935,40.0,65.0,0.10223105427893725,0.9707865118980408,0.9818181991577148,2135.0,2160.0,0.8518387675285339,0.7461482882499695,443.0,814.0,0.40655460134535004,0.2976703941822052,0.437817245721817,6882.0,345.0
5,0.9761363863945007,0.9971640706062317,36.0,69.0,0.09787716069004752,0.9690998792648315,0.9836363792419434,2131.0,2164.0,0.8837812542915344,0.7739784717559814,475.0,511.0,0.34517135829056617,0.37985438108444214,0.3972081243991852,7185.0,313.0
6,0.9852272868156433,0.9991583824157715,29.0,36.0,0.07387365343895826,0.983688235282898,0.9868181943893433,2164.0,2171.0,0.8735266327857971,0.7622438073158264,464.0,609.0,0.3732048468053945,0.34726688265800476,0.4111675024032593,7087.0,324.0
7,0.9877272844314575,0.9992470741271973,17.0,37.0,0.06857747426087206,0.9833333492279053,0.9922727346420288,2163.0,2183.0,0.8373408913612366,0.7520983219146729,407.0,973.0,0.4440650404806353,0.2813884913921356,0.4835025370121002,6723.0,381.0
8,0.9929545521736145,0.9996416568756104,10.0,21.0,0.05738660140471025,0.9905020594596863,0.9954545497894287,2179.0,2190.0,0.8691654801368713,0.7468624114990234,502.0,608.0,0.3988250372167334,0.31991052627563477,0.3629441559314728,7088.0,286.0
9,0.9950000047683716,0.9998980760574341,8.0,14.0,0.047582972808317706,0.9936536550521851,0.996363639831543,2186.0,2192.0,0.855256974697113,0.7567851543426514,443.0,785.0,0.41913907067610484,0.3053097426891327,0.437817245721817,6911.0,345.0
10,0.9959090948104858,0.9998658299446106,9.0,9.0,0.04446977601809935,0.9959090948104858,0.9959090948104858,2191.0,2191.0,0.84064120054245,0.7327725887298584,454.0,898.0,0.4569827768387855,0.2711038887500763,0.4238578677177429,6798.0,334.0
