,Aggregate Accuracy,Aggregate Avg. Precision,Aggregate F1_Score,Aggregate Precision,Aggregate Recall,Epoch,FN,FP,Individual Accuracy,Individual Avg. Precision,Individual F1-Score,Individual Precision,Individual Recall,Loss,Person,Session,TN,TP
0,0.8927246945898778,1.0,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,4,0.9583333333333334,1.0,0.9411764705882352,0.8888888888888888,1.0,0.1104688048362732,43.0,0,60,32
1,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.000885681074578315,48.0,0,96,0
2,0.8927246945898778,0.9835457038565916,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,12,0.9659090909090908,0.9835457038565916,0.7499999999999999,0.6,1.0,0.1062602922320366,52.0,0,322,18
3,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,174,0.546875,,,0.0,,1.346760392189026,59.0,0,210,0
4,0.8927246945898778,0.9983771037231416,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,28,0.9270833333333334,0.9983771037231416,0.8133333333333332,0.6853932584269663,1.0,0.18332324922084808,64.0,0,295,61
5,0.8927246945898778,0.996396143918024,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,15,3,0.9375,0.996396143918024,0.960698689956332,0.9865470852017936,0.9361702127659576,0.1555040180683136,80.0,0,50,220
6,0.8927246945898778,0.8237717307113026,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,6,79,0.8102678571428571,0.8237717307113026,0.7157190635451505,0.5752688172043011,0.9469026548672568,0.40151992440223694,92.0,0,256,107
7,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,20,0.9107142857142856,,,0.0,,0.22009968757629395,96.0,0,204,0
8,0.8927246945898778,0.5885637309550353,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,15,0.9330357142857144,0.5885637309550353,0.5161290322580645,0.3478260869565217,1.0,0.2778408229351044,107.0,0,201,8
9,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.025179889053106308,109.0,0,224,0
10,0.8927246945898778,0.8967837783638057,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,26,0.9322916666666666,0.8967837783638057,0.5357142857142857,0.36585365853658536,1.0,0.17586873471736908,115.0,0,343,15
11,0.8927246945898778,0.9945419302183228,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,25,0.9289772727272728,0.9945419302183228,0.6753246753246753,0.5098039215686274,1.0,0.19573749601840973,120.0,0,301,26
12,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.0026939734816551213,43.0,1,160,0
13,0.8927246945898778,0.9976839935173268,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,3,0.98125,0.9976839935173268,0.96,0.9230769230769232,1.0,0.04815290123224258,48.0,1,121,36
14,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.0029008809942752123,52.0,1,160,0
15,0.8927246945898778,0.9989390964884526,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,4,2,0.9829545454545454,0.9989390964884526,0.9765625,0.9842519685039369,0.9689922480620154,0.07188299298286438,59.0,1,221,125
16,0.8927246945898778,0.9801470588235294,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,20,0.9305555555555556,0.9801470588235294,0.6153846153846153,0.4444444444444444,1.0,0.25272902846336365,64.0,1,252,16
17,0.8927246945898778,0.4630398110604523,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,53,72,0.4419642857142857,0.4630398110604523,0.5353159851301115,0.5,0.5760000000000001,1.5963317155838013,80.0,1,27,72
18,0.8927246945898778,1.0,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,1.0,1.0,1.0,1.0,0.03945454582571983,92.0,1,22,170
19,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,17,0.9241071428571428,,,0.0,,0.18913742899894714,96.0,1,207,0
20,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,85,0.6205357142857143,,,0.0,,0.635407030582428,107.0,1,139,0
21,0.8927246945898778,0.9937937163885646,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,4,6,0.9652777777777778,0.9937937163885646,0.965034965034965,0.9583333333333334,0.9718309859154929,0.12671910226345062,109.0,1,140,138
22,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.08948099613189697,115.0,1,160,0
23,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.019027961418032646,120.0,1,288,0
24,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,3,0.98125,,,0.0,,0.03866343572735786,43.0,2,157,0
25,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.0016769043868407607,48.0,2,32,0
26,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.005650661885738373,52.0,2,192,0
27,0.8927246945898778,1.0,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,4,0.9861111111111112,1.0,0.8888888888888891,0.8,1.0,0.12603364884853366,64.0,2,268,16
28,0.8927246945898778,0.9177106227430384,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,20,16,0.8977272727272727,0.9177106227430384,0.8487394957983193,0.8632478632478633,0.8347107438016529,0.2925611734390259,80.0,2,215,101
29,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,22,0.9017857142857144,,,0.0,,0.3091677725315094,92.0,2,202,0
30,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,46,0.8402777777777778,,,0.0,,0.4109699130058289,96.0,2,242,0
31,0.8927246945898778,0.9966672111885376,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,14,2,0.9375,0.9966672111885376,0.9565217391304348,0.9887640449438202,0.9263157894736842,0.1803174763917923,107.0,2,64,176
32,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.002988528460264206,109.0,2,192,0
33,0.8927246945898778,1.0,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,5,0.9826388888888888,1.0,0.9565217391304348,0.9166666666666666,1.0,0.08043719828128815,115.0,2,228,55
34,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.0012059276923537257,120.0,2,192,0
35,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.07331494241952896,43.0,3,96,0
36,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.0015893003437668085,48.0,3,160,0
37,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.015473492443561554,52.0,3,160,0
38,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,10,0.921875,,,0.0,,0.28338247537612915,64.0,3,118,0
39,0.8927246945898778,0.9860031986774572,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,13,4,0.9114583333333334,0.9860031986774572,0.9216589861751152,0.9615384615384616,0.8849557522123894,0.1850916147232056,80.0,3,75,100
40,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,0,1.0,,,,,0.009389729239046574,92.0,3,224,0
41,0.8927246945898778,,0.6988210075026795,0.6305609284332688,0.7836538461538461,0,0,1,0.9955357142857144,,,0.0,,0.03486337885260582,96.0,3,223,0
