,Epoch,Loss,Session,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,0.7236564755439758,,80.0,117,133,219,1349,0.9603584254168703,0.8435521700136306,0.8063806380638063,0.9102564102564102,0.8603316326530612,0.8845901639344261,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
1,0,0.7236564755439758,,52.0,742,24,85,111,0.7694908109973566,0.8435521700136306,0.8866943866943867,0.8222222222222222,0.5663265306122449,0.6706948640483383,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
2,0,0.7236564755439758,,120.0,444,7,74,50,0.7848386062461628,0.8435521700136306,0.8591304347826086,0.8771929824561403,0.4032258064516129,0.5524861878453038,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
3,0,0.7236564755439758,,107.0,457,1,660,56,0.9738724425106525,0.8435521700136306,0.43696763202725725,0.9824561403508771,0.0782122905027933,0.14489003880983184,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
4,0,0.7236564755439758,,115.0,249,109,10,186,0.8782129173039943,0.8435521700136306,0.7851985559566786,0.6305084745762712,0.9489795918367347,0.7576374745417516,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
5,0,0.7236564755439758,,96.0,638,18,177,151,0.8116189574076632,0.8435521700136306,0.801829268292683,0.893491124260355,0.4603658536585366,0.6076458752515091,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
6,0,0.7236564755439758,,48.0,272,2,135,9,0.774778383728509,0.8435521700136306,0.6722488038277512,0.8181818181818182,0.0625,0.11612903225806452,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
7,0,0.7236564755439758,,92.0,216,116,19,757,0.8829997598536978,0.8435521700136306,0.878158844765343,0.8671248568155785,0.9755154639175257,0.9181322013341419,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
8,0,0.7236564755439758,,109.0,469,5,152,124,0.9290524166526871,0.8435521700136306,0.7906666666666666,0.9612403100775194,0.4492753623188406,0.6123456790123456,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
9,0,0.7236564755439758,,59.0,66,118,1,191,0.9367876246572665,0.8435521700136306,0.6835106382978723,0.6181229773462783,0.9947916666666666,0.7624750499001995,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
10,0,0.7236564755439758,,43.0,326,0,101,43,0.9586649666464061,0.8435521700136306,0.7851063829787234,1.0,0.2986111111111111,0.4598930481283422,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
11,0,0.7236564755439758,,64.0,391,16,97,179,0.9099559825194631,0.8435521700136306,0.8345534407027818,0.9179487179487179,0.6485507246376812,0.7600849256900213,0.769145056726094,0.8537949400798934,0.649513776337115,0.7377747094695661
12,1,0.7828521728515625,,80.0,155,95,315,1253,0.9602939381660874,0.8395624654236402,0.7744774477447744,0.9295252225519288,0.7991071428571429,0.8593964334705076,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
13,1,0.7828521728515625,,52.0,743,23,90,106,0.7693438537963553,0.8395624654236402,0.8825363825363826,0.8217054263565892,0.5408163265306123,0.6523076923076923,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
14,1,0.7828521728515625,,120.0,446,5,87,37,0.7800654823054262,0.8395624654236402,0.84,0.8809523809523809,0.29838709677419356,0.44578313253012053,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
15,1,0.7828521728515625,,107.0,457,1,685,31,0.9725882515825744,0.8395624654236402,0.41567291311754684,0.96875,0.04329608938547486,0.08288770053475937,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
16,1,0.7828521728515625,,115.0,286,72,21,175,0.8832289426805464,0.8395624654236402,0.8321299638989169,0.708502024291498,0.8928571428571429,0.7900677200902935,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
17,1,0.7828521728515625,,96.0,648,8,205,123,0.8182488778676485,0.8395624654236402,0.7835365853658537,0.9389312977099237,0.375,0.5359477124183007,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
18,1,0.7828521728515625,,48.0,274,0,138,6,0.7728076345953435,0.8395624654236402,0.6698564593301436,1.0,0.041666666666666664,0.07999999999999999,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
19,1,0.7828521728515625,,92.0,239,93,72,704,0.8738459797185865,0.8395624654236402,0.8510830324909747,0.8833124215809285,0.9072164948453608,0.8951048951048952,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
20,1,0.7828521728515625,,109.0,471,3,164,112,0.9308268869857355,0.8395624654236402,0.7773333333333333,0.9739130434782609,0.4057971014492754,0.5728900255754475,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
21,1,0.7828521728515625,,59.0,73,111,1,191,0.932322143381406,0.8395624654236402,0.7021276595744681,0.6324503311258278,0.9947916666666666,0.7732793522267206,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
22,1,0.7828521728515625,,43.0,326,0,108,36,0.9562004837032622,0.8395624654236402,0.7702127659574468,1.0,0.25,0.4,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
23,1,0.7828521728515625,,64.0,404,3,136,140,0.9115698487277525,0.8395624654236402,0.7964860907759883,0.9790209790209791,0.5072463768115942,0.6682577565632458,0.7532414910858996,0.8756009615384616,0.5903565640194489,0.7052274927395934
24,2,0.6622195839881897,,80.0,109,141,167,1401,0.9623638021239205,0.8490137998661526,0.8305830583058306,0.9085603112840467,0.8934948979591837,0.9009646302250803,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
25,2,0.6622195839881897,,52.0,740,26,82,114,0.7692474000946724,0.8490137998661526,0.8877338877338877,0.8142857142857143,0.5816326530612245,0.6785714285714286,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
26,2,0.6622195839881897,,120.0,442,9,87,37,0.7655210994598913,0.8490137998661526,0.8330434782608696,0.8043478260869565,0.29838709677419356,0.4352941176470589,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
27,2,0.6622195839881897,,107.0,457,1,652,64,0.9772207736154533,0.8490137998661526,0.4437819420783646,0.9846153846153847,0.0893854748603352,0.16389244558258645,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
28,2,0.6622195839881897,,115.0,256,102,12,184,0.8826437222090341,0.8490137998661526,0.7942238267148014,0.6433566433566433,0.9387755102040817,0.7634854771784232,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
29,2,0.6622195839881897,,96.0,645,11,205,123,0.7925722653199282,0.8490137998661526,0.7804878048780488,0.917910447761194,0.375,0.5324675324675325,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
30,2,0.6622195839881897,,48.0,272,2,132,12,0.779413099496971,0.8490137998661526,0.6794258373205742,0.8571428571428571,0.08333333333333333,0.1518987341772152,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
31,2,0.6622195839881897,,92.0,209,123,17,759,0.8775577056696902,0.8490137998661526,0.8736462093862816,0.8605442176870748,0.9780927835051546,0.9155609167671894,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
32,2,0.6622195839881897,,109.0,471,3,155,121,0.9328899376129126,0.8490137998661526,0.7893333333333333,0.9758064516129032,0.4384057971014493,0.6050000000000001,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
33,2,0.6622195839881897,,59.0,63,121,0,192,0.925482438886752,0.8490137998661526,0.6781914893617021,0.6134185303514377,1.0,0.7603960396039604,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
34,2,0.6622195839881897,,43.0,326,0,99,45,0.9562418726841427,0.8490137998661526,0.7893617021276595,1.0,0.3125,0.47619047619047616,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
35,2,0.6622195839881897,,64.0,395,12,105,171,0.9109810981942567,0.8490137998661526,0.828696925329429,0.9344262295081968,0.6195652173913043,0.7450980392156863,0.7706645056726094,0.8540010598834128,0.6529578606158833,0.7400688863375431
36,3,0.672651469707489,,80.0,118,132,198,1370,0.9595778134592152,0.846964550579038,0.8184818481848185,0.9121171770972037,0.8737244897959183,0.8925081433224755,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
37,3,0.672651469707489,,52.0,741,25,85,111,0.7641716937873856,0.846964550579038,0.8856548856548857,0.8161764705882353,0.5663265306122449,0.6686746987951807,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
38,3,0.672651469707489,,120.0,442,9,79,45,0.7694138792271016,0.846964550579038,0.8469565217391304,0.8333333333333334,0.3629032258064516,0.5056179775280899,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
39,3,0.672651469707489,,107.0,457,1,649,67,0.9735455664641036,0.846964550579038,0.4463373083475298,0.9852941176470589,0.0935754189944134,0.1709183673469388,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
40,3,0.672651469707489,,115.0,265,93,10,186,0.8819389403704457,0.846964550579038,0.8140794223826715,0.6666666666666666,0.9489795918367347,0.7831578947368422,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
41,3,0.672651469707489,,96.0,642,14,192,136,0.8096489049034663,0.846964550579038,0.790650406504065,0.9066666666666666,0.4146341463414634,0.5690376569037656,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
42,3,0.672651469707489,,48.0,272,2,121,23,0.7825141340553254,0.846964550579038,0.7057416267942583,0.92,0.1597222222222222,0.272189349112426,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
43,3,0.672651469707489,,92.0,203,129,16,760,0.8791562900420941,0.846964550579038,0.8691335740072202,0.8548931383577053,0.979381443298969,0.9129129129129129,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
44,3,0.672651469707489,,109.0,471,3,156,120,0.9321512411351746,0.846964550579038,0.788,0.975609756097561,0.43478260869565216,0.6015037593984962,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
45,3,0.672651469707489,,59.0,61,123,0,192,0.9291163645773695,0.846964550579038,0.6728723404255319,0.6095238095238096,1.0,0.7573964497041421,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
46,3,0.672651469707489,,43.0,326,0,98,46,0.952735527509097,0.846964550579038,0.7914893617021277,1.0,0.3194444444444444,0.4842105263157894,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
47,3,0.672651469707489,,64.0,392,15,94,182,0.9159821122028434,0.846964550579038,0.8404099560761347,0.9238578680203046,0.6594202898550725,0.7695560253699788,0.7726904376012966,0.8557082452431289,0.6559967585089141,0.7426605504587155
48,4,0.7572069764137268,,80.0,136,114,230,1338,0.9604772802160216,0.8459467216587032,0.8107810781078107,0.9214876033057852,0.8533163265306123,0.8860927152317881,0.7613452188006483,0.8719723183391004,0.6126418152350082,0.7196573060447405
49,4,0.7572069764137268,,52.0,742,24,87,109,0.7692929736879027,0.8459467216587032,0.8846153846153846,0.8195488721804511,0.5561224489795918,0.662613981762918,0.7613452188006483,0.8719723183391004,0.6126418152350082,0.7196573060447405
50,4,0.7572069764137268,,120.0,448,3,93,31,0.7733014875069429,0.8459467216587032,0.8330434782608696,0.9117647058823529,0.25,0.3924050632911393,0.7613452188006483,0.8719723183391004,0.6126418152350082,0.7196573060447405
