,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_96_FN,subject_96_FP,subject_96_TN,subject_96_TP,subject_96_accuracy,subject_96_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,7.146666526794434,2.1666667461395264,13.833333015441895,8.853333473205566,0.7120833396911621,0.8328026872873306,0.0,0.0,30.461538314819336,0.0,1.0,3.757435323025519e-05,0.35593220591545105,21.0,8.694914817810059,1.6779661178588867,0.3309294879436493,2.290121706123026,2.444444417953491,0.02777777798473835,29.19444465637207,0.0,0.9197368621826172,0.2951751603761263,1.4392523765563965,2.457943916320801,27.448598861694336,0.5046728849411011,0.8763204216957092,0.7300477259805505
1,7.146666526794434,2.1666667461395264,13.833333015441895,8.853333473205566,0.7120833396911621,0.8328026872873306,,,,,,,,,,,,,,,,,,,,,,,,
