,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_109_FN,subject_109_FP,subject_109_TN,subject_109_TP,subject_109_accuracy,subject_109_loss,subject_115_FN,subject_115_FP,subject_115_TN,subject_115_TP,subject_115_accuracy,subject_115_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_92_FN,subject_92_FP,subject_92_TN,subject_92_TP,subject_92_accuracy,subject_92_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,4.804347991943359,3.0579710006713867,12.884057998657227,11.137681007385254,0.7569318413734436,0.6131746350635182,0.939393937587738,0.12121212482452393,29.939393997192383,0.8787878751754761,0.9672053456306458,0.14032225364627948,0.0,5.65625,25.96875,0.0,0.8073122501373291,0.45181192333990405,1.7826087474822998,6.130434989929199,22.913043975830078,0.6521739363670349,0.7486187815666199,0.528006200467684,0.29411765933036804,16.823530197143555,3.882352828979492,10.764705657958984,0.4564814865589142,1.5401053446310538,0.0,0.0,31.733333587646484,0.0,1.0,0.0016231575081743174,0.0,0.0,30.85714340209961,0.0,1.0,0.03140136222412557,0.0,0.0,32.0,0.0,1.0,0.03735839025605293,0.0,18.0,13.55555534362793,0.0,0.4286971688270569,1.578852977551205,18.5,0.0,12.615385055541992,0.11538461595773697,0.4088670015335083,3.355344269663242,0.0,25.399999618530273,6.599999904632568,0.0,0.21406249701976776,1.4180834770202637,1.364661693572998,2.7406015396118164,26.191728591918945,1.597744345664978,0.8704620599746704,0.33768013788879847
1,4.804347991943359,3.0579710006713867,12.884057998657227,11.137681007385254,0.7569318413734436,0.6131746350635182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
