,FN,FP,TN,TP,accuracy,loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,6.820000171661377,2.619999885559082,13.380000114440918,9.180000305175781,0.70291668176651,0.735053295592467,0.016949152573943138,27.67796516418457,0.8644067645072937,3.1694915294647217,0.1274038404226303,3.1888481042323966,0.32203391194343567,4.423728942871094,24.11864471435547,2.8644068241119385,0.8477563858032227,0.39217396972016394
