,Federated Train Loss,Federated Train Accuracy,Federated Test Loss,Federated Test Accuracy
0,0.6188379650115967,0.8313999772071838,0.6675661487499873,0.8011833429336548
1,0.33920283691883085,0.9041000008583069,0.3260292418042819,0.9032166600227356
2,0.2533992032378912,0.9301000237464905,0.24928911061783632,0.9270333051681519
3,0.22218219276368617,0.9387999773025513,0.21061335285007954,0.9385666847229004
4,0.20178937377631664,0.9442999958992004,0.18241726898451646,0.9480666518211365
5,0.18698780034780502,0.9487000107765198,0.16197193473502994,0.9539333581924438
6,0.16683226879537105,0.9557999968528748,0.14500199917604525,0.9591000080108643
7,0.16744284764826298,0.9541000127792358,0.1337908073825141,0.9612500071525574
8,0.148912274903059,0.9592000246047974,0.11935328934962551,0.9655166864395142
9,0.1549391850858927,0.95660001039505,0.11173928923035661,0.9677500128746033
10,0.13392014113068582,0.9646000266075134,0.09860920064461728,0.9714833498001099
11,0.13042030124366283,0.964900016784668,0.09182385531874994,0.9736833572387695
12,0.12453205491006375,0.9666000008583069,0.08529177201576531,0.975433349609375
13,0.12460095184445381,0.9657999873161316,0.08077783621611695,0.9767333269119263
14,0.12385811830163002,0.9657999873161316,0.07542554977945984,0.9778833389282227
15,0.11312247883826494,0.9685999751091003,0.07001984459484617,0.979366660118103
16,0.10951563081741333,0.9700000286102295,0.06625108720405648,0.980816662311554
17,0.11164062222391367,0.9690999984741211,0.06229324140542497,0.9820833206176758
18,0.10393353509306907,0.9718999862670898,0.05966437227378289,0.9822166562080383
19,0.10873245072811842,0.9696999788284302,0.055099254206102344,0.9841166734695435
20,0.10826353858411313,0.9695000052452087,0.05229162503598879,0.9851166605949402
21,0.10457734969556332,0.968999981880188,0.05059201411617299,0.9854166507720947
22,0.10785662386417388,0.9699000120162964,0.04765720849620799,0.9862499833106995
23,0.10407654118984938,0.9704999923706055,0.04531627209028229,0.9872166514396667
24,0.1095830756559968,0.9692000150680542,0.04126355531718582,0.9888166785240173
25,0.10713477651625872,0.9696000218391418,0.03985111457767586,0.9887666702270508
26,0.10024806291162967,0.9728000164031982,0.038222113782726226,0.989549994468689
27,0.10506646469533444,0.9710000157356262,0.0347189665277799,0.9907833337783813
28,0.10674659438282251,0.9696000218391418,0.032326470444180695,0.9914666414260864
29,0.10266476498097181,0.9721999764442444,0.030884804664474602,0.9919166564941406
