,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9156249761581421,0.966684877872467,204.0,201.0,0.24659278432528178,0.9161452054977417,0.9150000214576721,0.7136752009391785,0.935614287853241,14.0,522.0,0.5948653659249983,0.25,0.9255319237709045,1162.0,174.0,2199.0,2196.0,0.7136752009391785,0.935614287853241,14.0,522.0,0.5948653766232678,0.25,0.9255319237709045,1162.0,174.0
1,0.9260416626930237,0.9732593297958374,169.0,186.0,0.22515844355026882,0.9230450987815857,0.9295833110809326,0.6757478713989258,0.9308778047561646,12.0,595.0,0.6635526474724468,0.22827497124671936,0.936170220375061,1089.0,176.0,2214.0,2231.0,0.6757478713989258,0.9308778047561646,12.0,595.0,0.6635526428874742,0.22827497124671936,0.936170220375061,1089.0,176.0
2,0.9293749928474426,0.9765104651451111,159.0,180.0,0.214116204927365,0.9256505370140076,0.9337499737739563,0.37553417682647705,0.9401785135269165,6.0,1163.0,1.1019356210007627,0.13531598448753357,0.9680851101875305,521.0,182.0,2220.0,2241.0,0.37553417682647705,0.9401785135269165,6.0,1163.0,1.1019356240574112,0.13531598448753357,0.9680851101875305,521.0,182.0
3,0.9312499761581421,0.9785324931144714,152.0,178.0,0.20724126954873404,0.9266281723976135,0.9366666674613953,0.43322649598121643,0.9399573802947998,6.0,1055.0,1.0298560032477746,0.14713014662265778,0.9680851101875305,629.0,182.0,2222.0,2248.0,0.43322649598121643,0.9399573802947998,6.0,1055.0,1.0298560032477746,0.14713014662265778,0.9680851101875305,629.0,182.0
4,0.9335416555404663,0.9792779684066772,148.0,171.0,0.20348990028103192,0.9294263124465942,0.9383333325386047,0.4214743673801422,0.9400126934051514,6.0,1077.0,1.0867742972496228,0.14455917477607727,0.9680851101875305,607.0,182.0,2229.0,2252.0,0.4214743673801422,0.9400126934051514,6.0,1077.0,1.0867742778908493,0.14455917477607727,0.9680851101875305,607.0,182.0
5,0.9389583468437195,0.9820868372917175,131.0,162.0,0.19186318203806876,0.933360755443573,0.9454166889190674,0.7777777910232544,0.9414688348770142,14.0,402.0,0.48031007173733836,0.3020833432674408,0.9255319237709045,1282.0,174.0,2238.0,2269.0,0.7777777910232544,0.9414688348770142,14.0,402.0,0.4803100702090141,0.3020833432674408,0.9255319237709045,1282.0,174.0
6,0.9429166913032532,0.9835639595985413,134.0,140.0,0.1846010461449623,0.9418121576309204,0.9441666603088379,0.20459401607513428,0.9342324137687683,3.0,1486.0,1.5994295055030758,0.11071214824914932,0.9840425252914429,198.0,185.0,2260.0,2266.0,0.20459401607513428,0.9342324137687683,3.0,1486.0,1.5994295105974898,0.11071214824914932,0.9840425252914429,198.0,185.0
7,0.9447916746139526,0.9845127463340759,121.0,144.0,0.18047183632850647,0.9405695199966431,0.9495833516120911,0.6933760643005371,0.937203049659729,12.0,562.0,0.6027626094655094,0.23848238587379456,0.936170220375061,1122.0,176.0,2256.0,2279.0,0.6933760643005371,0.937203049659729,12.0,562.0,0.6027626181260134,0.23848238587379456,0.936170220375061,1122.0,176.0
8,0.9468749761581421,0.9864214062690735,120.0,135.0,0.1711774970094363,0.9440993666648865,0.949999988079071,0.6714743375778198,0.9325361847877502,13.0,602.0,0.6292091939184401,0.22522522509098053,0.9308510422706604,1082.0,175.0,2265.0,2280.0,0.6714743375778198,0.9325361847877502,13.0,602.0,0.6292091898429089,0.22522522509098053,0.9308510422706604,1082.0,175.0
9,0.9506250023841858,0.9877216219902039,115.0,122.0,0.16531852332254252,0.9493144750595093,0.9520833492279053,0.5,0.9375094771385193,5.0,931.0,0.9688784469906081,0.16427288949489594,0.9734042286872864,753.0,183.0,2278.0,2285.0,0.5,0.9375094771385193,5.0,931.0,0.9688784311979245,0.16427288949489594,0.9734042286872864,753.0,183.0
10,0.9506250023841858,0.9882546067237854,110.0,127.0,0.16181600796679654,0.9474555253982544,0.9541666507720947,0.6714743375778198,0.9299525022506714,12.0,603.0,0.6473603997475061,0.22593067586421967,0.936170220375061,1081.0,176.0,2273.0,2290.0,0.6714743375778198,0.9299525022506714,12.0,603.0,0.6473604017852718,0.22593067586421967,0.936170220375061,1081.0,176.0
