,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_96_FN,subject_96_FP,subject_96_TN,subject_96_TP,subject_96_accuracy,subject_96_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,1.3866666555404663,1.6399999856948853,14.359999656677246,14.613333702087402,0.9034374952316284,0.2509525422255198,0.0,0.0,30.461538314819336,0.0,1.0,0.015971190324335388,0.9152542352676392,8.423728942871094,21.27118682861328,1.118644118309021,0.6987179517745972,1.1995204809384468,2.444444417953491,0.0555555559694767,29.16666603088379,0.0,0.9210526347160339,0.2901763512769289,1.327102780342102,4.663551330566406,25.242990493774414,0.6168224215507507,0.8080986142158508,0.7578817240788903
1,1.3200000524520874,1.4133332967758179,14.58666706085205,14.680000305175781,0.9163541793823242,0.23710977256298066,0.0,0.0,30.461538314819336,0.0,1.0,0.027563082411734746,0.5423728823661804,14.86440658569336,14.8305082321167,1.491525411605835,0.5096153616905212,1.6006814068199222,2.3888888359069824,0.3611111044883728,28.86111068725586,0.0555555559694767,0.9127193093299866,0.2861315008056791,1.1028037071228027,8.317756652832031,21.58878517150879,0.84112149477005,0.701437771320343,0.978159853270356
2,1.193333387374878,1.3933333158493042,14.606666564941406,14.806666374206543,0.916979193687439,0.230573241263628,0.0,0.0,30.461538314819336,0.0,1.0,0.021900512823703314,0.9152542352676392,7.779661178588867,21.915254592895508,1.118644118309021,0.7174145579338074,1.1999150657246256,2.444444417953491,0.1111111119389534,29.11111068725586,0.0,0.9197368621826172,0.2776126604331167,1.327102780342102,4.3271026611328125,25.579439163208008,0.6168224215507507,0.8179284334182739,0.7544460429552016
3,1.0866667032241821,1.3200000524520874,14.680000305175781,14.91333293914795,0.92208331823349,0.2242841263115406,0.0,0.0,30.461538314819336,0.0,1.0,0.004846158827833756,1.0338983535766602,6.508474349975586,23.18644142150879,1.0,0.7585470080375671,1.1409861909018622,2.444444417953491,0.0555555559694767,29.16666603088379,0.0,0.9197368621826172,0.2831742452947717,1.3925234079360962,3.6074767112731934,26.29906463623047,0.5514018535614014,0.840522289276123,0.7220881784186117
4,1.0866667032241821,1.2133333683013916,14.786666870117188,14.91333293914795,0.9275000095367432,0.21467415730158487,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.3925234079360962,3.299065351486206,26.60747718811035,0.5514018535614014,0.8487382531166077,0.6977375328820636
5,1.0866667032241821,1.1399999856948853,14.859999656677246,14.91333293914795,0.9317708611488342,0.21080713445941607,0.0,0.0,30.461538314819336,0.0,1.0,0.014294162656020636,0.9830508232116699,7.05084753036499,22.644067764282227,1.0508474111557007,0.7449252009391785,1.1679577888586583,2.444444417953491,0.0555555559694767,29.16666603088379,0.0,0.9210526347160339,0.29013163578092005,1.3644859790802002,3.9065420627593994,26.0,0.5794392228126526,0.8334800601005554,0.7402660690702743
6,1.1266666650772095,1.2333333492279053,14.766666412353516,14.873332977294922,0.9271875023841858,0.2131757126748562,0.0,0.0,30.461538314819336,0.0,1.0,0.010837507217821448,1.0,6.542372703552246,23.152542114257812,1.0338983535766602,0.7550747990608215,1.1199818278989222,2.444444417953491,0.0,29.22222137451172,0.0,0.9223684072494507,0.28346143904746623,1.3738317489624023,3.6074767112731934,26.29906463623047,0.5700934529304504,0.8394953012466431,0.7113015786023207
7,0.9866666793823242,1.2000000476837158,14.800000190734863,15.013333320617676,0.9302083253860474,0.20453666831056277,0.0,0.0,30.461538314819336,0.0,1.0,0.028360200613135038,0.7627118825912476,9.745762825012207,19.94915199279785,1.2711864709854126,0.6650640964508057,1.344309436969268,2.444444417953491,0.1388888955116272,29.08333396911621,0.0,0.9188596606254578,0.28040791025810075,1.2429906129837036,5.420560836791992,24.485980987548828,0.7009345889091492,0.7888790965080261,0.8355168154541875
8,1.1133333444595337,1.1266666650772095,14.873332977294922,14.886666297912598,0.9291666746139526,0.20511787881453833,0.0,0.0,30.461538314819336,0.0,1.0,0.029430988762113783,0.8135592937469482,8.915254592895508,20.779661178588867,1.2203389406204224,0.6915063858032227,1.314809246450408,2.444444417953491,0.1111111119389534,29.11111068725586,0.0,0.9188596606254578,0.2831764014143693,1.2710280418395996,4.95327091217041,24.953271865844727,0.672897219657898,0.8034037351608276,0.8203679102127541
9,0.9800000190734863,1.006666660308838,14.993332862854004,15.020000457763672,0.9353125095367432,0.19758288115262984,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.2429906129837036,5.392523288726807,24.514019012451172,0.7009345889091492,0.7899060845375061,0.8501132326506673
10,1.2000000476837158,1.2733333110809326,14.726666450500488,14.800000190734863,0.9206249713897705,0.21460494791467985,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.2336448431015015,5.803738117218018,24.10280418395996,0.7102803587913513,0.7774354219436646,0.8533342906007184
11,1.1866666078567505,1.2000000476837158,14.800000190734863,14.813333511352539,0.9253125190734863,0.21149099801977475,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.2523365020751953,5.411214828491211,24.49532699584961,0.6915887594223022,0.7900528311729431,0.8234811131383332
12,1.100000023841858,1.193333387374878,14.806666374206543,14.899999618530273,0.9269791841506958,0.21536847129464148,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.1028037071228027,8.616822242736816,21.28972053527832,0.84112149477005,0.6917546987533569,1.0152783684887237
13,1.2333333492279053,1.2000000476837158,14.800000190734863,14.766666412353516,0.9225000143051147,0.21656727105379103,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.205607533454895,6.803738117218018,23.10280418395996,0.7383177280426025,0.7469190359115601,0.8888976820198023
14,1.1333333253860474,1.2666666507720947,14.733333587646484,14.866666793823242,0.9229166507720947,0.21402705137928327,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.1869158744812012,5.869158744812012,24.037384033203125,0.7570093274116516,0.7678990364074707,0.8711709100315829
15,1.1466666460037231,1.2400000095367432,14.760000228881836,14.853333473205566,0.9231250286102295,0.2133227859934171,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.177570104598999,7.04672908782959,22.859813690185547,0.7663551568984985,0.7394366264343262,0.9238997510341411
16,1.0733333826065063,1.2400000095367432,14.760000228881836,14.926666259765625,0.9255208373069763,0.2131658829251925,0.0,0.0,30.461538314819336,0.0,1.0,0.01714386446683696,1.0338983535766602,5.98305082321167,23.711864471435547,1.0,0.7721688151359558,1.0900256287338388,2.444444417953491,0.0,29.22222137451172,0.0,0.9219298362731934,0.29006223482520954,1.2429906129837036,5.766355037689209,24.140186309814453,0.7009345889091492,0.7750880122184753,0.8631356390709048
