,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_109_FN,subject_109_FP,subject_109_TN,subject_109_TP,subject_109_accuracy,subject_109_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_96_FN,subject_96_FP,subject_96_TN,subject_96_TP,subject_96_accuracy,subject_96_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,2.113333225250244,2.0266666412353516,13.973333358764648,13.886666297912598,0.8657291531562805,0.3241091284652551,0.0,1.3636363744735718,29.18181800842285,0.0,0.9538690447807312,0.15870466154246105,0.0,4.0,27.799999237060547,0.0,0.8694968819618225,0.28259182060664556,0.0,0.6428571343421936,30.35714340209961,0.0,0.9781106114387512,0.17416754110892246,0.0,5.3684210777282715,26.210525512695312,0.0,0.8125,0.480601521730423,0.0,2.769230842590332,28.30769157409668,0.0,0.8972772359848022,0.4082433008911586,0.0,3.3529412746429443,28.41176414489746,0.0,0.8842592835426331,0.3165713065200382,0.0,2.890756368637085,28.941177368164062,0.0,0.9008711576461792,0.3097678404045709
1,1.8333333730697632,1.659999966621399,14.34000015258789,14.166666984558105,0.8890625238418579,0.2834300539890925,0.0,1.1818181276321411,29.363636016845703,0.0,0.9627976417541504,0.12150403821752184,0.0,0.6000000238418579,31.200000762939453,0.0,0.9764150977134705,0.1202917661775583,0.0,0.3571428656578064,30.64285659790039,0.0,0.9884792566299438,0.12306583964604936,0.0,2.21052622795105,29.36842155456543,0.0,0.9275000095367432,0.2645126756032308,0.0,0.03846153989434242,31.038461685180664,0.0,0.9987623691558838,0.1452940217044094,0.0,0.0,31.764705657958984,0.0,0.9972222447395325,0.1402990680049967,0.0,0.6554622054100037,31.176469802856445,0.0,0.9779567122459412,0.15206408092344953
2,1.6866666078567505,1.4533333778381348,14.546667098999023,14.313333511352539,0.9003124833106995,0.2666800201932589,0.0,1.1818181276321411,29.363636016845703,0.0,0.961309552192688,0.1192825674301102,0.0,1.149999976158142,30.649999618530273,0.0,0.9606918096542358,0.16773407657941183,0.0,0.75,30.25,0.0,0.9729262590408325,0.18241976057329484,0.0,2.8421051502227783,28.736841201782227,0.0,0.9108333587646484,0.30862391253312427,0.0,0.11538461595773697,30.961538314819336,0.0,0.9956682920455933,0.1647965444786714,0.0,1.058823585510254,30.705883026123047,0.0,0.9666666388511658,0.21128393367484763,0.0,1.1092437505722046,30.722688674926758,0.0,0.9639651775360107,0.1946994289834497
3,1.653333306312561,1.4666666984558105,14.533333778381348,14.34666633605957,0.9008333086967468,0.26106703221797944,0.0,1.9090908765792847,28.636363983154297,0.0,0.9375,0.17510606135640824,0.0,1.0,30.799999237060547,0.0,0.9701257944107056,0.13080232421744545,0.0,0.4642857015132904,30.535715103149414,0.0,0.9775345325469971,0.16800401280827237,0.0,4.789473533630371,26.789474487304688,0.0,0.8424999713897705,0.43535479029019675,0.0,0.0,31.076923370361328,0.0,1.0,0.10238449821377744,0.0,0.29411765933036804,31.47058868408203,0.0,0.9870370626449585,0.17521755618077736,0.0,1.2605042457580566,30.571428298950195,0.0,0.9574973583221436,0.19176621267762833
4,1.5199999809265137,1.3666666746139526,14.633333206176758,14.479999542236328,0.9066666960716248,0.24821799248456955,0.0,0.8181818127632141,29.727272033691406,0.0,0.9747023582458496,0.0812642891846952,0.0,0.25,31.549999237060547,0.0,0.9889937043190002,0.0663324180967028,0.0,0.2857142984867096,30.714284896850586,0.0,0.9902073740959167,0.11352523502116929,0.0,1.0526316165924072,30.526315689086914,0.0,0.9624999761581421,0.16927014579375585,0.0,0.0,31.076923370361328,0.0,1.0,0.07726174460189177,0.0,0.0,31.764705657958984,0.0,0.9981481432914734,0.104224464794,0.0,0.3529411852359772,31.478992462158203,0.0,0.9874603748321533,0.10250868685268172
5,1.4866666793823242,1.3733333349227905,14.626667022705078,14.513333320617676,0.909166693687439,0.24287802805503209,0.0,0.8181818127632141,29.727272033691406,0.0,0.9717261791229248,0.08812218177176658,0.0,0.30000001192092896,31.5,0.0,0.9913522005081177,0.06950142161932381,0.0,0.6071428656578064,30.39285659790039,0.0,0.975806474685669,0.17480265201511472,0.0,1.6842105388641357,29.894737243652344,0.0,0.9466666579246521,0.20222820103168487,0.0,0.0,31.076923370361328,0.0,1.0,0.13476168371663236,0.0,0.11764705926179886,31.647058486938477,0.0,0.9879629611968994,0.1723283694850074,0.0,0.5546218752861023,31.277311325073242,0.0,0.980332612991333,0.14488446109051942
6,1.3266667127609253,1.2333333492279053,14.766666412353516,14.673333168029785,0.9176041483879089,0.23122295970718065,0.0,0.7272727489471436,29.81818199157715,0.0,0.9776785969734192,0.08436092273110435,0.0,0.44999998807907104,31.350000381469727,0.0,0.9858490824699402,0.08393746766747918,0.0,0.3571428656578064,30.64285659790039,0.0,0.9890552759170532,0.12157134986418183,0.0,1.0,30.578947067260742,0.0,0.965833306312561,0.15850284854571026,0.0,0.0,31.076923370361328,0.0,1.0,0.06235411202553475,0.0,0.0,31.764705657958984,0.0,1.0,0.09318112521259873,0.0,0.38655462861061096,31.445377349853516,0.0,0.9877243638038635,0.10112330254556763
7,1.3799999952316284,1.2200000286102295,14.779999732971191,14.619999885559082,0.9181249737739563,0.2271163821220398,0.0,1.3636363744735718,29.18181800842285,0.0,0.9538690447807312,0.12721748579116093,0.0,0.550000011920929,31.25,0.0,0.9834905862808228,0.09609058869522323,0.0,1.9642857313156128,29.035715103149414,0.0,0.9354838728904724,0.22216673641710238,0.0,2.736842155456543,28.842105865478516,0.0,0.9083333611488342,0.31034023920694986,0.0,0.07692307978868484,31.0,0.0,0.9969059228897095,0.14337963514988966,0.0,1.2941176891326904,30.47058868408203,0.0,0.9583333134651184,0.21124999501087047,0.0,1.319327712059021,30.512605667114258,0.0,0.9572333693504333,0.18818091251026867
8,1.2599999904632568,1.2799999713897705,14.720000267028809,14.739999771118164,0.9202083349227905,0.22494386186202367,0.0,0.7272727489471436,29.81818199157715,0.0,0.9747023582458496,0.08801933555375963,0.0,0.10000000149011612,31.700000762939453,0.0,0.9952830076217651,0.05800622725074396,0.0,0.5714285969734192,30.428571701049805,0.0,0.9752303957939148,0.171359227824321,0.0,1.4736841917037964,30.105262756347656,0.0,0.9483333230018616,0.21927983264128367,0.0,0.0,31.076923370361328,0.0,1.0,0.08489608004836753,0.0,0.05882352963089943,31.705883026123047,0.0,0.9944444298744202,0.13807760653672396,0.0,0.462184876203537,31.369747161865234,0.0,0.9823125600814819,0.12933793749734995
9,1.2599999904632568,1.1200000047683716,14.880000114440918,14.739999771118164,0.9237499833106995,0.21642321983973184,0.0,1.8181818723678589,28.727272033691406,0.0,0.9345238208770752,0.17025938204356603,0.0,0.25,31.549999237060547,0.0,0.9944968819618225,0.05006118592038845,0.0,0.5714285969734192,30.428571701049805,0.0,0.9769585132598877,0.1669202255351203,0.0,2.6315789222717285,28.947368621826172,0.0,0.9150000214576721,0.3169527355829875,0.0,0.0,31.076923370361328,0.0,1.0,0.07085173038562925,0.0,0.05882352963089943,31.705883026123047,0.0,0.9962962865829468,0.14348161032906284,0.0,0.7731092572212219,31.058822631835938,0.0,0.9739968180656433,0.1475271192529763
