,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.7809375002980232,0.9455656409263611,434.0,267.0,0.771741374898702,0.9041954129934311,0.7287499979138374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.0,1166.0,0.7990851446745012,0.38127766840060273,780.0,1504.0,0.6276524472921948,0.24504073223205286,0.2962862674519158,7288.0,1796.0
1,0.9296875074505806,0.9984218403697014,43.0,182.0,0.22750193736515936,0.9358688518404961,0.9731250107288361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.0,1557.0,0.7925756489366482,0.38753181131770287,840.0,1518.0,0.6075482477327395,0.2722227872676366,0.2952381321684543,7274.0,1736.0
2,0.9906250014901161,0.9999999776482582,1.0,29.0,0.04729800614528358,0.9841703027486801,0.9993750005960464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.0,1599.0,0.7799085160320196,0.3850897691310249,1006.0,1496.0,0.6329317466731241,0.27175930542458454,0.2847921875968083,7296.0,1570.0
3,1.0,1.0000000149011612,0.0,0.0,0.01904827051097527,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7605559418605802,0.3849506757361716,1216.0,1506.0,0.677394840452033,0.26717260581120733,0.2642486060181086,7286.0,1360.0
4,1.0,0.9999999776482582,0.0,0.0,0.013551727368030696,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7573011886645671,0.38659937236193276,1259.0,1500.0,0.6876783523494594,0.2663983572733226,0.2617281986561713,7292.0,1317.0
5,1.0,1.0000000074505806,0.0,0.0,0.009081523234490303,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7419071067059065,0.386064916974973,1428.0,1506.0,0.7273031718076819,0.2653260977282061,0.24607937832157808,7286.0,1148.0
6,1.0,1.0,0.0,0.0,0.007372501511126757,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.7420830394309813,0.3859469157386044,1449.0,1483.0,0.7330062472597217,0.26497896731340237,0.2393970056033885,7309.0,1127.0
