,accuracy,auc,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.927045464515686,0.9759917855262756,173.0,148.0,0.214423659064553,0.931954026222229,0.9213636517524719,2052.0,2027.0,0.7133978009223938,0.7540491223335266,1322.0,1583.0,0.6065415215002992,0.49279075860977173,0.5377622246742249,5693.0,1538.0
1,0.9545454382896423,0.989600419998169,107.0,93.0,0.1674735232374885,0.9574565291404724,0.9513636231422424,2107.0,2093.0,0.7153709530830383,0.7462379932403564,1390.0,1495.0,0.6175569952145842,0.49578413367271423,0.5139859914779663,5781.0,1470.0
2,0.9597727060317993,0.992469310760498,92.0,85.0,0.14844658900390972,0.961240291595459,0.9581817984580994,2115.0,2108.0,0.7284924983978271,0.7298434376716614,1670.0,1082.0,0.6340502174049263,0.5237675905227661,0.4160839021205902,6194.0,1190.0
3,0.9649999737739563,0.9954984784126282,62.0,92.0,0.13070850171826104,0.9587444067001343,0.971818208694458,2108.0,2138.0,0.7362865209579468,0.7496203780174255,1691.0,982.0,0.6033120877693842,0.543468177318573,0.4087412655353546,6294.0,1169.0
4,0.9761363863945007,0.9969797730445862,43.0,62.0,0.11587598857554522,0.9720594882965088,0.9804545640945435,2138.0,2157.0,0.7276045680046082,0.7498425841331482,1508.0,1253.0,0.6123684935430513,0.5190019011497498,0.4727272689342499,6023.0,1352.0
5,0.9781818389892578,0.9976699948310852,36.0,60.0,0.10749590456485748,0.9730215668678284,0.9836363792419434,2140.0,2164.0,0.7402328252792358,0.7870047092437744,1346.0,1287.0,0.5643141240987047,0.5405212640762329,0.5293706059455872,5989.0,1514.0
6,0.9845454692840576,0.9985113739967346,29.0,39.0,0.09804082079367205,0.9823529124259949,0.9868181943893433,2161.0,2171.0,0.7293804287910461,0.7730606198310852,1455.0,1288.0,0.5873552391448168,0.5217229723930359,0.49125874042510986,5988.0,1405.0
7,0.9829545617103577,0.9985203742980957,33.0,42.0,0.09618190174753016,0.9809868931770325,0.9850000143051147,2158.0,2167.0,0.7408247590065002,0.7675475478172302,1627.0,1000.0,0.5975729742667387,0.5521719455718994,0.4311188757419586,6276.0,1233.0
8,0.9890909194946289,0.9991493821144104,21.0,27.0,0.08468468391082504,0.9877606630325317,0.9904545545578003,2173.0,2179.0,0.7414167523384094,0.7541812062263489,1649.0,972.0,0.6255250163405733,0.5547412037849426,0.4234265685081482,6304.0,1211.0
9,0.989545464515686,0.9994985461235046,16.0,30.0,0.08041346899487756,0.9864498376846313,0.9927272796630859,2170.0,2184.0,0.731550931930542,0.7438960075378418,1615.0,1106.0,0.6309368230972877,0.5295618772506714,0.43531468510627747,6170.0,1245.0
10,0.9918181896209717,0.9996419548988342,16.0,20.0,0.0725472171198238,0.9909256100654602,0.9927272796630859,2180.0,2184.0,0.7393448948860168,0.7815858125686646,1541.0,1101.0,0.5903916292615828,0.5450413227081299,0.46118882298469543,6175.0,1319.0
