,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,0.0,1.3125,11.1875,18.75,0.9440000057220459,0.31162036848068236,0.0,12.0,19.733333587646484,0.0,0.6239495873451233,0.6848148423082688,0.0,24.0,0.0,0.0,0.0,0.7774158120155334,0.0,12.75,18.5,0.0,0.593999981880188,0.6892596783638001
1,0.0,1.4375,11.0625,18.75,0.9549999833106995,0.26402479016780855,0.0,1.1333333253860474,30.600000381469727,0.0,0.9065126180648804,0.6458413896440458,0.0,24.0,0.0,0.0,0.0,0.7600863575935364,0.0,2.5625,28.6875,0.0,0.8629999756813049,0.6513251638412476
