,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,1.4375,3.0,9.5,17.3125,0.8500000238418579,0.38662702226638795,0.0,0.0,30.769229888916016,0.0,0.9950000047683716,0.5497207164764404,0.0,25.0,0.0,0.0,0.0,0.7986167335510254,0.0,6.25,25.0,0.0,0.7960000038146973,0.5994999284744262
1,1.25,1.9375,10.5625,17.5,0.9010000228881836,0.30757251000404356,0.0,0.23076923191547394,30.538461685180664,0.0,0.987500011920929,0.5598745155334472,0.0,25.0,0.0,0.0,0.0,0.8474251604080201,0.0,6.4375,24.8125,0.0,0.7900000214576721,0.6173846712112426
