,FN,FP,TN,TP,accuracy,loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,0.375,0.3125,12.1875,18.375,0.9700000286102295,0.15260115504264832,0.0,22.0,0.0,9.25,0.29600000381469727,1.0749677801132203,0.0,22.0,0.0,9.25,0.29600000381469727,1.0749677615165711
1,0.4375,0.375,12.125,18.3125,0.972000002861023,0.14582450866699218,0.0,22.0,0.0,9.25,0.29600000381469727,1.1203081512451172,0.0,22.0,0.0,9.25,0.29600000381469727,1.120308175086975
