,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,0.75,0.625,11.875,18.0,0.9490000009536743,0.21556501972675324,0.0,1.2727272510528564,29.272727966308594,0.0,0.930059552192688,0.5631711568151202,0.0,27.33333396911621,0.0,0.0,0.030487805604934692,0.8617075056564517,0.0,11.125,20.125,0.0,0.6349999904632568,0.6610910806655884
1,0.75,0.3125,12.1875,18.0,0.9559999704360962,0.2042484713792801,0.0,1.9090908765792847,28.636363983154297,0.0,0.9241071343421936,0.5590418350128901,0.0,27.33333396911621,0.0,0.0,0.027439024299383163,0.894543022644229,0.0,11.5625,19.6875,0.0,0.6299999952316284,0.669086220741272
