,FN,FP,TN,TP,accuracy,loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,2.9375,8.9375,3.5625,15.8125,0.6110000014305115,0.6286604051589966,0.0,31.25,0.0,0.0,0.28999999165534973,0.7286093587875366,0.0,31.25,0.0,0.0,0.28999999165534973,0.7286093521118164
1,2.5625,4.0,8.5,16.1875,0.7450000047683716,0.5122157096862793,0.0,31.25,0.0,0.0,0.14399999380111694,0.7315110483169556,0.0,31.25,0.0,0.0,0.14399999380111694,0.7315110645294189
