,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_pr,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_pr,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_pr,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_pr,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_pr,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_pr,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_pr,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_pr,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8993750065565109,0.9921797066926956,165.0,157.0,0.27143827663734554,0.9902612790465355,0.9399926140904427,0.896875012665987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.0,1435.0,0.7854503851847947,0.36577818791770667,1059.0,1380.0,0.6188769677446763,0.30168252717244803,0.2786634317550082,0.2579887742301178,7412.0,1517.0
1,0.9571875035762787,0.9996124878525734,59.0,78.0,0.11806037425994874,0.9996038600802422,0.9649280607700348,0.9631249979138374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,1541.0,0.767681212680261,0.37345690594266445,1268.0,1373.0,0.6516447299670497,0.3052326988462912,0.2760122106433502,0.24104564836187148,7419.0,1308.0
2,0.9762500002980232,0.999999962747097,31.0,45.0,0.07075699318200349,0.9999999701976776,0.9770408198237419,0.9806250035762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.0,1569.0,0.7564215328305812,0.3751552211701409,1388.0,1381.0,0.6818703837007805,0.305921520503011,0.27578574915027887,0.23486783014666773,7411.0,1188.0
3,0.9878124967217445,0.9999999850988388,22.0,17.0,0.05057734255446122,0.9999999850988388,0.9902073740959167,0.9862499982118607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.0,1578.0,0.754574248597372,0.3777568657200241,1420.0,1370.0,0.6904629416218205,0.30702012163874637,0.2780988304852852,0.23173878455166244,7422.0,1156.0
4,0.9918750002980232,0.9999999925494194,18.0,8.0,0.037812724711839114,1.0,0.9951923042535782,0.9887500032782555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,1582.0,0.7517593230666786,0.3780371855254915,1484.0,1338.0,0.7093278025619202,0.30789769727167826,0.2783090692855035,0.2257125127711907,7454.0,1092.0
5,0.9950000047683716,0.9999999701976776,9.0,7.0,0.03166086861630902,0.9999999850988388,0.9957729503512383,0.9943749979138374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.0,1591.0,0.7511435591213977,0.3786580379708898,1478.0,1351.0,0.7081854485330812,0.3077878869655768,0.2772852898346631,0.22613620552523384,7441.0,1098.0
6,0.9959375038743019,0.9999999701976776,7.0,6.0,0.0279950509313494,1.0,0.996359221637249,0.9956249967217445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.0,1593.0,0.7506157662732595,0.3787658907300062,1471.0,1364.0,0.7139813158963676,0.30779348645440546,0.2798189830289266,0.22712315165979774,7428.0,1105.0
7,0.9965625032782555,0.9999999925494194,7.0,4.0,0.024705874262144788,0.9999999925494194,0.997549019753933,0.9956249967217445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.0,1593.0,0.7523750894133429,0.3797529971071064,1475.0,1340.0,0.7140271783350719,0.30812856620262824,0.2808285342250216,0.22701456404063672,7452.0,1101.0
8,0.9975000023841858,0.9999999850988388,6.0,2.0,0.021937927204417063,0.999999962747097,0.9987623766064644,0.9962500035762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,1594.0,0.7508796621048476,0.3805166325839282,1490.0,1342.0,0.7213887858732263,0.3085091323378764,0.2805435431519501,0.22523086664858713,7450.0,1086.0
9,0.9978125020861626,0.9999999776482582,5.0,2.0,0.01984874991816469,0.9999999701976776,0.9987623766064644,0.9968750029802322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,1595.0,0.75061576537143,0.38005445663732673,1492.0,1343.0,0.7252148755236074,0.3082734346363554,0.2791918281421202,0.223617291823816,7449.0,1084.0
10,0.9990625008940697,0.9999999403953552,3.0,0.0,0.01735669408924878,0.9999999776482582,1.0,0.9981250017881393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1597.0,0.7485045738450077,0.38086062076224314,1504.0,1355.0,0.7355542601663402,0.308206104879896,0.27775471315133915,0.22406838103908625,7437.0,1072.0
11,0.9993750005960464,0.9999999701976776,2.0,0.0,0.01621336781419814,1.0,1.0,0.9987500011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1598.0,0.7515833911175966,0.3807248533149574,1504.0,1320.0,0.7275308658066931,0.3082620034637919,0.27790456741817565,0.22066003603259082,7472.0,1072.0
12,0.9993750005960464,1.0000000074505806,2.0,0.0,0.015202661775401792,1.0000000298023224,1.0,0.9987500011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1598.0,0.7513194954852501,0.380828233481628,1506.0,1321.0,0.7319346064511038,0.3085166896777955,0.28033787228644186,0.2221070648361729,7471.0,1070.0
13,0.9993750005960464,1.0000000074505806,2.0,0.0,0.014489709346089511,1.0,1.0,0.9987500011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1598.0,0.7518472935660971,0.38113959969390365,1502.0,1319.0,0.7338484444517823,0.30847660912742164,0.2824215157603731,0.222853181843058,7473.0,1074.0
14,0.9993750005960464,1.0000000074505806,2.0,0.0,0.013193523762165567,0.9999999850988388,1.0,0.9987500011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1598.0,0.7510555969167143,0.381248956809658,1514.0,1316.0,0.7383852156323604,0.30872150070121135,0.28125369698228675,0.21966409644427898,7476.0,1062.0
