,Aggregate Accuracy,Aggregate Avg. Precision,Aggregate F1_Score,Aggregate Precision,Aggregate Recall,Epoch,FN,FP,Individual Accuracy,Individual Avg. Precision,Individual F1-Score,Individual Precision,Individual Recall,Loss,Person,Session,TN,TP
0,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,1,10,0.8854166666666666,0.9656785681418515,0.8533333333333334,0.7619047619047619,0.9696969696969697,0.2641890347003937,43.0,0,53,32
1,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.004784927237778902,48.0,0,96,0
2,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,95,0.7301136363636364,0.92914365046718,0.2748091603053435,0.1592920353982301,1.0,0.6379614472389221,52.0,0,239,18
3,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,211,0.4505208333333333,,,0.0,,1.545080542564392,59.0,0,173,0
4,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,183,0.5234375,0.9070437120883119,0.4,0.25,1.0,1.1072758436203003,64.0,0,140,61
5,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,27,0.90625,0.9883122389706751,0.9458917835671342,0.8973384030418251,1.0,0.22448444366455078,80.0,0,25,236
6,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,1,155,0.6517857142857143,0.42220890987719706,0.5851063829787234,0.41509433962264153,0.990990990990991,1.2480294704437256,92.0,0,182,110
7,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,66,0.7053571428571429,,,0.0,,0.5273728966712952,96.0,0,158,0
8,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,8,0,0.9642857142857143,0.3635486471693368,,,0.0,0.11578761786222458,107.0,0,216,0
9,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,97,0.5669642857142857,,,0.0,,0.6617361307144165,109.0,0,127,0
10,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,361,0.059895833333333336,0.4743102369152789,0.07197943444730077,0.037333333333333336,1.0,3.653792381286621,115.0,0,9,14
11,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,39,0.8892045454545454,0.8934253085233587,0.5517241379310345,0.38095238095238093,1.0,0.2499232143163681,120.0,0,289,24
12,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.008367421105504036,43.0,1,160,0
13,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,1,14,0.90625,0.9625535438789374,0.8192771084337349,0.7083333333333334,0.9714285714285714,0.18101784586906433,48.0,1,111,34
14,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.0489681176841259,52.0,1,160,0
15,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,2,90,0.7386363636363636,0.94457657518618,0.7309941520467835,0.5813953488372093,0.984251968503937,0.5062023997306824,59.0,1,135,125
16,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,190,0.3402777777777778,0.3560872509269378,0.13636363636363635,0.07317073170731707,1.0,1.2552223205566406,64.0,1,83,15
17,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,6,28,0.8482142857142857,0.9295709715448129,0.8721804511278195,0.8055555555555556,0.9508196721311475,0.3961177468299866,80.0,1,74,116
18,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,20,0.8958333333333334,0.9238674646306868,0.9441340782122905,0.8941798941798942,1.0,0.37217211723327637,92.0,1,3,169
19,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,97,0.5669642857142857,,,0.0,,1.0684810876846313,96.0,1,127,0
20,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.0016920320922508836,107.0,1,224,0
21,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,127,0.5590277777777778,0.9572623675920282,0.6864197530864199,0.5225563909774437,1.0,0.7858738899230957,109.0,1,22,139
22,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,145,0.09375,,,0.0,,2.4671294689178467,115.0,1,15,0
23,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,1,0.9965277777777778,,,0.0,,0.06806862354278564,120.0,1,287,0
24,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.009306928142905235,43.0,2,160,0
25,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.002486622892320156,48.0,2,32,0
26,0.7154777486910995,0.49559692959685553,0.43545070879774916,0.31745029977911016,0.6930761281433,0,0,0,1.0,,,,,0.08086422830820084,52.0,2,192,0
