,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_pr,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_pr,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_pr,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_pr,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_pr,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_pr,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_pr,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_pr,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.5,0.6674593761563301,400.0,1200.0,0.7167787620425224,0.6404798179864883,0.375,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,1200.0,0.2926636185224399,0.2838934791352361,728.0,7313.0,0.7802795934937188,0.22341671708203134,0.168350626245917,0.48095085262665016,1479.0,1848.0
1,0.5015624985098839,0.7559953331947327,400.0,1195.0,0.7768169838190079,0.7221112921833992,0.37579113990068436,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,1200.0,0.2926636185224399,0.2841472512793994,728.0,7313.0,0.8419803308610091,0.22597783026767188,0.168350626245917,0.48095085262665016,1479.0,1848.0
2,0.5340625047683716,0.8254250138998032,438.0,1053.0,0.8129114118218422,0.8055780529975891,0.4029785469174385,0.7262500002980232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,1162.0,0.3378782572996797,0.285596310536598,728.0,6799.0,0.8694798770628706,0.22704880196603774,0.168350626245917,0.48095085262665016,1993.0,1848.0
3,0.5637499988079071,0.8737718760967255,523.0,873.0,0.7937101817131041,0.8654342517256737,0.4443700388073921,0.6731250062584877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0,1077.0,0.4002463059849843,0.2859212034798104,746.0,6072.0,0.8516758634622964,0.2287445219612453,0.16767496179676578,0.4505695190587403,2720.0,1830.0
4,0.6268749907612801,0.9281328022480011,562.0,632.0,0.717747467160225,0.9223883673548698,0.5208937078714371,0.6487499997019768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.0,1038.0,0.4489795935833741,0.2890197690904015,765.0,5499.0,0.8074641610475429,0.23042973677151268,0.1682496611802281,0.42615183514662813,3293.0,1811.0
5,0.7465624958276749,0.9768109396100044,520.0,291.0,0.5847587727010249,0.9740029200911522,0.7447248622775078,0.6750000062165782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.0,1080.0,0.499120339683082,0.2919116738100945,846.0,4848.0,0.7528479469548137,0.23023131734086627,0.1670388102696594,0.4133901677863183,3944.0,1730.0
6,0.8506249934434891,0.9955359175801277,380.0,98.0,0.4004630936682223,0.9949207380414009,0.8204259946942329,0.7624999918043613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0,1220.0,0.5459183696906471,0.299162807848821,933.0,4229.0,0.70104353373148,0.2330476433198629,0.1668313881467548,0.38897108993926244,4563.0,1643.0
7,0.9409375041723251,0.999778114259243,155.0,34.0,0.230540569126606,0.9997782409191132,0.979692317545414,0.9031249992549419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.0,1445.0,0.5741555233716042,0.30427461088668456,1008.0,3833.0,0.6520202982276783,0.23506431127154517,0.16747635449456505,0.3633820292062109,4959.0,1568.0
8,0.9940625056624413,0.9999999850988388,11.0,8.0,0.12019268821924924,0.9999999701976776,0.9951154366135597,0.9931249991059303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,1589.0,0.5928923314323231,0.3058471263377789,1024.0,3604.0,0.6107272874225745,0.23620061868674566,0.23564202269509088,0.34344832467591624,5188.0,1552.0
9,1.0,0.9999999850988388,0.0,0.0,0.06132790936157107,0.9999999925494194,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,0.5982582721332276,0.3084470422376133,1002.0,3565.0,0.5832480678438385,0.23692450936776202,0.23664319091578084,0.34300789841038504,5227.0,1574.0
