,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,2.779660940170288,7.711864471435547,15.949152946472168,5.08474588394165,0.6674731373786926,1.7659738935450071,0.07999999821186066,3.680000066757202,0.0,27.760000228881836,0.8807106614112854,1.3410169666793745,1
1,0.7288135886192322,5.322033882141113,18.3389835357666,7.135593414306641,0.8080645203590393,0.4307306428109446,0.0,3.680000066757202,0.0,27.84000015258789,0.8832487463951111,0.3270828832829664,1
2,0.9152542352676392,1.1525423526763916,22.508474349975586,6.94915246963501,0.9357526898384094,0.1705371476629729,0.2800000011920929,3.680000066757202,0.0,27.559999465942383,0.874365508556366,0.42632524633713936,1
3,0.7796609997749329,0.9152542352676392,22.74576187133789,7.08474588394165,0.9465053677558899,0.13835598481919176,19.559999465942383,0.0,3.680000066757202,8.279999732971191,0.37880709767341614,1.6176625568854628,1
4,0.5593220591545105,0.4576271176338196,23.20339012145996,7.305084705352783,0.9682795405387878,0.08531651328848575,2.119999885559082,0.6399999856948853,3.0399999618530273,25.719999313354492,0.9105330109596252,0.4662732053453547,1
5,0.508474588394165,0.38983049988746643,23.27118682861328,7.355932235717773,0.9725806713104248,0.06994440472154047,20.479999542236328,0.0,3.680000066757202,7.360000133514404,0.3527918756008148,2.3100188153649346,1
6,0.2711864411830902,0.23728813230991364,23.423728942871094,7.593220233917236,0.9836021661758423,0.05321379582728109,27.84000015258789,0.0,3.680000066757202,0.0,0.11675126850605011,13.583564797028671,1
7,0.23728813230991364,0.20338982343673706,23.457626342773438,7.6271185874938965,0.9857527017593384,0.04118346087634563,27.84000015258789,0.0,3.680000066757202,0.0,0.11675126850605011,13.475024504104846,1
8,0.16949152946472168,0.1525423675775528,23.508474349975586,7.694915294647217,0.9892473220825195,0.03362534016130432,11.760000228881836,0.0,3.680000066757202,16.079999923706055,0.6186548471450806,1.4290511172435005,1
9,0.16949152946472168,0.18644067645072937,23.474576950073242,7.694915294647217,0.9887096881866455,0.03235596876230932,23.8799991607666,0.0,3.680000066757202,3.9600000381469727,0.23984771966934204,3.838538840337453,1
10,0.06779661029577255,0.10169491171836853,23.559322357177734,7.796610355377197,0.9943548440933228,0.018606542801905063,27.84000015258789,0.0,3.680000066757202,0.0,0.11675126850605011,13.470898129613266,1
11,0.10169491171836853,0.06779661029577255,23.593219757080078,7.762712001800537,0.9943548440933228,0.019060916814111893,27.520000457763672,0.0,3.680000066757202,0.3199999928474426,0.12690354883670807,8.315196117168755,1
0,5.519999980926514,0.0,3.680000066757202,22.31999969482422,0.817258894443512,0.5653475209843689,0.0,7.137930870056152,23.89655113220215,0.0,0.7677778005599976,0.6074296045303345,2
1,0.5600000023841858,0.03999999910593033,3.640000104904175,27.280000686645508,0.9790608882904053,0.10613579911931517,0.0,5.0,26.034482955932617,0.0,0.8288888931274414,0.5282524281077915,2
2,0.3199999928474426,0.07999999821186066,3.5999999046325684,27.520000457763672,0.9873096346855164,0.05778479553418716,0.0,18.034482955932617,13.0,0.0,0.4144444465637207,2.285495817396376,2
3,0.07999999821186066,0.0,3.680000066757202,27.760000228881836,0.9980964660644531,0.02009073105465791,0.0,1.482758641242981,29.55172348022461,0.0,0.945555567741394,0.19567427307367324,2
4,0.03999999910593033,0.03999999910593033,3.640000104904175,27.799999237060547,0.9968274235725403,0.013873070509168249,0.0,30.44827651977539,0.5862069129943848,0.0,0.019999999552965164,9.4494112417433,2
5,0.03999999910593033,0.03999999910593033,3.640000104904175,27.799999237060547,0.9968274235725403,0.015837981236796014,0.0,30.965517044067383,0.06896551698446274,0.0,0.0011111111380159855,12.143899040222168,2
6,0.11999999731779099,0.11999999731779099,3.559999942779541,27.719999313354492,0.9930202960968018,0.023747150975322057,0.0,29.0,2.034482717514038,0.0,0.07111111283302307,5.952367706298828,2
7,0.07999999821186066,0.07999999821186066,3.5999999046325684,27.760000228881836,0.9949238300323486,0.015052352906653875,0.0,31.034482955932617,0.0,0.0,0.0005555555690079927,13.030400161743165,2
8,0.11999999731779099,0.1599999964237213,3.5199999809265137,27.719999313354492,0.9911167621612549,0.03407462317316892,0.0,28.86206817626953,2.1724138259887695,0.0,0.07111111283302307,6.259370290968153,2
9,0.0,0.0,3.680000066757202,27.84000015258789,0.999365508556366,0.005220803039781939,0.0,30.724138259887695,0.3103448152542114,0.0,0.009444444440305233,10.855305196974012,2
10,0.07999999821186066,0.03999999910593033,3.640000104904175,27.760000228881836,0.9961928725242615,0.013895006972095612,0.0,30.620689392089844,0.4137931168079376,0.0,0.012777777388691902,10.39452816857232,2
11,0.0,0.0,3.680000066757202,27.84000015258789,1.0,0.0021449319786642712,0.0,30.724138259887695,0.3103448152542114,0.0,0.010555555112659931,8.17606741587321,2
12,0.0,0.0,3.680000066757202,27.84000015258789,1.0,0.002936615265000536,0.0,28.310344696044922,2.724138021469116,0.0,0.08500000089406967,6.256467571258545,2
13,0.03999999910593033,0.03999999910593033,3.640000104904175,27.799999237060547,0.9974619150161743,0.012979510986614916,0.0,31.034482955932617,0.0,0.0,0.0,13.772381727430556,2
0,0.0,16.413793563842773,14.620689392089844,0.0,0.476666659116745,1.2695315509372287,0.0,15.466666221618652,16.53333282470703,0.0,0.4828124940395355,1.300236839056015,3
1,0.0,1.4482758045196533,29.586206436157227,0.0,0.9505555629730225,0.279068765507804,0.0,17.96666717529297,14.033333778381348,0.0,0.4229166805744171,1.5419328451156615,3
