,Centralized Loss,Centralized Accuracy
0,1.9600165309906006,0.3540000021457672
1,1.0023193974494935,0.8100000023841858
2,0.5215467267036438,0.8640000224113464
3,0.3538147597312927,0.9079999923706055
4,0.2951680312156677,0.921999990940094
