,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,0.1525599920704961,0.9563999772071838,0.1525599920704961,0.9563999772071838
1,0.09439877010867931,0.9710999727249146,0.09439877010867931,0.9710999727249146
