,Aggregate Accuracy,Aggregate Avg. Precision,Aggregate F1_Score,Aggregate Precision,Aggregate Recall,Epoch,FN,FP,Individual Accuracy,Individual Avg. Precision,Individual F1-Score,Individual Precision,Individual Recall,Loss,Person,Session,TN,TP
0,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,64,0.3333333333333333,0.2930466146637857,0.5,0.3333333333333333,1.0,0.7032353281974792,43.0,0,0,32
1,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,96,0.0,,,0.0,,0.7187605500221252,48.0,0,0,0
2,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,336,0.045454545454545456,0.02775300813153836,0.08695652173913045,0.045454545454545456,1.0,0.7203775644302368,52.0,0,0,16
3,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,384,0.0,,,0.0,,0.7184622287750244,59.0,0,0,0
4,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,323,0.15885416666666666,0.15705752352887256,0.2741573033707865,0.15885416666666666,1.0,0.7140867114067078,64.0,0,0,61
5,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,50,0.8263888888888888,0.8497125944828285,0.9049429657794676,0.8263888888888888,1.0,0.660094141960144,80.0,0,0,238
6,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,338,0.24553571428571427,0.1863680803542115,0.3942652329749104,0.24553571428571427,1.0,0.7054955363273621,92.0,0,0,110
7,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,224,0.0,,,0.0,,0.729609489440918,96.0,0,0,0
8,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,216,0.03571428571428571,0.05545098575849642,0.0689655172413793,0.03571428571428571,1.0,0.7147182822227478,107.0,0,0,8
9,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,224,0.0,,,0.0,,0.7171773910522461,109.0,0,0,0
10,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,370,0.036458333333333336,0.11860164124354927,0.07035175879396986,0.036458333333333336,1.0,0.7198681235313416,115.0,0,0,14
11,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,327,0.07102272727272728,0.08997456579436668,0.13262599469496023,0.07102272727272728,1.0,0.718890368938446,120.0,0,0,25
12,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,160,0.0,,,0.0,,0.7202435731887817,43.0,1,0,0
13,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,124,0.225,0.1310645070033813,0.36734693877551017,0.225,1.0,0.7126873731613159,48.0,1,0,36
14,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,160,0.0,,,0.0,,0.7224968671798706,52.0,1,0,0
15,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,3,227,0.3465909090909091,0.2579911765035272,0.5147679324894515,0.3495702005730659,0.976,0.7004229426383972,59.0,1,0,122
16,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,274,0.04861111111111111,0.054828500112100526,0.09271523178807947,0.04861111111111111,1.0,0.7105633616447449,64.0,1,0,14
17,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,99,0.5580357142857143,0.8213538186262037,0.7163323782234957,0.5580357142857143,1.0,0.6816841959953308,80.0,1,0,125
18,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,22,0.8854166666666666,0.9307736963713261,0.9392265193370166,0.8854166666666666,1.0,0.6681755185127258,92.0,1,0,170
19,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,224,0.0,,,0.0,,0.7182273864746094,96.0,1,0,0
20,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,224,0.0,,,0.0,,0.7087947130203247,107.0,1,0,0
21,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,147,0.4895833333333333,0.5640178391144787,0.6573426573426574,0.4895833333333333,1.0,0.6937670111656189,109.0,1,0,141
22,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,160,0.0,,,0.0,,0.7185090184211731,115.0,1,0,0
23,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,288,0.0,,,0.0,,0.7184156775474548,120.0,1,0,0
24,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,160,0.0,,,0.0,,0.7302359342575073,43.0,2,0,0
25,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,32,0.0,,,0.0,,0.7132835388183594,48.0,2,0,0
26,0.1585951134380454,0.12732044682647325,0.2737030411449016,0.1585838197588784,0.9986259017519753,0,0,192,0.0,,,0.0,,0.7194695472717285,52.0,2,0,0
