,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,0.14373751178830863,0.9556999802589417,0.1472831908027331,0.9555833339691162
1,0.0964750725810416,0.9729999899864197,0.09478854637344679,0.9733666777610779
