,Train Loss,Train Accuracy,Test Loss,Test Accuracy
0,0.13998090243190528,0.9563999772071838,0.1478126043898364,0.9559666514396667
1,0.10169698991300538,0.9686999917030334,0.09962154504386708,0.9700666666030884
