,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8240371942520142,0.905819833278656,3005.0,2825.0,0.401535648025494,0.9053353667259216,0.8276388049125671,0.8186481595039368,13737.0,13565.0,0.8837518095970154,0.9480518102645874,457.0,506.0,0.30717116397167393,0.9479827880859375,0.8791497349739075,0.8895601630210876,3640.0,3681.0
1,0.8963238000869751,0.9595574736595154,1699.0,1736.0,0.2780700456681609,0.9598097801208496,0.8954657912254333,0.8974652886390686,14826.0,14871.0,0.89992755651474,0.9621918201446533,434.0,395.0,0.2600149588343718,0.9617161750793457,0.9036350250244141,0.8951184153556824,3751.0,3704.0
2,0.9137088060379028,0.9713963866233826,1408.0,1451.0,0.23611557981817674,0.971213161945343,0.9126587510108948,0.9150271415710449,15111.0,15162.0,0.9148961901664734,0.970622718334198,295.0,410.0,0.23002140600286436,0.9699594974517822,0.9035974740982056,0.9287095069885254,3736.0,3843.0
3,0.9271097183227539,0.9786568880081177,1117.0,1298.0,0.206548900376422,0.9786344766616821,0.9225121140480042,0.9325889945030212,15264.0,15453.0,0.916706919670105,0.9735413789749146,422.0,268.0,0.21906527309156396,0.9722275137901306,0.9327309131622314,0.8980183601379395,3878.0,3716.0
4,0.938820481300354,0.984222948551178,973.0,1054.0,0.18144696781985875,0.9839383959770203,0.9367005228996277,0.941279411315918,15508.0,15597.0,0.9253983497619629,0.9778844714164734,357.0,261.0,0.195483932995612,0.9768246412277222,0.9354280233383179,0.9137264490127563,3885.0,3781.0
5,0.944887101650238,0.9878756999969482,868.0,958.0,0.16240045907890885,0.9877814054489136,0.9424970149993896,0.9476161599159241,15604.0,15702.0,0.9314340949058533,0.980940580368042,318.0,250.0,0.18294893286830846,0.9801906943321228,0.9385749101638794,0.9231512546539307,3896.0,3820.0
6,0.9514366984367371,0.9899205565452576,777.0,832.0,0.14891414493223426,0.9897519946098328,0.9499548673629761,0.953108012676239,15730.0,15793.0,0.9359005093574524,0.982575535774231,209.0,322.0,0.17519360224170882,0.9815841913223267,0.9242531061172485,0.9494925141334534,3824.0,3929.0
7,0.9575334787368774,0.9918636083602905,636.0,771.0,0.1360584455480988,0.991873025894165,0.9538461565971375,0.9616174101829529,15791.0,15934.0,0.9378319382667542,0.9836459755897522,291.0,224.0,0.16722557073137945,0.9833557605743408,0.9449766874313354,0.9296761751174927,3922.0,3847.0
8,0.9629964828491211,0.9940909147262573,586.0,640.0,0.12131999754702773,0.9940699338912964,0.96150141954422,0.964634895324707,15922.0,15984.0,0.9319169521331787,0.9806516766548157,279.0,285.0,0.18007496662009803,0.9788411855697632,0.9312258958816528,0.9325761198997498,3861.0,3859.0
9,0.9661052823066711,0.995032787322998,519.0,604.0,0.1131026110531238,0.9950897097587585,0.9637346267700195,0.96867835521698,15958.0,16051.0,0.9386769533157349,0.9845457077026367,148.0,360.0,0.16850445195780694,0.9836603403091431,0.9172413945198059,0.964233934879303,3786.0,3990.0
10,0.9715984463691711,0.996383011341095,422.0,519.0,0.10114304511591417,0.996403157711029,0.9688606262207031,0.9745323061943054,16043.0,16148.0,0.9441091418266296,0.9856516718864441,243.0,220.0,0.15158474226610377,0.9850298166275024,0.9465370774269104,0.941275954246521,3926.0,3895.0
11,0.9748883247375488,0.9969934821128845,379.0,453.0,0.09337579642180643,0.9970125555992126,0.9727829694747925,0.9771273136138916,16109.0,16191.0,0.942298412322998,0.9853803515434265,214.0,264.0,0.1530600510023171,0.9841001629829407,0.9369627237319946,0.9482842087745667,3882.0,3924.0
12,0.9778159856796265,0.9975876808166504,311.0,424.0,0.0860220390404248,0.9976053237915039,0.9745848774909973,0.981231153011322,16138.0,16259.0,0.9496619701385498,0.9872960448265076,213.0,204.0,0.143202757850498,0.986730694770813,0.9505933523178101,0.9485258460044861,3942.0,3925.0
13,0.9797476530075073,0.9980842471122742,303.0,368.0,0.07924664852038596,0.9980803728103638,0.9778779745101929,0.9817139506340027,16194.0,16267.0,0.9505069851875305,0.9880285859107971,177.0,233.0,0.1384382717084735,0.9874054193496704,0.9444444179534912,0.9572257399559021,3913.0,3961.0
14,0.9820113778114319,0.9985443353652954,266.0,330.0,0.07282918295134357,0.9985295534133911,0.9801611304283142,0.9839469194412231,16232.0,16304.0,0.9517141580581665,0.9881883859634399,196.0,204.0,0.1348266264757403,0.9871307015419006,0.9507959485054016,0.9526340961456299,3942.0,3942.0
15,0.9856030344963074,0.9989241361618042,193.0,284.0,0.06624897949637731,0.998944878578186,0.982954204082489,0.9883524179458618,16278.0,16377.0,0.9503862857818604,0.9874107241630554,208.0,203.0,0.13972770066896767,0.9866556525230408,0.950883150100708,0.9497341513633728,3943.0,3930.0
16,0.9859652519226074,0.9991477131843567,217.0,248.0,0.061648779732765356,0.9991613626480103,0.9850611686706543,0.9869040250778198,16314.0,16353.0,0.9528005719184875,0.9883859753608704,192.0,199.0,0.13316845483736162,0.9874542951583862,0.9519903659820557,0.9536007642745972,3947.0,3946.0
17,0.9880478382110596,0.9992546439170837,187.0,209.0,0.058221124098214005,0.9992725849151611,0.9874035716056824,0.9887145161628723,16353.0,16383.0,0.9486962556838989,0.987442672252655,175.0,250.0,0.14033453137344465,0.9868517518043518,0.9406598806381226,0.957709014415741,3896.0,3963.0
