,FN,FP,TN,TP,accuracy,loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,4.679999828338623,2.140000104904175,13.859999656677246,11.319999694824219,0.7850000262260437,0.6002549550930659,0.11864406615495682,8.677966117858887,19.86440658569336,3.0677967071533203,0.71875,0.6063589000294352,0.1355932205915451,4.8813557624816895,23.6610164642334,3.0508475303649902,0.8397436141967773,0.3980178354132889
