,FN,FP,TN,TP,accuracy,loss,subject_107_FN,subject_107_FP,subject_107_TN,subject_107_TP,subject_107_accuracy,subject_107_loss,subject_109_FN,subject_109_FP,subject_109_TN,subject_109_TP,subject_109_accuracy,subject_109_loss,subject_115_FN,subject_115_FP,subject_115_TN,subject_115_TP,subject_115_accuracy,subject_115_loss,subject_120_FN,subject_120_FP,subject_120_TN,subject_120_TP,subject_120_accuracy,subject_120_loss,subject_43_FN,subject_43_FP,subject_43_TN,subject_43_TP,subject_43_accuracy,subject_43_loss,subject_48_FN,subject_48_FP,subject_48_TN,subject_48_TP,subject_48_accuracy,subject_48_loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,subject_64_FN,subject_64_FP,subject_64_TN,subject_64_TP,subject_64_accuracy,subject_64_loss,subject_80_FN,subject_80_FP,subject_80_TN,subject_80_TP,subject_80_accuracy,subject_80_loss,subject_92_FN,subject_92_FP,subject_92_TN,subject_92_TP,subject_92_accuracy,subject_92_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
0,5.275362491607666,2.2391304969787598,13.702898979187012,10.666666984558105,0.7634090781211853,0.6669810862974687,19.97222137451172,0.0,8.11111068725586,3.5833332538604736,0.37017545104026794,1.86649192341587,0.0,0.1785714328289032,30.964284896850586,0.0,0.9942660331726074,0.09090199362520777,1.2162162065505981,12.054054260253906,13.567567825317383,4.729729652404785,0.5800513625144958,0.8589849169940165,0.0,0.5555555820465088,30.55555534362793,0.0,0.9785714149475098,0.06316406521059217,0.0,0.0,31.047618865966797,0.0,1.0,0.001870285773912639,0.0,0.0,28.0,0.0,1.0,0.000729856825533456,0.0,0.14814814925193787,31.11111068725586,0.0,0.9928910136222839,0.06030351394937502,1.7777777910232544,0.0833333358168602,30.13888931274414,0.0,0.9401041865348816,0.19169223479305705,5.704545497894287,1.795454502105713,19.204545974731445,5.295454502105713,0.7556818127632141,0.6574274125424299,0.0,29.44827651977539,1.5862069129943848,0.0,0.05277777835726738,10.638456751505533,2.9600000381469727,4.62461519241333,22.316923141479492,2.012307643890381,0.7614250183105469,0.6827588649362475
