,Loss,Accuracy,Recall,Precision,TP,TN,FP,FN,F1_Score
0,0.6938450807997659,0.6461943853248201,0.3388832487309645,0.8765756302521008,1669,4707,235,3256,0.4887977741982721
1,0.5660581488455063,0.7861558731123949,0.7928934010152284,0.7817817817817818,3905,3852,1090,1020,0.7872983870967742
2,0.5141164142889325,0.779061518191953,0.9110659898477157,0.7203403435543426,4487,3200,1742,438,0.8045544199390353
3,0.6718676818242324,0.68561872909699,0.41421319796954315,0.9038546743464776,2040,4725,217,2885,0.5680868838763575
4,0.48068821417188007,0.8389581433059694,0.8672081218274111,0.8203995389934691,4271,4007,935,654,0.8431546737735662
5,0.4913979438267559,0.8409851018546671,0.8554314720812183,0.8309664694280079,4213,4085,857,712,0.8430215107553778
6,0.5128522251474477,0.843620147967974,0.820507614213198,0.8597872340425532,4041,4283,659,884,0.8396883116883117
7,0.5405977370591815,0.8466605857910205,0.8462944162436549,0.8464662875710804,4168,4186,756,757,0.846380343182049
8,0.5410396655137207,0.8475727171379346,0.8351269035532994,0.8559833506763788,4113,4250,692,812,0.845426515930113
9,0.5709172854162287,0.8476740650653695,0.8373604060913705,0.854537919602155,4124,4240,702,801,0.8458619628756024
10,0.5971070185126025,0.8518293300901997,0.8601015228426396,0.8456777799960072,4236,4169,773,689,0.8528286692168312
11,0.6253251423555165,0.8417958852741462,0.8818274111675127,0.8160465990229238,4343,3963,979,582,0.8476627305552844
12,0.6298491302733511,0.8487888922671531,0.8639593908629442,0.8380933622217845,4255,4120,822,670,0.8508298340331933
13,0.6472518453406163,0.8497010236140671,0.857258883248731,0.84406237504998,4222,4162,780,703,0.8506094489775361
14,0.6536702032105511,0.8495996756866322,0.8631472081218274,0.8399525785417902,4251,4132,810,674,0.8513919487282194
15,0.6647744411378546,0.849802371541502,0.8617258883248731,0.841228939544103,4244,4141,801,681,0.8513540621865597
16,0.6821859588115766,0.8455457585892369,0.8710659898477158,0.8283452403938985,4290,4053,889,635,0.8491686460807601
17,0.6890255751377847,0.8472686733556298,0.86497461928934,0.8349666797334379,4260,4100,842,665,0.8497057943552407
18,0.6884595307520793,0.8485861964122834,0.8627411167512691,0.8385632524176041,4249,4124,818,676,0.8504803843074459
19,0.7006052386365087,0.850613154960981,0.8625380710659899,0.842021803766105,4248,4145,797,677,0.8521564694082246
20,0.7061378215078038,0.850613154960981,0.8627411167512691,0.841886269070735,4249,4144,798,676,0.8521861211391898
21,0.7159935625022541,0.8505118070335461,0.8627411167512691,0.8417194928684627,4249,4143,799,676,0.8521006718138975
22,0.7209874353772242,0.849802371541502,0.8657868020304569,0.8385447394296952,4264,4121,821,661,0.851948051948052
23,0.7273341330154077,0.8500050673963717,0.8633502538071066,0.8404823087566713,4252,4135,807,673,0.8517628205128205
24,0.7335363368048535,0.850613154960981,0.8635532994923858,0.8413452027695351,4253,4140,802,672,0.8523046092184368
25,0.7371820054684084,0.8510185466707206,0.8625380710659899,0.8426899424717318,4248,4149,793,677,0.8524984948826009
26,0.7415674219660867,0.8518293300901997,0.859492385786802,0.846092344593244,4233,4172,770,692,0.8527397260273972
27,0.7453502717940657,0.8507145028884159,0.8623350253807106,0.8423244744149148,4247,4147,795,678,0.8522123005919535
28,0.7537524502866002,0.850613154960981,0.8619289340101522,0.8424290533836079,4245,4148,794,680,0.8520674427940587
29,0.7590664442387782,0.8501064153238066,0.8651776649746193,0.8394405043341213,4261,4127,815,664,0.8521147885211477
