,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,0.8333333134651184,0.6666666865348816,28.75,1.5833333730697632,0.9538612365722656,0.2073445627045286,0.0,0.0,31.567567825317383,0.0,1.0,1.5976223774686495e-05,1
1,0.0625,0.2708333432674408,29.14583396911621,2.3541667461395264,0.9901832342147827,0.03748646822906738,0.0,0.0,31.567567825317383,0.0,1.0,0.0014056603054273618,1
2,0.0416666679084301,0.0833333358168602,29.33333396911621,2.375,0.9964005351066589,0.010013915574621819,0.0,0.0,31.567567825317383,0.0,1.0,0.009283011906767545,1
3,0.02083333395421505,0.02083333395421505,29.39583396911621,2.3958332538604736,0.9986910820007324,0.004366233780174346,0.0,0.0,31.567567825317383,0.0,1.0,0.007845600811790114,1
4,0.0625,0.0,29.41666603088379,2.3541667461395264,0.9986910820007324,0.004731247939462121,0.0,0.0,31.567567825317383,0.0,1.0,0.015078726352179704,1
5,0.0,0.0,29.41666603088379,2.4166667461395264,1.0,0.00064994365662161,0.0,0.0,31.567567825317383,0.0,1.0,0.018373721317477422,1
6,0.0,0.0,29.41666603088379,2.4166667461395264,1.0,0.0002163310801562619,0.0,0.0,31.567567825317383,0.0,1.0,0.011293821623676445,1
7,0.0,0.0,29.41666603088379,2.4166667461395264,1.0,0.00017918820441934416,0.0,0.0,31.567567825317383,0.0,1.0,0.0025118192026315077,1
8,0.0,0.02083333395421505,29.39583396911621,2.4166667461395264,0.9993455410003662,0.0011802184928029794,0.0,0.0,31.567567825317383,0.0,1.0,0.0010879672872387382,1
9,0.0,0.0,29.41666603088379,2.4166667461395264,1.0,3.474218731125993e-05,0.0,0.0,31.567567825317383,0.0,1.0,0.0004012730667903407,1
10,0.0,0.0,29.41666603088379,2.4166667461395264,1.0,2.157729102370696e-05,0.0,0.0,31.567567825317383,0.0,1.0,0.00047654968731054295,1
0,0.0,0.18918919563293457,31.37837791442871,0.0,0.9931507110595703,0.01904266152631526,0.0,0.0,31.11111068725586,0.0,1.0,0.00021480551083749604,2
1,0.0,0.0,31.567567825317383,0.0,1.0,0.00011623277015632682,0.0,0.0,31.11111068725586,0.0,1.0,4.724603366498958e-06,2
2,0.0,0.0,31.567567825317383,0.0,1.0,1.2857945986593534e-05,0.0,0.0,31.11111068725586,0.0,1.0,5.797261797808806e-08,2
3,0.0,0.0,31.567567825317383,0.0,1.0,9.856840889970917e-06,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
4,0.0,0.0,31.567567825317383,0.0,1.0,1.6900999315190777e-06,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
5,0.0,0.0,31.567567825317383,0.0,1.0,4.872520064697301e-06,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
6,0.0,0.0,31.567567825317383,0.0,1.0,8.873413588381004e-07,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
7,0.0,0.0,31.567567825317383,0.0,1.0,2.43729169826725e-07,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
8,0.0,0.0,31.567567825317383,0.0,1.0,5.514956565516518e-07,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
9,0.0,0.0,31.567567825317383,0.0,1.0,8.494281209008577e-08,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
10,0.0,0.0,31.567567825317383,0.0,1.0,4.5698736545299284e-08,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
11,0.0,0.0,31.567567825317383,0.0,1.0,1.0357108610017891e-07,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
12,0.0,0.0,31.567567825317383,0.0,1.0,2.4597230231317897e-08,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
13,0.0,0.0,31.567567825317383,0.0,1.0,7.501617823119469e-09,0.0,0.0,31.11111068725586,0.0,1.0,0.0,2
0,0.0,0.0,31.11111068725586,0.0,1.0,0.0012279536439751026,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.354202757941352,3
1,0.0,0.0,31.11111068725586,0.0,1.0,0.0001561668308425571,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.354202773835924,3
2,0.0,0.0,31.11111068725586,0.0,1.0,7.119328884269429e-06,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.35420266257392,3
3,0.0,0.0,31.11111068725586,0.0,1.0,2.1134370243710724e-06,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.354202648445412,3
4,0.0,0.0,31.11111068725586,0.0,1.0,1.4583478182606497e-06,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.354202740280717,3
5,0.0,0.0,31.11111068725586,0.0,1.0,1.5859377571626424e-06,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.354202703193382,3
6,0.0,0.0,31.11111068725586,0.0,1.0,6.753525522648761e-06,11.058823585510254,0.0,20.705883026123047,0.0,0.6518518328666687,5.354202775601988,3
