,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,1.9299999475479126,2.259999990463257,13.739999771118164,14.069999694824219,0.8675000071525574,0.32653356216847895,7.235955238342285,0.0,24.69662857055664,0.0,0.7733989953994751,0.561000429476591,1
1,0.550000011920929,0.6700000166893005,15.329999923706055,15.449999809265137,0.9615625143051147,0.10730100968852639,7.235955238342285,0.0,24.69662857055664,0.0,0.7733989953994751,0.5699009548434902,1
2,0.23999999463558197,0.25999999046325684,15.739999771118164,15.760000228881836,0.9840624928474426,0.05084916913881898,7.235955238342285,0.0,24.69662857055664,0.0,0.7733989953994751,0.5753619170457356,1
3,0.1599999964237213,0.12999999523162842,15.869999885559082,15.84000015258789,0.991406261920929,0.03383588151540607,7.235955238342285,0.0,24.69662857055664,0.0,0.7733989953994751,0.6038947287032002,1
4,0.07999999821186066,0.10999999940395355,15.890000343322754,15.920000076293945,0.9934375286102295,0.0206373675505165,7.235955238342285,0.0,24.69662857055664,0.0,0.7733989953994751,0.6480705668857448,1
5,0.029999999329447746,0.03999999910593033,15.960000038146973,15.970000267028809,0.9976562261581421,0.011215020925737918,0.0,24.69662857055664,0.0,7.235955238342285,0.39457249641418457,0.7164257024057644,1
0,1.4927536249160767,1.47826087474823,14.463768005371094,14.449275016784668,0.9040908813476562,0.24008115329525687,4.9723076820373535,0.0,26.941537857055664,0.0,0.8441959023475647,0.6033881118616633,2
1,0.5144927501678467,0.5942028760910034,15.34782600402832,15.427536010742188,0.9646590948104858,0.099948693852533,4.9723076820373535,0.0,26.941537857055664,0.0,0.8441959023475647,0.5863178569379572,2
2,0.19565217196941376,0.18115942180156708,15.760869979858398,15.746376991271973,0.9881818294525146,0.0435263419252905,4.9723076820373535,0.0,26.941537857055664,0.0,0.8441959023475647,0.5970495456073259,2
3,0.17391304671764374,0.1304347813129425,15.811594009399414,15.768115997314453,0.9907954335212708,0.02909007500179789,4.9723076820373535,0.0,26.941537857055664,0.0,0.8441959023475647,0.5772578766619061,2
4,0.06521739065647125,0.043478261679410934,15.898550987243652,15.876811981201172,0.9965909123420715,0.01425285976591774,4.9723076820373535,0.0,26.941537857055664,0.0,0.8441959023475647,0.6572589247648751,2
