,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9424999952316284,0.9803502559661865,131.0,122.0,0.1875577162070708,0.944317638874054,0.9404545426368713,0.673202633857727,0.9830448031425476,2.0,598.0,0.6570996100606482,0.20053476095199585,0.9868420958518982,1086.0,150.0,2078.0,2069.0,0.673202633857727,0.9830448031425476,2.0,598.0,0.6570996156445256,0.20053476095199585,0.9868420958518982,1086.0,150.0
1,0.9506818056106567,0.9856579899787903,107.0,110.0,0.16760239002379504,0.9500681161880493,0.9513636231422424,0.7309368252754211,0.9824098944664001,2.0,492.0,0.5581186185215553,0.23364485800266266,0.9868420958518982,1192.0,150.0,2090.0,2093.0,0.7309368252754211,0.9824098944664001,2.0,492.0,0.5581186183916977,0.23364485800266266,0.9868420958518982,1192.0,150.0
2,0.9497727155685425,0.9868800044059753,116.0,105.0,0.16164679941805926,0.9520328640937805,0.9472727179527283,0.7608932256698608,0.98652184009552,2.0,437.0,0.5179428264725962,0.25553661584854126,0.9868420958518982,1247.0,150.0,2095.0,2084.0,0.7608932256698608,0.98652184009552,2.0,437.0,0.5179428179019936,0.25553661584854126,0.9868420958518982,1247.0,150.0
3,0.9574999809265137,0.9884518980979919,89.0,98.0,0.15440411285920577,0.9556360244750977,0.9595454335212708,0.6465141773223877,0.9862776398658752,1.0,648.0,0.7052103396594395,0.18898622691631317,0.9934210777282715,1036.0,151.0,2102.0,2111.0,0.6465141773223877,0.9862776398658752,1.0,648.0,0.7052103326471283,0.18898622691631317,0.9934210777282715,1036.0,151.0
4,0.9593181610107422,0.9896783232688904,93.0,86.0,0.1472746311805465,0.9607843160629272,0.9577272534370422,0.8077341914176941,0.9855860471725464,2.0,351.0,0.45479356749125294,0.299401193857193,0.9868420958518982,1333.0,150.0,2114.0,2107.0,0.8077341914176941,0.9855860471725464,2.0,351.0,0.4547935659329616,0.299401193857193,0.9868420958518982,1333.0,150.0
5,0.9599999785423279,0.9905604720115662,85.0,91.0,0.14433615863323213,0.9587488770484924,0.9613636136054993,0.7968409657478333,0.9861018061637878,2.0,371.0,0.4410005276758946,0.2879078686237335,0.9868420958518982,1313.0,150.0,2109.0,2115.0,0.7968409657478333,0.9861018061637878,2.0,371.0,0.44100053358441604,0.2879078686237335,0.9868420958518982,1313.0,150.0
6,0.9572727084159851,0.9893982410430908,92.0,96.0,0.14762786103920503,0.9564428329467773,0.9581817984580994,0.8562091588973999,0.9893541932106018,1.0,263.0,0.3719289574877629,0.3647342920303345,0.9934210777282715,1421.0,151.0,2104.0,2108.0,0.8562091588973999,0.9893541932106018,1.0,263.0,0.3719289528778176,0.3647342920303345,0.9934210777282715,1421.0,151.0
7,0.960454523563385,0.9918469190597534,79.0,95.0,0.13621305403384296,0.957129955291748,0.964090883731842,0.8120915293693542,0.9898073077201843,1.0,344.0,0.45280681053797406,0.30505049228668213,0.9934210777282715,1340.0,151.0,2105.0,2121.0,0.8120915293693542,0.9898073077201843,1.0,344.0,0.4528068037204493,0.30505049228668213,0.9934210777282715,1340.0,151.0
8,0.9624999761581421,0.991499125957489,78.0,87.0,0.13394409442489796,0.9606156349182129,0.9645454287528992,0.8284313678741455,0.9857950806617737,2.0,313.0,0.4077143846384061,0.323974072933197,0.9868420958518982,1371.0,150.0,2113.0,2122.0,0.8284313678741455,0.9857950806617737,2.0,313.0,0.4077143863265551,0.323974072933197,0.9868420958518982,1371.0,150.0
9,0.9627272486686707,0.9928659200668335,74.0,90.0,0.12971222980455918,0.9593862891197205,0.9663636088371277,0.7968409657478333,0.9874632954597473,1.0,372.0,0.4721961360351712,0.28871893882751465,0.9934210777282715,1312.0,151.0,2110.0,2126.0,0.7968409657478333,0.9874632954597473,1.0,372.0,0.47219613395744936,0.28871893882751465,0.9934210777282715,1312.0,151.0
10,0.9647727012634277,0.9930844902992249,69.0,86.0,0.1263625769181685,0.9612088203430176,0.9686363339424133,0.7467319965362549,0.9830740690231323,1.0,464.0,0.5449963895064294,0.2455284595489502,0.9934210777282715,1220.0,151.0,2114.0,2131.0,0.7467319965362549,0.9830740690231323,1.0,464.0,0.5449963937917306,0.2455284595489502,0.9934210777282715,1220.0,151.0
11,0.9702273011207581,0.9934725165367126,58.0,73.0,0.12278062040155584,0.967042863368988,0.9736363887786865,0.8120915293693542,0.9842343926429749,2.0,343.0,0.41328409658278253,0.30425962805747986,0.9868420958518982,1341.0,150.0,2127.0,2142.0,0.8120915293693542,0.9842343926429749,2.0,343.0,0.4132840943102743,0.30425962805747986,0.9868420958518982,1341.0,150.0
