,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,subject_103_accuracy,subject_103_auc,subject_103_false_negatives,subject_103_false_positives,subject_103_loss,subject_103_pr,subject_103_precision,subject_103_recall,subject_103_true_negatives,subject_103_true_positives,subject_121_accuracy,subject_121_auc,subject_121_false_negatives,subject_121_false_positives,subject_121_loss,subject_121_pr,subject_121_precision,subject_121_recall,subject_121_true_negatives,subject_121_true_positives,subject_124_accuracy,subject_124_auc,subject_124_false_negatives,subject_124_false_positives,subject_124_loss,subject_124_pr,subject_124_precision,subject_124_recall,subject_124_true_negatives,subject_124_true_positives,subject_47_accuracy,subject_47_auc,subject_47_false_negatives,subject_47_false_positives,subject_47_loss,subject_47_pr,subject_47_precision,subject_47_recall,subject_47_true_negatives,subject_47_true_positives,subject_49_accuracy,subject_49_auc,subject_49_false_negatives,subject_49_false_positives,subject_49_loss,subject_49_pr,subject_49_precision,subject_49_recall,subject_49_true_negatives,subject_49_true_positives,subject_66_accuracy,subject_66_auc,subject_66_false_negatives,subject_66_false_positives,subject_66_loss,subject_66_pr,subject_66_precision,subject_66_recall,subject_66_true_negatives,subject_66_true_positives,subject_97_accuracy,subject_97_auc,subject_97_false_negatives,subject_97_false_positives,subject_97_loss,subject_97_pr,subject_97_precision,subject_97_recall,subject_97_true_negatives,subject_97_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.5,0.5634403228759766,1400.0,0.0,0.7013458449499947,0.5559613704681396,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,0.0,0.7979063391685486,0.5335160493850708,2780.0,0.0,0.6184127387282251,0.23082412779331207,0.0,0.0,10976.0,0.0
1,0.5,0.5824107527732849,1400.0,0.0,0.7005950151171003,0.5858026146888733,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,0.0,0.7979063391685486,0.5437347888946533,2780.0,0.0,0.6086585720322374,0.23376978933811188,0.0,0.0,10976.0,0.0
2,0.5510714054107666,0.6248837113380432,1197.0,60.0,0.6846383796419416,0.640802800655365,0.7718631029129028,0.14499999582767487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.0,203.0,0.7811864018440247,0.56003737449646,2614.0,396.0,0.6351175084645126,0.2460538148880005,0.29537367820739746,0.059712231159210205,10580.0,166.0
3,0.5646428465843201,0.6679982542991638,230.0,989.0,0.6680763047082083,0.6816925406455994,0.5419175624847412,0.8357142806053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,1170.0,0.45507416129112244,0.5806734561920166,846.0,6650.0,0.7150669764487956,0.25954481959342957,0.22530288994312286,0.695683479309082,4326.0,1934.0
4,0.558571457862854,0.7088428735733032,90.0,1146.0,0.6710330489703588,0.7175164818763733,0.5333876013755798,0.9357143044471741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,1310.0,0.32400408387184143,0.5777617692947388,475.0,8824.0,0.8409242536065605,0.25637680292129517,0.20711654424667358,0.8291366696357727,2152.0,2305.0
5,0.6039285659790039,0.749359667301178,98.0,1011.0,0.6614681042943682,0.7616443634033203,0.5629053115844727,0.9300000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,1302.0,0.3718377351760864,0.5683833956718445,602.0,8039.0,0.9374030180953553,0.23660358786582947,0.21317411959171295,0.7834532260894775,2937.0,2178.0
6,0.675000011920929,0.7863091826438904,125.0,785.0,0.6175496002605984,0.7875845432281494,0.6189320683479309,0.9107142686843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0,1275.0,0.4639430046081543,0.5710765719413757,820.0,6554.0,0.9767037597843713,0.2306518256664276,0.23020906746387482,0.7050359845161438,4422.0,1960.0
