,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_pr,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_109_accuracy,subject_109_auc,subject_109_false_negatives,subject_109_false_positives,subject_109_loss,subject_109_pr,subject_109_precision,subject_109_recall,subject_109_true_negatives,subject_109_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_pr,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_120_accuracy,subject_120_auc,subject_120_false_negatives,subject_120_false_positives,subject_120_loss,subject_120_pr,subject_120_precision,subject_120_recall,subject_120_true_negatives,subject_120_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_pr,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_48_accuracy,subject_48_auc,subject_48_false_negatives,subject_48_false_positives,subject_48_loss,subject_48_pr,subject_48_precision,subject_48_recall,subject_48_true_negatives,subject_48_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_pr,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_59_accuracy,subject_59_auc,subject_59_false_negatives,subject_59_false_positives,subject_59_loss,subject_59_pr,subject_59_precision,subject_59_recall,subject_59_true_negatives,subject_59_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_pr,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_pr,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_pr,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.7572727203369141,0.8419039249420166,631.0,437.0,0.8461939811706543,0.7827595472335815,0.7821535468101501,0.7131817936897278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,1569.0,0.792197048664093,0.7362444996833801,363.0,1400.0,0.8998080678055839,0.18975403904914856,0.232876718044281,0.539340078830719,6296.0,425.0
1,0.7736363410949707,0.8501743674278259,561.0,435.0,0.7937388852509585,0.7918552160263062,0.790260374546051,0.7450000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.0,1639.0,0.7874823212623596,0.7327048182487488,363.0,1440.0,0.9161359432844102,0.1858811378479004,0.2278820425271988,0.539340078830719,6256.0,425.0
2,0.7788636088371277,0.8559514880180359,543.0,430.0,0.7655283711173317,0.7978441715240479,0.7939625978469849,0.7531818151473999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,1657.0,0.7846534848213196,0.7274606227874756,383.0,1444.0,0.9225291825026513,0.18358425796031952,0.21903732419013977,0.5139594078063965,6252.0,405.0
3,0.7852272987365723,0.8611162304878235,524.0,421.0,0.7357207818464799,0.8045855760574341,0.7992370128631592,0.7618181705474854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.0,1676.0,0.7842998504638672,0.7222740054130554,407.0,1423.0,0.8981479546867526,0.18298771977424622,0.21119734644889832,0.4835025370121002,6273.0,381.0
4,0.7900000214576721,0.8649899363517761,518.0,406.0,0.7182902676408941,0.8082002401351929,0.8055555820465088,0.7645454406738281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.0,1682.0,0.7864214777946472,0.7216001749038696,412.0,1400.0,0.8920888932512258,0.18224379420280457,0.21171170473098755,0.4771573543548584,6296.0,376.0
5,0.7975000143051147,0.8701475858688354,485.0,406.0,0.6957271349430084,0.8147640228271484,0.8085808753967285,0.7795454263687134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.0,1715.0,0.7832390666007996,0.7172812819480896,421.0,1418.0,0.9016288557967618,0.18009436130523682,0.2056022435426712,0.4657360315322876,6278.0,367.0
6,0.7986363768577576,0.8726148009300232,496.0,390.0,0.6891739845275879,0.8164495229721069,0.813753604888916,0.774545431137085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.0,1704.0,0.7854785323143005,0.718515157699585,426.0,1394.0,0.9043392622206695,0.17951273918151855,0.2061503380537033,0.4593908488750458,6302.0,362.0
7,0.8015909194946289,0.8761413097381592,483.0,390.0,0.6677107216011394,0.8195628523826599,0.8149027228355408,0.7804545164108276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.0,1717.0,0.7832390666007996,0.7126026153564453,435.0,1404.0,0.9021247831339658,0.17761588096618652,0.20091064274311066,0.44796955585479736,6292.0,353.0
8,0.8070454597473145,0.8785117864608765,464.0,385.0,0.6647032189369202,0.8221179246902466,0.8184818625450134,0.7890909314155579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.0,1736.0,0.7800565958023071,0.705499529838562,446.0,1420.0,0.9364486447430511,0.17217877507209778,0.1940976232290268,0.4340101480484009,6276.0,342.0
9,0.8075000047683716,0.8803676962852478,464.0,383.0,0.6607534477927468,0.824057936668396,0.8192543387413025,0.7890909314155579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.0,1736.0,0.7794672250747681,0.7005528807640076,456.0,1415.0,0.949455866044785,0.1670660376548767,0.19004006683826447,0.42131978273391724,6281.0,332.0
10,0.8100000023841858,0.8835620284080505,455.0,381.0,0.6417079854011536,0.8266061544418335,0.8207902312278748,0.793181836605072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.0,1745.0,0.7789957523345947,0.7016875743865967,455.0,1420.0,0.935996014180469,0.17030778527259827,0.1899600625038147,0.4225888252258301,6276.0,333.0
11,0.8125,0.885426938533783,448.0,377.0,0.634140366803516,0.8292553424835205,0.8229215741157532,0.7963636517524719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.0,1752.0,0.7787600159645081,0.6994562149047852,463.0,1414.0,0.9330829875978418,0.1689392328262329,0.18688902258872986,0.4124365448951721,6282.0,325.0
12,0.8131818175315857,0.8866516351699829,460.0,362.0,0.6316524037447843,0.8313224911689758,0.8277830481529236,0.7909091114997864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.0,1740.0,0.7776991724967957,0.6947110295295715,473.0,1413.0,0.9352886065285704,0.16675543785095215,0.1822916716337204,0.3997461795806885,6283.0,315.0
13,0.8149999976158142,0.8878995776176453,447.0,367.0,0.6259490259127184,0.8338431119918823,0.826886773109436,0.796818196773529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.0,1753.0,0.7785242795944214,0.6950839757919312,473.0,1406.0,0.9362077844811745,0.16727808117866516,0.18303312361240387,0.3997461795806885,6290.0,315.0
14,0.8168181777000427,0.8887308239936829,440.0,366.0,0.6257615514776923,0.8351728320121765,0.8278456926345825,0.800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.0,1760.0,0.7749882340431213,0.6919267177581787,476.0,1433.0,0.9654519368544439,0.16349339485168457,0.17879655957221985,0.39593908190727234,6263.0,312.0
15,0.8188636302947998,0.8906735181808472,433.0,364.0,0.6123238109458576,0.8375879526138306,0.8291881680488586,0.8031818270683289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.0,1767.0,0.7758132815361023,0.69365394115448,475.0,1427.0,0.9378669846456942,0.16647879779338837,0.17988505959510803,0.3972081243991852,6269.0,313.0
16,0.8224999904632568,0.8926706910133362,429.0,352.0,0.6028787800398739,0.838998556137085,0.8341968655586243,0.8050000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.0,1771.0,0.7772276997566223,0.6927008628845215,480.0,1410.0,0.9313945470413809,0.16625118255615234,0.17927822470664978,0.39086294174194336,6286.0,308.0
17,0.8252272605895996,0.8941194415092468,408.0,361.0,0.5917899695309725,0.8410475254058838,0.8323270082473755,0.8145454525947571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.0,1792.0,0.7727487087249756,0.6905085444450378,476.0,1452.0,0.9483692678344076,0.16574914753437042,0.17687074840068817,0.39593908190727234,6244.0,312.0
