,Federated Train Loss,Federated Train Accuracy,Federated Test Loss,Federated Test Accuracy
0,1.5938834386825562,0.6086999773979187,1.604578469657898,0.6042333245277405
1,0.726098487663269,0.8233000040054321,0.7476655665079752,0.8132333159446716
2,0.49099642817974093,0.8657000064849854,0.5106172590057055,0.8552666902542114
3,0.40510706168413163,0.8863000273704529,0.4213282042503357,0.8772000074386597
4,0.3623620571255684,0.897599995136261,0.37615042574803037,0.8909333348274231
5,0.33469654196500775,0.9056000113487244,0.34673334334294004,0.8980333209037781
6,0.3136822800338268,0.9107000231742859,0.3250533764610688,0.9045500159263611
7,0.2956267992496491,0.9156000018119812,0.3062207891811927,0.9104999899864197
8,0.28308655515313147,0.9179999828338623,0.2927398730854193,0.9139833450317383
9,0.27285706313848496,0.919700026512146,0.2811150743832191,0.9173833131790161
10,0.26068937083780763,0.9232000112533569,0.268636308675011,0.9210333228111267
11,0.2508308903902769,0.9259999990463257,0.25827614044845104,0.9242666959762573
12,0.24281234815120697,0.9279999732971191,0.25028658769329387,0.9261333346366882
13,0.2335785944968462,0.9304999709129333,0.24069880176484584,0.9295833110809326
14,0.2271407536149025,0.9322999715805054,0.2334078958084186,0.9312000274658203
15,0.22020805611610414,0.9350000023841858,0.22582595443030198,0.933650016784668
16,0.2119659313738346,0.9373000264167786,0.21821588475604853,0.9354833364486694
17,0.20654261657893658,0.9401999711990356,0.21147778970748185,0.9385666847229004
18,0.19928877686858176,0.942799985408783,0.20524194073528051,0.9397666454315186
19,0.1945404163300991,0.9441999793052673,0.19939505801846583,0.9413333535194397
20,0.1887958839148283,0.9452000260353088,0.19348792472034693,0.9436666369438171
21,0.18313235393315552,0.9470999836921692,0.1877773110707601,0.9455666542053223
22,0.1773593500673771,0.9484000205993652,0.18182181125630936,0.947433352470398
23,0.17299131530076264,0.9498999714851379,0.17675460363278786,0.9490666389465332
24,0.16814340816885234,0.9526000022888184,0.17194066070914268,0.9503833055496216
25,0.16353198593854903,0.9535999894142151,0.16711885483463607,0.9519833326339722
26,0.15961448804885148,0.955299973487854,0.1626933650424083,0.953416645526886
27,0.15497438397705554,0.9555000066757202,0.15838886107057332,0.9545833468437195
28,0.151072667388618,0.95660001039505,0.1542397290651997,0.9560333490371704
29,0.14736131363362073,0.9577000141143799,0.15054509785622358,0.956849992275238
