,Federated Train Loss,Federated Train Accuracy,Federated Test Loss,Federated Test Accuracy
0,0.2086713858395815,0.9404000043869019,0.21198053868710995,0.9389166831970215
1,0.11808612238243223,0.9660000205039978,0.11746809510340293,0.96670001745224
2,0.08607639081925154,0.9751999974250793,0.08363081666156649,0.977150022983551
3,0.07164585580639542,0.9778000116348267,0.0666477361638099,0.9811333417892456
4,0.060447049538046124,0.9815000295639038,0.053287396867635346,0.9849500060081482
5,0.05418833569185808,0.9821000099182129,0.04553877745637049,0.9868666529655457
6,0.05141430285265669,0.9835000038146973,0.04016221542858208,0.9886000156402588
7,0.04889837629920803,0.9837999939918518,0.034768787356993805,0.9904000163078308
8,0.04738097181254998,0.9830999970436096,0.031632569249657294,0.9911166429519653
9,0.04433580647050403,0.984000027179718,0.027854756351125737,0.9925500154495239
10,0.04660927583166631,0.9837999939918518,0.028462046563485638,0.9915500283241272
11,0.04355941445573699,0.9847999811172485,0.02317243420393206,0.9939833283424377
12,0.046880709954991474,0.9839000105857849,0.02260286845426696,0.9936000108718872
13,0.042494666539214083,0.9850000143051147,0.01863573352516784,0.9948999881744385
14,0.0410307878520689,0.9854000210762024,0.016910505383547086,0.9953166842460632
15,0.042733255314757114,0.9855999946594238,0.01595741052008622,0.9955166578292847
16,0.041869247401633766,0.9857000112533569,0.013625597727970064,0.9963499903678894
17,0.04365789369654958,0.9855999946594238,0.011909536479019638,0.9968666434288025
18,0.043206864806058,0.9860000014305115,0.011764938577410067,0.9967666864395142
19,0.043180315325551784,0.9860000014305115,0.009803273837334321,0.9975666403770447
20,0.0429507440717658,0.9865000247955322,0.009389758713258197,0.9975000023841858
21,0.04523639978364809,0.986299991607666,0.009149011087213875,0.9976000189781189
22,0.046034864895742794,0.9854999780654907,0.007194150657852879,0.9980000257492065
23,0.045682207590762115,0.98580002784729,0.006537897611213945,0.9984166622161865
24,0.04744186654953373,0.9864000082015991,0.006062230137375202,0.998449981212616
25,0.047569165209825584,0.9860000014305115,0.005617495025236955,0.9986333250999451
26,0.04648690183368744,0.986299991607666,0.004609684015851235,0.9990666508674622
27,0.04951282982178745,0.9865000247955322,0.0045659520354604565,0.9989333152770996
28,0.0496103873839973,0.9865999817848206,0.003956070606050707,0.9992666840553284
29,0.050791998650377354,0.9861000180244446,0.0035763030041700405,0.9992666840553284
