,Federated Train Loss,Federated Train Accuracy,Federated Test Loss,Federated Test Accuracy
0,0.8201631426811218,0.7900999784469604,0.8372315990289052,0.786216676235199
1,0.38713956514596937,0.8942000269889832,0.4021345756530762,0.8869666457176208
2,0.3241090096473694,0.910099983215332,0.335450514682134,0.9040833115577698
3,0.29025265495181085,0.9172000288963318,0.2999920578469833,0.9143499732017517
4,0.2628958819657564,0.9257000088691711,0.2726388633112113,0.9214500188827515
5,0.2416203198939562,0.9319000244140625,0.251730867382884,0.9279000163078308
6,0.22334698280096055,0.9369999766349792,0.23265673121511937,0.932699978351593
7,0.20767131043076514,0.9412999749183655,0.21695235958993436,0.9373000264167786
8,0.19131380538791418,0.9455999732017517,0.20046645347277323,0.9424166679382324
9,0.17879911773204804,0.9484000205993652,0.18702143088628848,0.9459999799728394
10,0.1659241674438119,0.9510999917984009,0.1748425054018696,0.9500166773796082
11,0.15608892103731634,0.9545999765396118,0.16358913919230303,0.9538999795913696
12,0.14702461628168823,0.9564999938011169,0.15435983828206856,0.9563999772071838
13,0.13789888291060926,0.9595000147819519,0.14555474112431208,0.9591833353042603
14,0.13052822313979268,0.961899995803833,0.1373943571334084,0.9614999890327454
15,0.1251061884023249,0.9639999866485596,0.13068725145633023,0.9634666442871094
16,0.11905651682168246,0.9650999903678894,0.1246796786862115,0.9653000235557556
17,0.11293826129361988,0.967199981212616,0.11859394982929031,0.9666333198547363
18,0.10917447021231055,0.968999981880188,0.11350267634193102,0.9683499932289124
19,0.10495475570261478,0.9693999886512756,0.10875406856015325,0.9697999954223633
20,0.10124359924457968,0.9711999893188477,0.10524197317274908,0.9704833626747131
21,0.0978660504758358,0.972100019454956,0.10077112380862235,0.9714499711990356
22,0.09452525870986282,0.9729999899864197,0.09744814821667969,0.9725666642189026
23,0.09149414725080132,0.9742000102996826,0.0938801322799176,0.9733833074569702
24,0.08969164567887783,0.9736999869346619,0.09116784602714081,0.9741500020027161
25,0.0866688101042062,0.9746000170707703,0.08838475995796422,0.9748499989509583
26,0.08483902026265859,0.9750000238418579,0.08580350348676244,0.9754166603088379
27,0.08259263726957142,0.9754999876022339,0.08352971112386634,0.9763166904449463
28,0.08093747443873435,0.9761999845504761,0.0812815808299308,0.9766166806221008
29,0.07944429971780628,0.9767000079154968,0.07960111932164679,0.9772833585739136
