,accuracy,auc,false_negatives,false_positives,loss,precision,recall,subject_107_accuracy,subject_107_auc,subject_107_false_negatives,subject_107_false_positives,subject_107_loss,subject_107_precision,subject_107_recall,subject_107_true_negatives,subject_107_true_positives,subject_115_accuracy,subject_115_auc,subject_115_false_negatives,subject_115_false_positives,subject_115_loss,subject_115_precision,subject_115_recall,subject_115_true_negatives,subject_115_true_positives,subject_43_accuracy,subject_43_auc,subject_43_false_negatives,subject_43_false_positives,subject_43_loss,subject_43_precision,subject_43_recall,subject_43_true_negatives,subject_43_true_positives,subject_52_accuracy,subject_52_auc,subject_52_false_negatives,subject_52_false_positives,subject_52_loss,subject_52_precision,subject_52_recall,subject_52_true_negatives,subject_52_true_positives,subject_64_accuracy,subject_64_auc,subject_64_false_negatives,subject_64_false_positives,subject_64_loss,subject_64_precision,subject_64_recall,subject_64_true_negatives,subject_64_true_positives,subject_80_accuracy,subject_80_auc,subject_80_false_negatives,subject_80_false_positives,subject_80_loss,subject_80_precision,subject_80_recall,subject_80_true_negatives,subject_80_true_positives,subject_92_accuracy,subject_92_auc,subject_92_false_negatives,subject_92_false_positives,subject_92_loss,subject_92_precision,subject_92_recall,subject_92_true_negatives,subject_92_true_positives,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
7,0.683571457862854,0.685755729675293,675.0,211.0,1.4580448463984899,0.7745726704597473,0.5178571343421936,0.9744444489479065,0.0,0.0,23.0,0.09307540143529575,0.0,0.0,877.0,0.0,0.7153179049491882,0.0,0.0,197.0,0.4950723286308994,0.0,0.0,495.0,0.0,1.0,0.0,0.0,0.0,0.0016873162572405168,0.0,0.0,644.0,0.0,1.0,0.0,0.0,0.0,0.0005202265224370146,0.0,0.0,660.0,0.0,0.9478827118873596,0.5592648983001709,64.0,0.0,0.27984854909940243,0.0,0.0,1164.0,0.0,0.575630247592926,0.5411128401756287,291.0,113.0,1.4135309938623124,0.677142858505249,0.4488636255264282,311.0,237.0,0.8832487463951111,0.532148003578186,0.0,92.0,0.893638874976163,0.8832487463951111,1.0,0.0,696.0,1189.0,725.0,0.8601325750350952,0.8197769522666931,616.0,861.0,0.463381920687177,0.5722801685333252,0.651583731174469,7931.0,1152.0
8,0.6878571510314941,0.6893749833106995,659.0,215.0,1.4366337415150234,0.7751045823097229,0.529285728931427,0.9800000190734863,0.0,0.0,18.0,0.08509925971428553,0.0,0.0,882.0,0.0,0.7601156234741211,0.0,0.0,166.0,0.44287676049794766,0.0,0.0,526.0,0.0,1.0,0.0,0.0,0.0,0.0020189431759164386,0.0,0.0,644.0,0.0,1.0,0.0,0.0,0.0,0.0012354051648413367,0.0,0.0,660.0,0.0,0.9478827118873596,0.5348005294799805,64.0,0.0,0.3305715318740397,0.0,0.0,1164.0,0.0,0.5420168042182922,0.5427230000495911,245.0,191.0,1.6607457679860733,0.597046434879303,0.5359848737716675,233.0,283.0,0.8832487463951111,0.5362787842750549,0.0,92.0,0.7951734916207754,0.8832487463951111,1.0,0.0,696.0,1185.0,741.0,0.8557764887809753,0.8222436308860779,597.0,926.0,0.4673305713091836,0.5584167838096619,0.6623303294181824,7866.0,1171.0
9,0.6892856955528259,0.6936870813369751,641.0,229.0,1.413471576826913,0.7682186365127563,0.5421428680419922,0.9944444298744202,0.0,0.0,5.0,0.040717726620948975,0.0,0.0,895.0,0.0,0.6791907548904419,0.0,0.0,222.0,0.6010130502585042,0.0,0.0,470.0,0.0,1.0,0.0,0.0,0.0,0.0012718721687712748,0.0,0.0,644.0,0.0,1.0,0.0,0.0,0.0,0.0022054411350946987,0.0,0.0,660.0,0.0,0.9478827118873596,0.5497543215751648,64.0,0.0,0.3059609446671552,0.0,0.0,1164.0,0.0,0.5525209903717041,0.5371573567390442,270.0,156.0,1.5938268098510613,0.6231883764266968,0.4886363744735718,268.0,258.0,0.8832487463951111,0.500718355178833,0.0,92.0,0.9518302406756406,0.8832487463951111,1.0,0.0,696.0,1171.0,759.0,0.8508522510528564,0.8235878944396973,588.0,987.0,0.4768792237070474,0.5445315837860107,0.6674208045005798,7805.0,1180.0
10,0.6932142972946167,0.6952772736549377,640.0,219.0,1.4124493728365217,0.7763023376464844,0.5428571701049805,0.9944444298744202,0.0,0.0,5.0,0.04119934122181601,0.0,0.0,895.0,0.0,0.6994219422340393,0.0,0.0,208.0,0.5084005084340972,0.0,0.0,484.0,0.0,1.0,0.0,0.0,0.0,0.0025795150261881373,0.0,0.0,644.0,0.0,1.0,0.0,0.0,0.0,0.0012884961324743927,0.0,0.0,660.0,0.0,0.9478827118873596,0.4918921887874603,64.0,0.0,0.36168707485981166,0.0,0.0,1164.0,0.0,0.5735294222831726,0.5457963347434998,304.0,102.0,1.5462036102759737,0.6871165633201599,0.42424243688583374,322.0,224.0,0.8832487463951111,0.5341548323631287,0.0,92.0,0.8687739665738217,0.8832487463951111,1.0,0.0,696.0,1181.0,760.0,0.8516098260879517,0.8220087289810181,597.0,970.0,0.4772452176971869,0.5469406843185425,0.6623303294181824,7822.0,1171.0
11,0.6953571438789368,0.6999894380569458,646.0,207.0,1.4530397582054138,0.7845993638038635,0.5385714173316956,0.9933333396911621,0.0,0.0,6.0,0.04705376867411865,0.0,0.0,894.0,0.0,0.6661849617958069,0.0,0.0,231.0,0.5723822812813555,0.0,0.0,461.0,0.0,1.0,0.0,0.0,0.0,0.0012091063577623934,0.0,0.0,644.0,0.0,1.0,0.0,0.0,0.0,0.0019123153507032177,0.0,0.0,660.0,0.0,0.9478827118873596,0.524726152420044,64.0,0.0,0.31533900790177405,0.0,0.0,1164.0,0.0,0.5808823704719543,0.5580576658248901,283.0,116.0,1.5892283956543738,0.678670346736908,0.4640151560306549,308.0,245.0,0.8832487463951111,0.5556597113609314,0.0,92.0,0.810367210262318,0.8832487463951111,1.0,0.0,696.0,1193.0,754.0,0.8576704263687134,0.8215298652648926,626.0,877.0,0.47046921052264445,0.5656265616416931,0.6459276080131531,7915.0,1142.0
12,0.6946428418159485,0.7032007575035095,638.0,217.0,1.4154490722928728,0.7783452272415161,0.5442857146263123,1.0,0.0,0.0,0.0,0.017884493513653676,0.0,0.0,900.0,0.0,0.7398843765258789,0.0,0.0,180.0,0.5385929587259458,0.0,0.0,512.0,0.0,1.0,0.0,0.0,0.0,0.001195971749546527,0.0,0.0,644.0,0.0,1.0,0.0,0.0,0.0,0.0013716105001301251,0.0,0.0,660.0,0.0,0.9478827118873596,0.5633524060249329,64.0,0.0,0.28157989191443505,0.0,0.0,1164.0,0.0,0.5682772994041443,0.5534524321556091,280.0,131.0,1.64149782737764,0.6543535590171814,0.469696968793869,293.0,248.0,0.8819797039031982,0.553371787071228,1.0,92.0,0.8245942270392694,0.8831003904342651,0.9985632300376892,0.0,695.0,1183.0,762.0,0.8484848737716675,0.8205749988555908,610.0,990.0,0.489831204893011,0.5391061305999756,0.6549773812294006,7802.0,1158.0
