,Epoch,Loss,Session,Person,TN,FP,FN,TP,Individual Avg. Precision,Aggregate Avg. Precision,Individual Accuracy,Individual Precision,Individual Recall,Individual F1-Score,Aggregate Accuracy,Aggregate Precision,Aggregate Recall,Aggregate F1_Score
0,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,92.0,98,208,0,323,0.8069465509010829,0.9288316533596341,0.6693163751987281,0.608286252354049,1.0,0.756440281030445,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
1,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,59.0,335,7,0,0,,0.9288316533596341,0.97953216374269,0.0,,,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
2,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,96.0,192,0,0,0,,0.9288316533596341,1.0,,,,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
3,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,52.0,296,4,28,17,0.6843562985104965,0.9288316533596341,0.9072463768115943,0.8095238095238095,0.37777777777777777,0.5151515151515151,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
4,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,64.0,211,63,31,135,0.8582829716421209,0.9288316533596341,0.7863636363636364,0.6818181818181818,0.8132530120481928,0.7417582417582417,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
5,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,115.0,344,5,39,3,0.49473479631270273,0.9288316533596341,0.887468030690537,0.375,0.07142857142857142,0.12,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
6,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,80.0,12,33,0,746,0.9935258475907567,0.9288316533596341,0.9582806573957017,0.9576379974326059,1.0,0.9783606557377049,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
7,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,43.0,49,8,15,83,0.9463590343447499,0.9288316533596341,0.8516129032258064,0.9120879120879121,0.8469387755102041,0.8783068783068784,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
8,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,48.0,95,2,0,0,,0.9288316533596341,0.979381443298969,0.0,,,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
9,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,109.0,199,0,0,0,,0.9288316533596341,1.0,,,,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
10,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,120.0,274,22,17,63,0.7766296454863113,0.9288316533596341,0.8962765957446809,0.7411764705882353,0.7875,0.7636363636363637,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
11,0,"tf.Tensor(0.5439611, shape=(), dtype=float32)",0,107.0,181,12,13,10,0.365316527914841,0.9288316533596341,0.8842592592592593,0.45454545454545453,0.43478260869565216,0.4444444444444445,0.8785046728971962,0.7912844036697247,0.9061063690085358,0.844811753902663
12,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,92.0,0,14,1,488,0.9738227820541068,0.7762908514158685,0.9701789264413518,0.9721115537848606,0.9979550102249489,0.9848637739656912,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
13,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,115.0,127,13,0,0,,0.7762908514158685,0.9071428571428571,0.0,,,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
14,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,80.0,6,85,2,354,0.9477944213957662,0.7762908514158685,0.8053691275167785,0.806378132118451,0.9943820224719101,0.890566037735849,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
15,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,109.0,134,0,414,0,0.8954224023829855,0.7762908514158685,0.24452554744525548,,0.0,,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
16,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,48.0,102,14,63,40,0.6337680993747908,0.7762908514158685,0.6484018264840182,0.7407407407407407,0.3883495145631068,0.5095541401273884,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
17,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,107.0,178,15,0,0,,0.7762908514158685,0.9222797927461139,0.0,,,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
18,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,120.0,238,0,0,0,,0.7762908514158685,1.0,,,,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
19,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,43.0,123,16,0,0,,0.7762908514158685,0.8848920863309353,0.0,,,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
20,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,64.0,202,56,39,4,0.12649175456868952,0.7762908514158685,0.6843853820598007,0.06666666666666667,0.09302325581395349,0.07766990291262137,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
21,0,"tf.Tensor(0.63221294, shape=(), dtype=float32)",1,59.0,180,5,268,99,0.8775421985176017,0.7762908514158685,0.5054347826086957,0.9519230769230769,0.26975476839237056,0.4203821656050955,0.7083218136577274,0.7861133280127693,0.5558690744920993,0.6512396694214876
